id,question,answer,gt_number
nfl_2234_95d3a1ab-939a-4a83-a6c1-30aeff0cbef0," After a huge loss at the Saints, the Colts traveled to Nashville take on the Titans.  The Titans would score 20 unanswered points in the 1st half alone as Rob Bironas would kick a 51-yard field goal for a 3-0 lead in the first quarter.  In the 2nd quarter, Jason McCourty would recover a blocked punt in the end zone sending the game to 10-0, followed up by Bironas nailing a 50-yard field goal for 13-0 and eventual halftime lead of 20-0 when Nate Washington ran for a 3-yard touchdown.  The Colts would manage to get on the board as Adam Vinatieri would kick a 22-yard field goal for a 20-3 lead.  Donald Brown managed to increase his team's points with a 4-yard touchdown run for a 20-10 lead.  The Titans however wrapped the game up when Washington ran for a 14-yard touchdown for a final score of 27-10.With the loss, the Colts fell to 0-8. How many points for the latter was there after the McCourty touchdown?","Reformatted Question: After a huge loss at the Saints, the Colts traveled to Nashville take on the Titans.  The Titans would score 20 unanswered points in the 1st half alone as Rob Bironas would kick a <fact1>51-yard field goal for a 3-0 lead</fact1> in the first quarter.  In the 2nd quarter, Jason McCourty would recover a blocked punt in the end zone sending the game to <fact2>10-0</fact2>, followed up by Bironas nailing a 50-yard field goal for <fact3>13-0</fact3> and eventual halftime lead of <fact4>20-0</fact4> when Nate Washington ran for a 3-yard touchdown.  The Colts would manage to get on the board as Adam Vinatieri would kick a 22-yard field goal for a <fact5>20-3 lead</fact5>.  Donald Brown managed to increase his team's points with a 4-yard touchdown run for a <fact6>20-10 lead</fact6>.  The Titans however wrapped the game up when Washington ran for a 14-yard touchdown for a final score of <fact7>27-10</fact7>. With the loss, the Colts fell to 0-8. How many points for the latter was there after the McCourty touchdown?
Answer: According to the passage, after the McCourty touchdown, the score was <fact2>10-0</fact2>. So the answer is {10}.",0.0
history_1954_2c054bf0-1177-4f44-865c-a6e02d20494e,"As of the census of 2000, there were 19,234 people, 7,473 households, and 4,954 families residing in the village. The population density was 10,337.3 people per square mile (3,992.6/km²). There were 7,650 housing units at an average density of 4,111.5/sq mi (1,588.0/km²). The racial makeup of the village was 82.39% White (U.S. Census), 1.03% African American (U.S. Census), 0.29% Native American (U.S. Census), 4.52% Asian (U.S. Census), 0.04% Pacific Islander (U.S. Census), 3.93% from Race (United States Census), and 3.79% from two or more races. 13.03% of the population is Hispanic (U.S. Census) or Latino (U.S. Census) of any race. How many more people, in terms of percentage, were in the two biggest racial groups combined compared to the two smallest groups combined?","Reformatted Question: As of the census of 2000, there were 19,234 people, 7,473 households, and 4,954 families residing in the village. The population density was 10,337.3 people per square mile (3,992.6/km²). There were 7,650 housing units at an average density of 4,111.5/sq mi (1,588.0/km²). The racial makeup of the village was <fact1>82.39% White (U.S. Census)</fact1>, <fact2>1.03% African American (U.S. Census)</fact2>, <fact3>0.29% Native American (U.S. Census)</fact3>, <fact4>4.52% Asian (U.S. Census)</fact4>, <fact5>0.04% Pacific Islander (U.S. Census)</fact5>, 3.93% from Race (United States Census), and 3.79% from two or more races. 13.03% of the population is Hispanic (U.S. Census) or Latino (U.S. Census) of any race. How many more people, in terms of percentage, were in the two biggest racial groups combined compared to the two smallest groups combined?

Answer: According to the passage, the two biggest racial groups are <fact1>White (82.39%)</fact1> and <fact4>Asian (4.52%)</fact4>, and the two smallest groups are <fact5>Pacific Islander (0.04%)</fact5> and <fact3>Native American (0.29%)</fact3>. The sum of the two biggest groups is <fact1>82.39%</fact1> + <fact4>4.52%</fact4> = 86.91%, and the sum of the two smallest groups is <fact5>0.04%</fact5> + <fact3>0.29%</fact3> = 0.33%. The difference between the two sums is 86.91% - 0.33% = 86.58%. So the answer is {86.58}.",95.09
nfl_2077_645f706b-5ab0-432d-90ab-5a9fc679023b," Coming off an easy win over the 49ers, the Seahawks flew to INVESCO Field at Mile High for an interconference duel with their former division rival, the Broncos. In the first quarter Seattle trailed early as QB Kyle Orton made a 13-yard TD pass to WR Eddie Royal, followed in the second quarter by RB Correll Buckhalter getting a 1-yard TD run. Then kicker Matt Prater made a 20-yard field goal to put the Broncos up 17-0. In the third quarter Seattle tried to cut the lead when QB Matt Hasselbeck completed an 11-yard TD pass to WR Ben Obomanu, but Denver scored with RB Knowshon Moreno getting a 1-yard TD run. In the fourth quarter Seattle fell further behind when Orton found WR Demaryius Thomas on a 21-yard TD pass. Seattle would make the final score of the game when Hasselbeck scrambled 20 yards to the endzone for a touchdown. How many points did Orton throw for in the fourth quarter?","Reformatted Question: Coming off an easy win over the 49ers, the Seahawks flew to INVESCO Field at Mile High for an interconference duel with their former division rival, the Broncos. In the first quarter Seattle trailed early as QB Kyle Orton made a <fact1>13-yard TD pass to WR Eddie Royal</fact1>, followed in the second quarter by RB Correll Buckhalter getting a 1-yard TD run. Then kicker Matt Prater made a 20-yard field goal to put the Broncos up 17-0. In the third quarter Seattle tried to cut the lead when QB Matt Hasselbeck completed an 11-yard TD pass to WR Ben Obomanu, but Denver scored with RB Knowshon Moreno getting a 1-yard TD run. In the fourth quarter Seattle fell further behind when <fact2>Orton found WR Demaryius Thomas on a 21-yard TD pass</fact2>. Seattle would make the final score of the game when Hasselbeck scrambled 20 yards to the endzone for a touchdown. How many points did Orton throw for in the fourth quarter?

Answer: According to the passage, in the fourth quarter, <fact2>Orton threw a 21-yard TD pass</fact2>. Since a touchdown is worth 6 points, Orton threw for 6 points in the fourth quarter. So the answer is {6}.",1.0
nfl_104_2d43aca4-9996-4bb0-99aa-8009591f76bb," Hoping to build on their road win over the Falcons, the Browns returned home for Round 1 of their rust belt battle with the Pittsburgh Steelers.  After a scoreless first quarter, the Browns struck first as CB Daven Holly returned an interception 57 yards for a touchdown.  Later, kicker Phil Dawson completed a 23-yard field goal.  In the third quarter, Steelers kicker Jeff Reed completed a 43-yard field goal for the only score of the period.  In the fourth quarter, the true nature of the rivalry would commence.  Dawson would give Cleveland a 35-yard field goal, but Pittsburgh responded with QB Ben Roethlisberger completing a 20-yard TD pass to rookie WR Santonio Holmes.  WR Josh Cribbs would return a kick off 92 yards for a touchdown to give the Browns a 20-10 lead.  However, the Steelers would take the lead with RB Willie Parker getting a 1-yard TD run and a 4-yard touchdown reception.  The Browns final drive of the game almost came up successful, but QB Charlie Frye's 22-yard pass to WR Braylon Edwards fell incomplete.  With the loss, Cleveland fell to last place in the AFC North at 3-7. How many yards longer was the longest field goal over the second longest?","Reformatted Question: Hoping to build on their road win over the Falcons, the Browns returned home for Round 1 of their rust belt battle with the Pittsburgh Steelers.  After a scoreless first quarter, the Browns struck first as CB Daven Holly returned an interception 57 yards for a touchdown.  Later, kicker Phil Dawson completed a <fact1>23-yard field goal</fact1>.  In the third quarter, Steelers kicker Jeff Reed completed a <fact2>43-yard field goal</fact2> for the only score of the period.  In the fourth quarter, the true nature of the rivalry would commence.  Dawson would give Cleveland a <fact3>35-yard field goal</fact3>, but Pittsburgh responded with QB Ben Roethlisberger completing a 20-yard TD pass to rookie WR Santonio Holmes.  WR Josh Cribbs would return a kick off 92 yards for a touchdown to give the Browns a 20-10 lead.  However, the Steelers would take the lead with RB Willie Parker getting a 1-yard TD run and a 4-yard touchdown reception.  The Browns final drive of the game almost came up successful, but QB Charlie Frye's 22-yard pass to WR Braylon Edwards fell incomplete.  With the loss, Cleveland fell to last place in the AFC North at 3-7. How many yards longer was the longest field goal over the second longest?

Answer: According to the passage, the field goal lengths were <fact1>23 yards</fact1>, <fact2>43 yards</fact2>, and <fact3>35 yards</fact3>. The longest field goal was <fact2>43 yards</fact2> and the second longest was <fact3>35 yards</fact3>. <fact2>43</fact2> - <fact3>35</fact3> = 8. So the answer is {8}.",6.0
history_1313_797e963c-52f2-4f8e-ba70-5a382cda0d85,"Though there had been popular support for the war among the Russian public following the Japanese attack at Port Arthur in 1904, that popular support soon turned to discontent after suffering multiple defeats at the hands of the Japanese forces. For many Russians, the immediate shock of unexpected humiliation at the hands of Japan caused the conflict to be viewed as a metaphor for the shortcomings of the Romanov autocracy. Popular discontent in Russia after the war added more fuel to the already simmering Russian Revolution of 1905, an event Nicholas II had hoped to avoid entirely by taking intransigent negotiating stances prior to coming to the table. Twelve years later, that discontent boiled over into the February Revolution of 1917. In Poland, which Russia partitioned in the late 18th century, and where Russian rule already caused two major uprisings, the population was so restless that an army of 250,000-300,000—larger than the one facing the Japanese—had to be stationed to put down the unrest. Some political leaders of the Polish insurrection movement  sent emissaries to Japan to collaborate on sabotage and intelligence gathering within the Russian Empire and even plan a Japanese-aided uprising. In Russia, the defeat of 1905 led in the short term to a reform of the Russian military that allowed it to face Germany in World War I. However, the revolts at home following the war planted seeds that presaged the Russian Revolution of 1917. This was because Tsar Nicholas II issued the October Manifesto, which included only limited reforms such as the Duma and failed to address the societal problems of Russia at the time. How many revolutions did Russia suffer in the early 20th century?","Reformatted Question: Though there had been popular support for the war among the Russian public following the Japanese attack at Port Arthur in 1904, that popular support soon turned to discontent after suffering multiple defeats at the hands of the Japanese forces. For many Russians, the immediate shock of unexpected humiliation at the hands of Japan caused the conflict to be viewed as a metaphor for the shortcomings of the Romanov autocracy. Popular discontent in Russia after the war added more fuel to the already simmering <fact1>Russian Revolution of 1905</fact1>, an event Nicholas II had hoped to avoid entirely by taking intransigent negotiating stances prior to coming to the table. Twelve years later, that discontent boiled over into the <fact2>February Revolution of 1917</fact2>. In Poland, which Russia partitioned in the late 18th century, and where Russian rule already caused two major uprisings, the population was so restless that an army of 250,000-300,000—larger than the one facing the Japanese—had to be stationed to put down the unrest. Some political leaders of the Polish insurrection movement  sent emissaries to Japan to collaborate on sabotage and intelligence gathering within the Russian Empire and even plan a Japanese-aided uprising. In Russia, the defeat of 1905 led in the short term to a reform of the Russian military that allowed it to face Germany in World War I. However, the revolts at home following the war planted seeds that presaged the <fact3>Russian Revolution of 1917</fact3>. This was because Tsar Nicholas II issued the October Manifesto, which included only limited reforms such as the Duma and failed to address the societal problems of Russia at the time. How many revolutions did Russia suffer in the early 20th century?

Answer: According to the passage, there were <fact1>the Russian Revolution of 1905</fact1> and <fact2>the February Revolution of 1917</fact2>, which is also referred to as <fact3>the Russian Revolution of 1917</fact3>. However, <fact2>the February Revolution of 1917</fact2> and <fact3>the Russian Revolution of 1917</fact3> are the same event. Therefore, there were 2 revolutions in total. So the answer is {2}.",3.0
nfl_2125_92420219-58dd-4c72-87cb-8804cbb50927," Hoping to increase their winning streak the Titans played on home ground for an Interconference duel with the Eagles. In the second quarter the Titans trailed with kicker David Akers making a 25-yard field goal. But they put themselves ahead with QB Kerry Collins completing a 26-yard TD pass to WR Kenny Britt. The Eagles replied with QB Kevin Kolb making a 5-yard TD pass to WR Riley Cooper, followed by kicker David Akers hitting a 46-yard field goal. In the third quarter the Titans fell further behind with Akers making a 46-yard field goal. They soon replied with kicker Rob Bironas nailing a 41-yard field goal, but the Eagles continued to score in the 4th with Akers getting a 28-yard field goal. Eventually, they rallied to take a big lead with Collins completing an 80-yard TD pass to Britt, followed by Bironas hitting a 38-yard field goal. Then Collins found Britt for the third time in the game on a 16-yard TD pass, and then Bironas made a 33-yard field goal. The Titans continued to get their momentum going with CB Cortland Finnegan returning an interception 41&#160;yards for a touchdown. How many points did the eagles get on the board with??","Reformatted Question: Hoping to increase their winning streak the Titans played on home ground for an Interconference duel with the Eagles. In the second quarter the Titans trailed with kicker <fact1>David Akers making a 25-yard field goal</fact1>. But they put themselves ahead with QB Kerry Collins completing a 26-yard TD pass to WR Kenny Britt. The Eagles replied with QB Kevin Kolb making a <fact2>5-yard TD pass to WR Riley Cooper</fact2>, followed by kicker <fact3>David Akers hitting a 46-yard field goal</fact3>. In the third quarter the Titans fell further behind with <fact4>Akers making a 46-yard field goal</fact4>. They soon replied with kicker Rob Bironas nailing a 41-yard field goal, but the Eagles continued to score in the 4th with <fact5>Akers getting a 28-yard field goal</fact5>. Eventually, they rallied to take a big lead with Collins completing an 80-yard TD pass to Britt, followed by Bironas hitting a 38-yard field goal. Then Collins found Britt for the third time in the game on a 16-yard TD pass, and then Bironas made a 33-yard field goal. The Titans continued to get their momentum going with CB Cortland Finnegan returning an interception 41 yards for a touchdown. How many points did the eagles get on the board with??
Answer: According to the passage, the Eagles scored with a <fact1>25-yard field goal (3 points)</fact1>, a <fact2>5-yard TD pass (7 points)</fact2>, a <fact3>46-yard field goal (3 points)</fact3>, a <fact4>46-yard field goal (3 points)</fact4>, and a <fact5>28-yard field goal (3 points)</fact5>. 3 + 7 + 3 + 3 + 3 = 19. So the answer is {19}.",3.0
nfl_1471_7837648a-f34f-4062-bd99-d827e9240fbc," Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's 26-yard field goal, followed by the Raiders tying the game with a 46-yard field goal from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a 34-yard field goal, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many yards longer was the second field goal than the first?","Reformatted Question: Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's <fact1>26-yard field goal</fact1>, followed by the Raiders tying the game with a <fact2>46-yard field goal</fact2> from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a <fact3>34-yard field goal</fact3>, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many yards longer was the second field goal than the first?
Answer: According to the passage, the first field goal was <fact1>26 yards</fact1> and the second field goal was <fact3>34 yards</fact3>. <fact3>34</fact3> - <fact1>26</fact1> = 8. So the answer is {8}.",20.0
nfl_1390_143a118b-f487-451d-8a10-9a58b9b6b862," Hoping to rebound from their loss to the Texans, the Bengals stayed at home for a Week 7 inter conference duel with the Chicago Bears.  In the first quarter, Cincinnati got off to a fast start as quarterback Carson Palmer completed a 9-yard touchdown pass to wide receiver Chris Henry and an 8-yard touchdown pass to wide receiver Chad Ochocinco.  The Bengals would continue their dominating day in the second quarter as Palmer found tight end J.P. Foschi on a 3-yard touchdown pass and wide receiver Laveranues Coles on an 8-yard touchdown pass, followed by kicker Shayne Graham booting a 29-yard field goal.  The Bears would close out the half with a 22-yard field goal from kicker Robbie Gould. Afterwards, Cincinnati would pull away Palmer finding Ochocinco again on a 13-yard touchdown pass in the third quarter, followed by former Chicago running back Cedric Benson's 1-yard touchdown run.  The Bears would then end the game with quarterback Jay Cutler hooking up with wide receiver Devin Hester on a 5-yard touchdown pass. With the win, the Bengals went into their bye week at 5-2. And also surpassed their win total from last season HOW MANY WEEK BENGALS STAYED AT HOME","Reformatted Question: Hoping to rebound from their loss to the Texans, the Bengals stayed at home for a <fact1>Week 7</fact1> inter conference duel with the Chicago Bears.  In the first quarter, Cincinnati got off to a fast start as quarterback Carson Palmer completed a 9-yard touchdown pass to wide receiver Chris Henry and an 8-yard touchdown pass to wide receiver Chad Ochocinco.  The Bengals would continue their dominating day in the second quarter as Palmer found tight end J.P. Foschi on a 3-yard touchdown pass and wide receiver Laveranues Coles on an 8-yard touchdown pass, followed by kicker Shayne Graham booting a 29-yard field goal.  The Bears would close out the half with a 22-yard field goal from kicker Robbie Gould. Afterwards, Cincinnati would pull away Palmer finding Ochocinco again on a 13-yard touchdown pass in the third quarter, followed by former Chicago running back Cedric Benson's 1-yard touchdown run.  The Bears would then end the game with quarterback Jay Cutler hooking up with wide receiver Devin Hester on a 5-yard touchdown pass. With the win, the Bengals went into their bye week at 5-2. And also surpassed their win total from last season HOW MANY WEEK BENGALS STAYED AT HOME
Answer: According to the passage, the Bengals stayed at home for <fact1>a Week 7</fact1> game. So the answer is {7}.",1.0
history_200_ac47eb17-6d08-488e-9f69-8d1e0d018767,"Charles reached Rome in 1265, but was temporarily halted by financial embarrassments. Manfred, however, did not take the field against him until January 1266, when Charles' main army had crossed the Alps. Alarmed by desertions among his followers and fearing further treachery, Manfred sought to bring Charles to battle as swiftly as possible. Charles attempted to turn Manfred's position at Capua by a perilous crossing of the Apennines which wrecked his supply line; but Manfred had intelligence of his move and lay in a strong position across the River Calore, crossed only by one bridge. Charles had divided his cavalry into three ""battles"". The infantry and the first battle, consisting of 900 Provençals were at the front, commanded by Marshal of France Hugh of Mirepoix and Philip of Montfort, Lord of Castres. Behind them were the second battle, which consisted of 400 Italians and 1,000 men of Languedoc and central France. Charles commanded the second battle in person. Behind them, the third battle consisted of about 700 men from the county of Flanders under Constable of France Gilles II de Trasignies and Robert III of Flanders. Manfred had adopted similar dispositions. His Saracen archers were in the fore. Behind them was the first battle, 1,200 German mercenaries armed in coats of plates, commanded by his cousin Giordano d'Anglano and Galvano of Anglona. The second battle consisted of the Italian mercenaries, about 1,000, and 300 Saracen light horse, commanded by his uncle Galvano Lancia. The third battle, numbering 1,400, were the feudatories of the Kingdom, under Manfred's personal command. How many total Italians fought from both sides?","Reformatted Question: Charles reached Rome in 1265, but was temporarily halted by financial embarrassments. Manfred, however, did not take the field against him until January 1266, when Charles' main army had crossed the Alps. Alarmed by desertions among his followers and fearing further treachery, Manfred sought to bring Charles to battle as swiftly as possible. Charles attempted to turn Manfred's position at Capua by a perilous crossing of the Apennines which wrecked his supply line; but Manfred had intelligence of his move and lay in a strong position across the River Calore, crossed only by one bridge. Charles had divided his cavalry into three ""battles"". The infantry and the first battle, consisting of 900 Provençals were at the front, commanded by Marshal of France Hugh of Mirepoix and Philip of Montfort, Lord of Castres. Behind them were the second battle, which consisted of <fact1>400 Italians</fact1> and 1,000 men of Languedoc and central France. Charles commanded the second battle in person. Behind them, the third battle consisted of about 700 men from the county of Flanders under Constable of France Gilles II de Trasignies and Robert III of Flanders. Manfred had adopted similar dispositions. His Saracen archers were in the fore. Behind them was the first battle, 1,200 German mercenaries armed in coats of plates, commanded by his cousin Giordano d'Anglano and Galvano of Anglona. The second battle consisted of the <fact2>Italian mercenaries, about 1,000</fact2>, and 300 Saracen light horse, commanded by his uncle Galvano Lancia. The third battle, numbering 1,400, were the feudatories of the Kingdom, under Manfred's personal command. How many total Italians fought from both sides?

Answer: According to the passage, there were <fact1>400 Italians</fact1> on Charles' side and <fact2>1,000 Italian mercenaries</fact2> on Manfred's side. <fact1>400</fact1> + <fact2>1,000</fact2> = 1,400. So the answer is {1,400}.",1500.0
history_200_6153eb8b-88b3-40b7-9644-129f36fde149,"Charles reached Rome in 1265, but was temporarily halted by financial embarrassments. Manfred, however, did not take the field against him until January 1266, when Charles' main army had crossed the Alps. Alarmed by desertions among his followers and fearing further treachery, Manfred sought to bring Charles to battle as swiftly as possible. Charles attempted to turn Manfred's position at Capua by a perilous crossing of the Apennines which wrecked his supply line; but Manfred had intelligence of his move and lay in a strong position across the River Calore, crossed only by one bridge. Charles had divided his cavalry into three ""battles"". The infantry and the first battle, consisting of 900 Provençals were at the front, commanded by Marshal of France Hugh of Mirepoix and Philip of Montfort, Lord of Castres. Behind them were the second battle, which consisted of 400 Italians and 1,000 men of Languedoc and central France. Charles commanded the second battle in person. Behind them, the third battle consisted of about 700 men from the county of Flanders under Constable of France Gilles II de Trasignies and Robert III of Flanders. Manfred had adopted similar dispositions. His Saracen archers were in the fore. Behind them was the first battle, 1,200 German mercenaries armed in coats of plates, commanded by his cousin Giordano d'Anglano and Galvano of Anglona. The second battle consisted of the Italian mercenaries, about 1,000, and 300 Saracen light horse, commanded by his uncle Galvano Lancia. The third battle, numbering 1,400, were the feudatories of the Kingdom, under Manfred's personal command. How many men in all made up Charles' cavalry?","Reformatted Question: Charles reached Rome in 1265, but was temporarily halted by financial embarrassments. Manfred, however, did not take the field against him until January 1266, when Charles' main army had crossed the Alps. Alarmed by desertions among his followers and fearing further treachery, Manfred sought to bring Charles to battle as swiftly as possible. Charles attempted to turn Manfred's position at Capua by a perilous crossing of the Apennines which wrecked his supply line; but Manfred had intelligence of his move and lay in a strong position across the River Calore, crossed only by one bridge. Charles had divided his cavalry into three ""battles"". The infantry and the <fact1>first battle, consisting of 900 Provençals</fact1> were at the front, commanded by Marshal of France Hugh of Mirepoix and Philip of Montfort, Lord of Castres. Behind them were the <fact2>second battle, which consisted of 400 Italians and 1,000 men of Languedoc and central France</fact2>. Charles commanded the second battle in person. Behind them, the <fact3>third battle consisted of about 700 men from the county of Flanders</fact3> under Constable of France Gilles II de Trasignies and Robert III of Flanders. Manfred had adopted similar dispositions. His Saracen archers were in the fore. Behind them was the first battle, 1,200 German mercenaries armed in coats of plates, commanded by his cousin Giordano d'Anglano and Galvano of Anglona. The second battle consisted of the Italian mercenaries, about 1,000, and 300 Saracen light horse, commanded by his uncle Galvano Lancia. The third battle, numbering 1,400, were the feudatories of the Kingdom, under Manfred's personal command. How many men in all made up Charles' cavalry?
Answer: According to the passage, Charles' cavalry consisted of three battles. The <fact1>first battle had 900 Provençals</fact1>, the <fact2>second battle had 400 Italians and 1,000 men of Languedoc and central France</fact2>, and the <fact3>third battle had 700 men from the county of Flanders</fact3>. To find the total number of men in Charles' cavalry, we need to add these numbers together: <fact1>900</fact1> + <fact2>400 + 1,000</fact2> + <fact3>700</fact3> = 3,000. So the answer is {3,000}.",1400.0
history_1884_02254a93-0cac-4576-b192-5d46b9b683e9,"As of the census of 2000, there were 250,291 people, 99,187 households, and 60,702 families residing in the county. The population density was 298 people per square mile (115/km²). There were 104,217 housing units at an average density of 124 per square mile (48/km²). The racial makeup of the county was 90.07% Race (United States Census), 2.82% Race (United States Census) or Race (United States Census), 0.64% Race (United States Census), 2.86% Asian American, 0.06% Race (United States Census), 1.69% from Race (United States Census), and 1.87% from two or more races. 3.37% of the population were Race (United States Census) or Race (United States Census) of any race. 39.1% were of Germans, 7.9% English people and 7.8% Irish people ancestry according to Census 2000. How many races each made up less than 1% of the population?","Reformatted Question: As of the census of 2000, there were 250,291 people, 99,187 households, and 60,702 families residing in the county. The population density was 298 people per square mile (115/km²). There were 104,217 housing units at an average density of 124 per square mile (48/km²). The racial makeup of the county was <fact1>90.07% White</fact1>, <fact2>2.82% Black or African American</fact2>, <fact3>0.64% Native American</fact3>, <fact4>2.86% Asian American</fact4>, <fact5>0.06% Pacific Islander</fact5>, <fact6>1.69% from other races</fact6>, and <fact7>1.87% from two or more races</fact7>. <fact8>3.37% of the population were Hispanic or Latino of any race</fact8>. 39.1% were of <fact9>Germans</fact9>, 7.9% <fact10>English people</fact10> and 7.8% <fact11>Irish people</fact11> ancestry according to Census 2000. How many races each made up less than 1% of the population?

Answer: According to the passage, the races that made up less than 1% of the population are <fact5>Pacific Islander with 0.06%</fact5> and none of the other races had less than 1%. However, it can be noted that <fact3>Native American</fact3> is also relatively close to 1% but still greater than 0.5% with <fact3>0.64%</fact3>. So the answer is {1}.",2.0
history_1418_da95efc1-0a9d-4232-9af5-68dc6e3e69df,"Brandenburg-Prussia's claims in Silesia were based, in part, on a 1537 inheritance treaty between the Silesian duke Frederick II of Legnica and the Hohenzollern Prince-Elector Joachim II Hector of Brandenburg, whereby the Silesian duchies of Liegnitz, Wohlau and Brieg were to pass to the Electorate of Brandenburg if the Silesian Piasts should become extinct. At the time, the Habsburg King Ferdinand I of Bohemia  immediately rejected the agreement; nevertheless, in 1675 the ""Great Elector"" Frederick William of Brandenburg laid claim to the Silesian principalities when, with the death of Duke George William of Liegnitz, the Piast line ended. In 1603, Hohenzollern Elector Joachim III Frederick of Brandenburg also inherited the Silesian Duchy of Jägerndorf from his cousin, Margrave George Frederick of Brandenburg-Ansbach. After the Bohemian Revolt and the outbreak of the Thirty Years' War, however, the Catholic Holy Roman Emperor Ferdinand II confiscated the possessions of the Protestant Hohenzollerns in his Bohemian lands in 1621 after winning the Battle of White Mountain. The Electors of Brandenburg continued, nevertheless, to assert themselves as the legitimate rulers of Jägerndorf. Brandenburg, however, was unable to enforce these dynastic territorial claims. In 1685, when Austria was engaged in the Great Turkish War, Emperor Leopold I gave Elector Frederick William immediate control of the Silesian exclave of Schwiebus in return for military support against the Turks and the surrender of the outstanding Hohenzollern claims in Silesia. However, after the accession of the Elector's son and successor, Frederick III of Brandenburg, the Emperor took back control of Schwiebus in 1694, asserting that the territory had only been personally assigned to the late Frederick William for life. Furious, Frederick III in turn reasserted the old Hohenzollern claims to Jägerndorf and the Silesian Piast heritage. How many wars are mentioned?","Reformatted Question: Brandenburg-Prussia's claims in Silesia were based, in part, on a 1537 inheritance treaty between the Silesian duke Frederick II of Legnica and the Hohenzollern Prince-Elector Joachim II Hector of Brandenburg, whereby the Silesian duchies of Liegnitz, Wohlau and Brieg were to pass to the Electorate of Brandenburg if the Silesian Piasts should become extinct. At the time, the Habsburg King Ferdinand I of Bohemia  immediately rejected the agreement; nevertheless, in 1675 the ""Great Elector"" Frederick William of Brandenburg laid claim to the Silesian principalities when, with the death of Duke George William of Liegnitz, the Piast line ended. In 1603, Hohenzollern Elector Joachim III Frederick of Brandenburg also inherited the Silesian Duchy of Jägerndorf from his cousin, Margrave George Frederick of Brandenburg-Ansbach. After the <fact1>Bohemian Revolt</fact1> and the outbreak of the <fact2>Thirty Years' War</fact2>, however, the Catholic Holy Roman Emperor Ferdinand II confiscated the possessions of the Protestant Hohenzollerns in his Bohemian lands in 1621 after winning the <fact3>Battle of White Mountain</fact3>. The Electors of Brandenburg continued, nevertheless, to assert themselves as the legitimate rulers of Jägerndorf. Brandenburg, however, was unable to enforce these dynastic territorial claims. In 1685, when Austria was engaged in the <fact4>Great Turkish War</fact4>, Emperor Leopold I gave Elector Frederick William immediate control of the Silesian exclave of Schwiebus in return for military support against the Turks and the surrender of the outstanding Hohenzollern claims in Silesia. However, after the accession of the Elector's son and successor, Frederick III of Brandenburg, the Emperor took back control of Schwiebus in 1694, asserting that the territory had only been personally assigned to the late Frederick William for life. Furious, Frederick III in turn reasserted the old Hohenzollern claims to Jägerndorf and the Silesian Piast heritage. How many wars are mentioned?
Answer: According to the passage, the following wars are mentioned: <fact2>Thirty Years' War</fact2> and <fact4>Great Turkish War</fact4>. The <fact1>Bohemian Revolt</fact1> is also mentioned, which can be considered a war. The <fact3>Battle of White Mountain</fact3> is a battle, not a war, but it is part of the <fact2>Thirty Years' War</fact2>. So the answer is {3}.",2.0
