unique_id,question,answer,gt,id
4565,"At Esteban's house, there are six times as many plums as persimmons. He has a total of 83 persimmons in his house. Esteban bought 71 more persimmons at the store and 21 fewer plums than the number of persimmons. Find the combined total of the number of plums and persimmons Esteban has in the house?","Reformatted Question: At Esteban's house, <fact1>there are six times as many plums as persimmons</fact1>. He has a total of <fact2>83 persimmons</fact2> in his house. Esteban bought <fact3>71 more persimmons</fact3> at the store and <fact4>21 fewer plums than the number of persimmons</fact4>. Find the combined total of the number of plums and persimmons Esteban has in the house?

Answer: Esteban originally had <fact2>83 persimmons</fact2> and he bought <fact3>71 more persimmons</fact3>, so he now has <fact2>83</fact2> + <fact3>71</fact3> = 154 persimmons. Since Esteban bought <fact4>21 fewer plums than the number of persimmons</fact4>, he bought 154 - <fact4>21</fact4> = 133 plums. Originally, Esteban had <fact1>six times as many plums as persimmons</fact1>, so he had <fact1>6</fact1> * <fact2>83</fact2> = 498 plums. Now, Esteban has 498 + 133 = 631 plums. The combined total of the number of plums and persimmons Esteban has in the house is 631 + 154 = 785.
The answer is {785}.",702,91
4566,"At Arash's house, there are six times as many pears as plums. He has a total of 47 plums in his house. Arash bought 70 more plums at the store and 21 fewer pears than the number of plums. Find the combined total of the number of pears and plums Arash has in the house?","Reformatted Question: At Arash's house, <fact1>there are six times as many pears as plums</fact1>. He has a total of <fact2>47 plums</fact2> in his house. Arash bought <fact3>70 more plums</fact3> at the store and <fact4>21 fewer pears than the number of plums</fact4>. Find the combined total of the number of pears and plums Arash has in the house?

Answer: Since <fact1>there are six times as many pears as plums</fact1>, Arash originally had <fact2>47 plums</fact2> * 6 = 282 pears. After buying <fact3>70 more plums</fact3>, he now has <fact2>47 plums</fact2> + <fact3>70 plums</fact3> = 117 plums. Since he bought <fact4>21 fewer pears than the number of plums</fact4>, he bought 117 - 21 = 96 pears. So now he has 282 + 96 = 378 pears. The combined total of pears and plums is 378 + 117 = 495.
The answer is {495}.",448,91
4567,"At Ibrahim's house, there are four times as many apples as grapes. He has a total of 86 grapes in his house. Ibrahim bought 38 more grapes at the store and 32 fewer apples than the number of grapes. Find the combined total of the number of apples and grapes Ibrahim has in the house?","Reformatted Question: At Ibrahim's house, <fact1>there are four times as many apples as grapes</fact1>. He has a total of <fact2>86 grapes</fact2> in his house. Ibrahim bought <fact3>38 more grapes at the store</fact3> and <fact4>32 fewer apples than the number of grapes</fact4>. Find the combined total of the number of apples and grapes Ibrahim has in the house?

Answer: Since <fact1>there are four times as many apples as grapes</fact1> and Ibrahim has <fact2>86 grapes</fact2>, he has 4 * <fact2>86</fact2> = 344 apples. After buying <fact3>38 more grapes at the store</fact3>, he now has <fact2>86</fact2> + <fact3>38</fact3> = 124 grapes. Since he bought <fact4>32 fewer apples than the number of grapes</fact4>, he bought 124 - <fact4>32</fact4> = 92 apples. Now, he has a total of 344 + 92 = 436 apples and 124 grapes. The combined total is 436 + 124 = 560.

The answer is {560}.",474,91
4568,"At Wei's house, there are ten times as many plums as bananas. He has a total of 38 bananas in his house. Wei bought 46 more bananas at the store and 45 fewer plums than the number of bananas. Find the combined total of the number of plums and bananas Wei has in the house?","Reformatted Question: At Wei's house, <fact1>there are ten times as many plums as bananas</fact1>. He has a total of <fact2>38 bananas</fact2> in his house. Wei bought <fact3>46 more bananas at the store</fact3> and <fact4>45 fewer plums than the number of bananas</fact4>. Find the combined total of the number of plums and bananas Wei has in the house?

Answer: Wei originally had <fact2>38 bananas</fact2> and bought <fact3>46 more bananas</fact3>, so he now has <fact2>38</fact2> + <fact3>46</fact3> = 84 bananas. Since <fact1>there are ten times as many plums as bananas</fact1>, Wei originally had <fact2>38</fact2> * 10 = 380 plums. He bought <fact4>45 fewer plums than the number of bananas</fact4>, so he bought 84 - <fact4>45</fact4> = 39 plums. Now, Wei has 380 + 39 = 419 plums. The combined total of the number of plums and bananas Wei has in the house is 419 + 84 = 503.

The answer is {503}.",465,91
4569,"At Liam's house, there are ten times as many pears as apples. He has a total of 31 apples in his house. Liam bought 58 more apples at the store and 44 fewer pears than the number of apples. Find the combined total of the number of pears and apples Liam has in the house?","Reformatted Question: At Liam's house, <fact1>there are ten times as many pears as apples</fact1>. He has a total of <fact2>31 apples</fact2> in his house. Liam bought <fact3>58 more apples at the store</fact3> and <fact4>44 fewer pears than the number of apples</fact4>. Find the combined total of the number of pears and apples Liam has in the house?

Answer: Since <fact1>there are ten times as many pears as apples</fact1>, Liam originally had <fact2>31 apples</fact2> * 10 = 310 pears. He bought <fact3>58 more apples at the store</fact3>, so he now has <fact2>31 apples</fact2> + <fact3>58 apples</fact3> = 89 apples. He bought <fact4>44 fewer pears than the number of apples</fact4>, so he bought 89 - <fact4>44</fact4> = 45 pears. Now, he has 310 pears + 45 pears = 355 pears. The combined total of the number of pears and apples Liam has in the house is 355 pears + 89 apples = 444.
The answer is {444}.",413,91
4570,"At Kai's house, there are eight times as many grapes as pears. He has a total of 20 pears in his house. Kai bought 73 more pears at the store and 33 fewer grapes than the number of pears. Find the combined total of the number of grapes and pears Kai has in the house?","Reformatted Question: At Kai's house, <fact1>there are eight times as many grapes as pears</fact1>. He has a total of <fact2>20 pears</fact2> in his house. Kai bought <fact3>73 more pears at the store</fact3> and <fact4>33 fewer grapes than the number of pears</fact4>. Find the combined total of the number of grapes and pears Kai has in the house?

Answer: Since <fact1>there are eight times as many grapes as pears</fact1> and Kai has <fact2>20 pears</fact2>, he has 8 * <fact2>20</fact2> = 160 grapes. After buying <fact3>73 more pears at the store</fact3>, Kai now has <fact2>20</fact2> + <fact3>73</fact3> = 93 pears. Since he bought <fact4>33 fewer grapes than the number of pears</fact4>, he bought 93 - <fact4>33</fact4> = 60 grapes. Now, Kai has a total of 160 + 60 = 220 grapes and 93 pears. Therefore, the combined total of the number of grapes and pears Kai has in the house is 220 + 93 = 313.

The answer is {313}.",293,91
4571,"At Tariq's house, there are five times as many corns as pears. He has a total of 48 pears in his house. Tariq bought 55 more pears at the store and 34 fewer corns than the number of pears. Find the combined total of the number of corns and pears Tariq has in the house?","Reformatted Question: At Tariq's house, <fact1>there are five times as many corns as pears</fact1>. He has a total of <fact2>48 pears</fact2> in his house. Tariq bought <fact3>55 more pears</fact3> at the store and <fact4>34 fewer corns than the number of pears</fact4>. Find the combined total of the number of corns and pears Tariq has in the house?

Answer: Since <fact1>there are five times as many corns as pears</fact1> and Tariq has <fact2>48 pears</fact2>, he has 5 * <fact2>48</fact2> = 240 corns. After buying <fact3>55 more pears</fact3>, he now has <fact2>48</fact2> + <fact3>55</fact3> = 103 pears. Since he bought <fact4>34 fewer corns than the number of pears</fact4>, he bought 103 - <fact4>34</fact4> = 69 corns. So, the total number of corns he has now is 240 + 69 = 309 corns. Therefore, the combined total of the number of corns and pears Tariq has in the house is 309 + 103 = 412.

The answer is {412}.",364,91
4572,"At Andre's house, there are three times as many apples as kiwis. He has a total of 33 kiwis in his house. Andre bought 66 more kiwis at the store and 48 fewer apples than the number of kiwis. Find the combined total of the number of apples and kiwis Andre has in the house?","Reformatted Question: At Andre's house, <fact1>there are three times as many apples as kiwis</fact1>. He has a total of <fact2>33 kiwis</fact2> in his house. Andre bought <fact3>66 more kiwis at the store</fact3> and <fact4>48 fewer apples than the number of kiwis</fact4>. Find the combined total of the number of apples and kiwis Andre has in the house?

Answer: Since <fact1>there are three times as many apples as kiwis</fact1> and Andre has <fact2>33 kiwis</fact2>, he has 3 * <fact2>33</fact2> = 99 apples initially. After buying <fact3>66 more kiwis at the store</fact3>, he now has <fact2>33</fact2> + <fact3>66</fact3> = 99 kiwis. Since he bought <fact4>48 fewer apples than the number of kiwis</fact4>, he bought 99 - <fact4>48</fact4> = 51 apples. Now, he has a total of 99 + 51 = 150 apples. The combined total of the number of apples and kiwis Andre has in the house is 150 + 99 = 249.

The answer is {249}.",216,91
4573,"At Ali's house, there are five times as many grapes as persimmons. He has a total of 25 persimmons in his house. Ali bought 75 more persimmons at the store and 30 fewer grapes than the number of persimmons. Find the combined total of the number of grapes and persimmons Ali has in the house?","Reformatted Question: At Ali's house, <fact1>there are five times as many grapes as persimmons</fact1>. He has a total of <fact2>25 persimmons</fact2> in his house. Ali bought <fact3>75 more persimmons</fact3> at the store and <fact4>30 fewer grapes than the number of persimmons</fact4>. Find the combined total of the number of grapes and persimmons Ali has in the house?

Answer: Since <fact1>there are five times as many grapes as persimmons</fact1> and Ali has <fact2>25 persimmons</fact2>, he has 5 * <fact2>25</fact2> = 125 grapes. After buying <fact3>75 more persimmons</fact3>, Ali now has <fact2>25</fact2> + <fact3>75</fact3> = 100 persimmons. Since he bought <fact4>30 fewer grapes than the number of persimmons</fact4>, he bought 100 - <fact4>30</fact4> = 70 grapes. Now, Ali has a total of 125 + 70 = 195 grapes and 100 persimmons. Therefore, the combined total of the number of grapes and persimmons Ali has in the house is 195 + 100 = 295.

The answer is {295}.",270,91
4574,"At Mohammed's house, there are ten times as many oranges as plums. He has a total of 82 plums in his house. Mohammed bought 51 more plums at the store and 37 fewer oranges than the number of plums. Find the combined total of the number of oranges and plums Mohammed has in the house?","Reformatted Question: At Mohammed's house, <fact1>there are ten times as many oranges as plums</fact1>. He has a total of <fact2>82 plums</fact2> in his house. Mohammed bought <fact3>51 more plums at the store</fact3> and <fact4>37 fewer oranges than the number of plums</fact4>. Find the combined total of the number of oranges and plums Mohammed has in the house?

Answer: Since <fact1>there are ten times as many oranges as plums</fact1>, and Mohammed has <fact2>82 plums</fact2>, he has 10 * <fact2>82</fact2> = 820 oranges. After buying <fact3>51 more plums at the store</fact3>, he now has <fact2>82</fact2> + <fact3>51</fact3> = 133 plums. Since he bought <fact4>37 fewer oranges than the number of plums</fact4>, he bought 133 - <fact4>37</fact4> = 96 oranges. Now, he has a total of 820 + 96 = 916 oranges. Therefore, the combined total of the number of oranges and plums Mohammed has in the house is 916 + 133 = 1049.

The answer is {1049}.",967,91
4575,"At Faisal's house, there are five times as many plums as grapes. He has a total of 86 grapes in his house. Faisal bought 78 more grapes at the store and 32 fewer plums than the number of grapes. Find the combined total of the number of plums and grapes Faisal has in the house?","Reformatted Question: At Faisal's house, <fact1>there are five times as many plums as grapes</fact1>. He has a total of <fact2>86 grapes</fact2> in his house. Faisal bought <fact3>78 more grapes</fact3> at the store and <fact4>32 fewer plums than the number of grapes</fact4>. Find the combined total of the number of plums and grapes Faisal has in the house?

Answer: Since <fact1>there are five times as many plums as grapes</fact1>, Faisal originally had 5 * <fact2>86 grapes</fact2> = 430 plums. He bought <fact3>78 more grapes</fact3>, so he now has <fact2>86 grapes</fact2> + <fact3>78 grapes</fact3> = 164 grapes. He bought <fact4>32 fewer plums than the number of grapes</fact4>, so he bought 164 - 32 = 132 plums. Now, he has 430 + 132 = 562 plums. The combined total of the number of plums and grapes Faisal has in the house is 562 + 164 = 726.

The answer is {726}.",640,91
4576,"At Arjun's house, there are four times as many oranges as plums. He has a total of 78 plums in his house. Arjun bought 36 more plums at the store and 14 fewer oranges than the number of plums. Find the combined total of the number of oranges and plums Arjun has in the house?","Reformatted Question: At Arjun's house, <fact1>there are four times as many oranges as plums</fact1>. He has a total of <fact2>78 plums</fact2> in his house. Arjun bought <fact3>36 more plums</fact3> at the store and <fact4>14 fewer oranges than the number of plums</fact4>. Find the combined total of the number of oranges and plums Arjun has in the house?

Answer: Since <fact1>there are four times as many oranges as plums</fact1>, Arjun originally had <fact2>78 plums</fact2> * 4 = 312 oranges. After buying <fact3>36 more plums</fact3>, he now has <fact2>78 plums</fact2> + <fact3>36 plums</fact3> = 114 plums. Since he bought <fact4>14 fewer oranges than the number of plums</fact4>, he bought 114 - 14 = 100 oranges. So now he has 312 + 100 = 412 oranges. The combined total of oranges and plums is 412 + 114 = 526.
The answer is {526}.",448,91
4577,"At DeShawn's house, there are eight times as many bananas as figs. He has a total of 46 figs in his house. Deshawn bought 58 more figs at the store and 20 fewer bananas than the number of figs. Find the combined total of the number of bananas and figs DeShawn has in the house?","Reformatted Question: At DeShawn's house, <fact1>there are eight times as many bananas as figs</fact1>. He has a total of <fact2>46 figs</fact2> in his house. DeShawn bought <fact3>58 more figs</fact3> at the store and <fact4>20 fewer bananas than the number of figs</fact4>. Find the combined total of the number of bananas and figs DeShawn has in the house?

Answer: Since <fact1>there are eight times as many bananas as figs</fact1>, DeShawn originally had <fact2>46</fact2> * 8 = 368 bananas. He bought <fact3>58 more figs</fact3>, so he now has <fact2>46</fact2> + <fact3>58</fact3> = 104 figs. He bought <fact4>20 fewer bananas than the number of figs</fact4>, so he bought 104 - <fact4>20</fact4> = 84 bananas. Now, he has 368 + 84 = 452 bananas. The combined total of bananas and figs is 452 + 104 = 556.
The answer is {556}.",510,91
4578,"At Gabriel's house, there are five times as many grapes as apples. He has a total of 94 apples in his house. Gabriel bought 42 more apples at the store and 39 fewer grapes than the number of apples. Find the combined total of the number of grapes and apples Gabriel has in the house?","Reformatted Question: At Gabriel's house, <fact1>there are five times as many grapes as apples</fact1>. He has a total of <fact2>94 apples</fact2> in his house. Gabriel bought <fact3>42 more apples at the store</fact3> and <fact4>39 fewer grapes than the number of apples</fact4>. Find the combined total of the number of grapes and apples Gabriel has in the house?

Answer: Since <fact1>there are five times as many grapes as apples</fact1> and Gabriel has <fact2>94 apples</fact2>, he has 5 * <fact2>94</fact2> = 470 grapes initially. After buying <fact3>42 more apples</fact3>, he now has <fact2>94</fact2> + <fact3>42</fact3> = 136 apples. Since he bought <fact4>39 fewer grapes than the number of apples</fact4>, he bought 136 - <fact4>39</fact4> = 97 grapes. Now, he has a total of 470 + 97 = 567 grapes. The combined total of grapes and apples is 567 + 136 = 703.
The answer is {703}.",609,91
4579,"At Hiroshi's house, there are nine times as many corns as grapes. He has a total of 92 grapes in his house. Hiroshi bought 70 more grapes at the store and 46 fewer corns than the number of grapes. Find the combined total of the number of corns and grapes Hiroshi has in the house?","Reformatted Question: At Hiroshi's house, <fact1>there are nine times as many corns as grapes</fact1>. He has a total of <fact2>92 grapes</fact2> in his house. Hiroshi bought <fact3>70 more grapes</fact3> at the store and <fact4>46 fewer corns than the number of grapes</fact4>. Find the combined total of the number of corns and grapes Hiroshi has in the house?

Answer: Since <fact1>there are nine times as many corns as grapes</fact1>, and Hiroshi has <fact2>92 grapes</fact2>, he has 9 * <fact2>92</fact2> = 828 corns. After buying <fact3>70 more grapes</fact3>, he now has <fact2>92</fact2> + <fact3>70</fact3> = 162 grapes. Since he bought <fact4>46 fewer corns than the number of grapes</fact4>, he bought 162 - <fact4>46</fact4> = 116 corns. So, the total number of corns he has now is 828 + 116 = 944. The combined total of the number of corns and grapes Hiroshi has in the house is 944 + 162 = 1106.
The answer is {1106}.",1014,91
4580,"At Jamal's house, there are five times as many bananas as pears. He has a total of 49 pears in his house. Jamal bought 70 more pears at the store and 39 fewer bananas than the number of pears. Find the combined total of the number of bananas and pears Jamal has in the house?","Reformatted Question: At Jamal's house, <fact1>there are five times as many bananas as pears</fact1>. He has a total of <fact2>49 pears</fact2> in his house. Jamal bought <fact3>70 more pears at the store</fact3> and <fact4>39 fewer bananas than the number of pears</fact4>. Find the combined total of the number of bananas and pears Jamal has in the house?

Answer: Jamal originally had <fact2>49 pears</fact2> and <fact1>five times as many bananas as pears</fact1>, so he had <fact1>5</fact1> * <fact2>49</fact2> = 245 bananas. After buying <fact3>70 more pears</fact3>, he had <fact2>49</fact2> + <fact3>70</fact3> = 119 pears. He bought <fact4>39 fewer bananas than the number of pears</fact4>, so he bought 119 - <fact4>39</fact4> = 80 bananas. Now he has 245 + 80 = 325 bananas and 119 pears. The combined total is 325 + 119 = 444.
The answer is {444}.",395,91
4581,"At Qasim's house, there are ten times as many bananas as pears. He has a total of 88 pears in his house. Qasim bought 77 more pears at the store and 44 fewer bananas than the number of pears. Find the combined total of the number of bananas and pears Qasim has in the house?","Reformatted Question: At Qasim's house, <fact1>there are ten times as many bananas as pears</fact1>. He has a total of <fact2>88 pears</fact2> in his house. Qasim bought <fact3>77 more pears</fact3> at the store and <fact4>44 fewer bananas than the number of pears</fact4>. Find the combined total of the number of bananas and pears Qasim has in the house?

Answer: Since <fact1>there are ten times as many bananas as pears</fact1>, Qasim originally had <fact2>88 pears</fact2> * 10 = 880 bananas. He bought <fact3>77 more pears</fact3>, so he now has <fact2>88 pears</fact2> + <fact3>77 pears</fact3> = 165 pears. He bought <fact4>44 fewer bananas than the number of pears</fact4>, so he bought 165 - 44 = 121 bananas. Now he has a total of 880 + 121 = 1001 bananas. The combined total of bananas and pears Qasim has in the house is 1001 bananas + 165 pears = 1166.
The answer is {1166}.",1078,91
4582,"At Santiago's house, there are three times as many apples as persimmons. He has a total of 51 persimmons in his house. Santiago bought 55 more persimmons at the store and 13 fewer apples than the number of persimmons. Find the combined total of the number of apples and persimmons Santiago has in the house?","Reformatted Question: At Santiago's house, <fact1>there are three times as many apples as persimmons</fact1>. He has a total of <fact2>51 persimmons</fact2> in his house. Santiago bought <fact3>55 more persimmons</fact3> at the store and <fact4>13 fewer apples than the number of persimmons</fact4>. Find the combined total of the number of apples and persimmons Santiago has in the house?

Answer: Since <fact1>there are three times as many apples as persimmons</fact1> and there are <fact2>51 persimmons</fact2>, there must be 3 x <fact2>51</fact2> = 153 apples in the house. After buying <fact3>55 more persimmons</fact3>, there are now <fact2>51</fact2> + <fact3>55</fact3> = 106 persimmons. Since Santiago bought <fact4>13 fewer apples than the number of persimmons</fact4>, he bought 106 - <fact4>13</fact4> = 93 apples. Now, there are 153 + 93 = 246 apples and 106 persimmons. The combined total is 246 + 106 = 352.

The answer is {352}.",301,91
4583,"At Benjamin's house, there are eight times as many persimmons as apples. He has a total of 49 apples in his house. Benjamin bought 54 more apples at the store and 42 fewer persimmons than the number of apples. Find the combined total of the number of persimmons and apples Benjamin has in the house?","Reformatted Question: At Benjamin's house, <fact1>there are eight times as many persimmons as apples</fact1>. He has a total of <fact2>49 apples</fact2> in his house. Benjamin bought <fact3>54 more apples at the store</fact3> and <fact4>42 fewer persimmons than the number of apples</fact4>. Find the combined total of the number of persimmons and apples Benjamin has in the house?

Answer: Since <fact1>there are eight times as many persimmons as apples</fact1> and there are <fact2>49 apples</fact2>, there must be 8 * <fact2>49</fact2> = 392 persimmons. After buying <fact3>54 more apples</fact3>, Benjamin now has <fact2>49</fact2> + <fact3>54</fact3> = 103 apples. Since he bought <fact4>42 fewer persimmons than the number of apples</fact4>, he bought 103 - <fact4>42</fact4> = 61 persimmons. Now, he has a total of 392 + 61 = 453 persimmons. Therefore, the combined total of the number of persimmons and apples Benjamin has in the house is 453 + 103 = 556.
The answer is {556}.",507,91
4584,"At Leon's house, there are ten times as many figs as plums. He has a total of 65 plums in his house. Leon bought 59 more plums at the store and 47 fewer figs than the number of plums. Find the combined total of the number of figs and plums Leon has in the house?","Reformatted Question: At Leon's house, <fact1>there are ten times as many figs as plums</fact1>. He has a total of <fact2>65 plums</fact2> in his house. Leon bought <fact3>59 more plums</fact3> at the store and <fact4>47 fewer figs than the number of plums</fact4>. Find the combined total of the number of figs and plums Leon has in the house?

Answer: Since <fact1>there are ten times as many figs as plums</fact1>, and Leon has <fact2>65 plums</fact2>, he has 10 * <fact2>65</fact2> = 650 figs. After buying <fact3>59 more plums</fact3>, he now has <fact2>65</fact2> + <fact3>59</fact3> = 124 plums. Since he bought <fact4>47 fewer figs than the number of plums</fact4>, he bought 124 - <fact4>47</fact4> = 77 figs. So, he now has 650 + 77 = 727 figs. The combined total of the number of figs and plums Leon has in the house is 727 + 124 = 851.

The answer is {851}.",786,91
4585,"At Diego's house, there are eight times as many kiwis as corns. He has a total of 25 corns in his house. Diego bought 53 more corns at the store and 14 fewer kiwis than the number of corns. Find the combined total of the number of kiwis and corns Diego has in the house?","Reformatted Question: At Diego's house, <fact1>there are eight times as many kiwis as corns</fact1>. He has a total of <fact2>25 corns</fact2> in his house. Diego bought <fact3>53 more corns</fact3> at the store and <fact4>14 fewer kiwis than the number of corns</fact4>. Find the combined total of the number of kiwis and corns Diego has in the house?

Answer: Since <fact1>there are eight times as many kiwis as corns</fact1> and Diego has <fact2>25 corns</fact2>, he has 8 * <fact2>25</fact2> = 200 kiwis. After buying <fact3>53 more corns</fact3>, he now has <fact2>25</fact2> + <fact3>53</fact3> = 78 corns. Since he bought <fact4>14 fewer kiwis than the number of corns</fact4>, he bought 78 - <fact4>14</fact4> = 64 kiwis. Now, he has a total of 200 + 64 = 264 kiwis and 78 corns. The combined total is 264 + 78 = 342.

The answer is {342}.",317,91
4586,"At Oscar's house, there are nine times as many figs as persimmons. He has a total of 64 persimmons in his house. Oscar bought 54 more persimmons at the store and 44 fewer figs than the number of persimmons. Find the combined total of the number of figs and persimmons Oscar has in the house?","Reformatted Question: At Oscar's house, <fact1>there are nine times as many figs as persimmons</fact1>. He has a total of <fact2>64 persimmons</fact2> in his house. Oscar bought <fact3>54 more persimmons</fact3> at the store and <fact4>44 fewer figs than the number of persimmons</fact4>. Find the combined total of the number of figs and persimmons Oscar has in the house?

Answer: Since <fact1>there are nine times as many figs as persimmons</fact1> and Oscar has <fact2>64 persimmons</fact2>, he has 9 * <fact2>64</fact2> = 576 figs. After buying <fact3>54 more persimmons</fact3>, he now has <fact2>64</fact2> + <fact3>54</fact3> = 118 persimmons. Since he bought <fact4>44 fewer figs than the number of persimmons</fact4>, he bought 118 - <fact4>44</fact4> = 74 figs. Now he has a total of 576 + 74 = 650 figs. The combined total of the number of figs and persimmons Oscar has in the house is 650 + 118 = 768.

The answer is {768}.",704,91
4587,"At Arjun's house, there are ten times as many grapes as apples. He has a total of 37 apples in his house. Arjun bought 89 more apples at the store and 32 fewer grapes than the number of apples. Find the combined total of the number of grapes and apples Arjun has in the house?","Reformatted Question: At Arjun's house, <fact1>there are ten times as many grapes as apples</fact1>. He has a total of <fact2>37 apples</fact2> in his house. Arjun bought <fact3>89 more apples at the store</fact3> and <fact4>32 fewer grapes than the number of apples</fact4>. Find the combined total of the number of grapes and apples Arjun has in the house?

Answer: Since <fact1>there are ten times as many grapes as apples</fact1>, Arjun originally had <fact2>37 apples</fact2> * 10 = 370 grapes. After buying <fact3>89 more apples at the store</fact3>, he now has <fact2>37 apples</fact2> + <fact3>89 apples</fact3> = 126 apples. Since he bought <fact4>32 fewer grapes than the number of apples</fact4>, he bought 126 - <fact4>32</fact4> = 94 grapes. Now he has a total of 370 + 94 = 464 grapes. The combined total of grapes and apples is 464 + 126 = 590.
The answer is {590}.",553,91
4588,"At Luis's house, there are eight times as many kiwis as plums. He has a total of 27 plums in his house. Luis bought 70 more plums at the store and 12 fewer kiwis than the number of plums. Find the combined total of the number of kiwis and plums Luis has in the house?","Reformatted Question: At Luis's house, <fact1>there are eight times as many kiwis as plums</fact1>. He has a total of <fact2>27 plums</fact2> in his house. Luis bought <fact3>70 more plums</fact3> at the store and <fact4>12 fewer kiwis than the number of plums</fact4>. Find the combined total of the number of kiwis and plums Luis has in the house?

Answer: Since <fact1>there are eight times as many kiwis as plums</fact1> and Luis has <fact2>27 plums</fact2>, he has 8 * <fact2>27</fact2> = 216 kiwis. Luis bought <fact3>70 more plums</fact3>, so he now has <fact2>27</fact2> + <fact3>70</fact3> = 97 plums. He also bought 97 - <fact4>12</fact4> = 85 kiwis. Now, Luis has a total of 216 + 85 = 301 kiwis and 97 plums. Therefore, the combined total of the number of kiwis and plums Luis has in the house is 301 + 97 = 398.

The answer is {398}.",371,91
4589,"At Bodhi's house, there are six times as many persimmons as oranges. He has a total of 73 oranges in his house. Bodhi bought 60 more oranges at the store and 35 fewer persimmons than the number of oranges. Find the combined total of the number of persimmons and oranges Bodhi has in the house?","Reformatted Question: At Bodhi's house, <fact1>there are six times as many persimmons as oranges</fact1>. He has a total of <fact2>73 oranges</fact2> in his house. Bodhi bought <fact3>60 more oranges at the store</fact3> and <fact4>35 fewer persimmons than the number of oranges</fact4>. Find the combined total of the number of persimmons and oranges Bodhi has in the house?

Answer: Bodhi originally had <fact2>73 oranges</fact2> in his house. He bought <fact3>60 more oranges at the store</fact3>, so he now has <fact2>73</fact2> + <fact3>60</fact3> = 133 oranges. Since <fact1>there are six times as many persimmons as oranges</fact1>, Bodhi originally had <fact2>73</fact2> * 6 = 438 persimmons. He bought <fact4>35 fewer persimmons than the number of oranges</fact4>, so he bought 133 - <fact4>35</fact4> = 98 persimmons. Now, Bodhi has 438 + 98 = 536 persimmons. The combined total of the number of persimmons and oranges Bodhi has in the house is 536 + 133 = 669.
The answer is {669}.",596,91
4590,"At Mohammed's house, there are five times as many kiwis as bananas. He has a total of 46 bananas in his house. Mohammed bought 62 more bananas at the store and 16 fewer kiwis than the number of bananas. Find the combined total of the number of kiwis and bananas Mohammed has in the house?","Reformatted Question: At Mohammed's house, <fact1>there are five times as many kiwis as bananas</fact1>. He has a total of <fact2>46 bananas</fact2> in his house. Mohammed bought <fact3>62 more bananas</fact3> at the store and <fact4>16 fewer kiwis than the number of bananas</fact4>. Find the combined total of the number of kiwis and bananas Mohammed has in the house?

Answer: Since <fact1>there are five times as many kiwis as bananas</fact1>, and there are <fact2>46 bananas</fact2>, there must be 5 * <fact2>46</fact2> = 230 kiwis in the house. After buying <fact3>62 more bananas</fact3>, Mohammed now has <fact2>46</fact2> + <fact3>62</fact3> = 108 bananas. Since he bought <fact4>16 fewer kiwis than the number of bananas</fact4>, he bought 108 - <fact4>16</fact4> = 92 kiwis. Now, Mohammed has a total of 230 + 92 = 322 kiwis and 108 bananas. Therefore, the combined total of the number of kiwis and bananas Mohammed has in the house is 322 + 108 = 430.

The answer is {430}.",384,91
4591,"At Liam's house, there are four times as many plums as pears. He has a total of 48 pears in his house. Liam bought 46 more pears at the store and 10 fewer plums than the number of pears. Find the combined total of the number of plums and pears Liam has in the house?","Reformatted Question: At Liam's house, <fact1>there are four times as many plums as pears</fact1>. He has a total of <fact2>48 pears</fact2> in his house. Liam bought <fact3>46 more pears at the store</fact3> and <fact4>10 fewer plums than the number of pears</fact4>. Find the combined total of the number of plums and pears Liam has in the house?

Answer: Since <fact1>there are four times as many plums as pears</fact1> and Liam has <fact2>48 pears</fact2>, he has 4 * <fact2>48</fact2> = 192 plums. After buying <fact3>46 more pears at the store</fact3>, he now has <fact2>48</fact2> + <fact3>46</fact3> = 94 pears. Since he bought <fact4>10 fewer plums than the number of pears</fact4>, he bought 94 - <fact4>10</fact4> = 84 plums. Now, he has a total of 192 + 84 = 276 plums and 94 pears. Therefore, the combined total of the number of plums and pears Liam has in the house is 276 + 94 = 370.

The answer is {370}.",322,91
4592,"At Leon's house, there are ten times as many apples as bananas. He has a total of 93 bananas in his house. Leon bought 42 more bananas at the store and 25 fewer apples than the number of bananas. Find the combined total of the number of apples and bananas Leon has in the house?","Reformatted Question: At Leon's house, <fact1>there are ten times as many apples as bananas</fact1>. He has a total of <fact2>93 bananas</fact2> in his house. Leon bought <fact3>42 more bananas at the store</fact3> and <fact4>25 fewer apples than the number of bananas</fact4>. Find the combined total of the number of apples and bananas Leon has in the house?

Answer: Since <fact1>there are ten times as many apples as bananas</fact1>, and Leon has <fact2>93 bananas</fact2>, he has 10 * <fact2>93</fact2> = 930 apples. After buying <fact3>42 more bananas at the store</fact3>, he now has <fact2>93</fact2> + <fact3>42</fact3> = 135 bananas. Since he bought <fact4>25 fewer apples than the number of bananas</fact4>, he bought 135 - <fact4>25</fact4> = 110 apples. So now he has 930 + 110 = 1040 apples. The combined total of the number of apples and bananas Leon has in the house is 1040 + 135 = 1175.
The answer is {1175}.",1082,91
