id,question,answer,gt_number
nfl_1478_c8394254-70fd-4366-85e3-502c66458edd," Coming off their bye week, the Colts flew to the Edward Jones Dome for a Week 7 interconference duel with the St. Louis Rams.  Indianapolis came out of the gates early in the first quarter as quarterback Peyton Manning completed a six-yard touchdown pass to wide receiver Reggie Wayne.  The Rams would respond with a 30-yard field goal from kicker Josh Brown, yet the Colts answered with Manning hooking up with tight end Dallas Clark on a 22-yard touchdown pass.  Afterwards, running back Joseph Addai would acquire the only score of the second quarter with a six-yard touchdown. St. Louis would begin the third quarter with Brown booting a 45-yard field goal, yet Indianapolis calmly responded with rookie cornerback Jacob Lacey returning an interception 35 yards for a touchdown.  Afterwards, the Colts closed out the game with Manning finding rookie wide receiver Austin Collie on an eight-yard touchdown pass and running back Chad Simpson getting a 31-yard touchdown run. With the win, Indianapolis improved to 6-0 and increased their winning streak to 14 games. How many more spectators were at Old Trafford in 1986 for the first test of the Kangaroo tour of Great Britain and France than the 1989 World Cup Challenege?","Reformatted Question: Coming off their bye week, the Colts flew to the Edward Jones Dome for a Week 7 interconference duel with the St. Louis Rams.  Indianapolis came out of the gates early in the first quarter as quarterback Peyton Manning completed a six-yard touchdown pass to wide receiver Reggie Wayne.  The Rams would respond with a 30-yard field goal from kicker Josh Brown, yet the Colts answered with Manning hooking up with tight end Dallas Clark on a 22-yard touchdown pass.  Afterwards, running back Joseph Addai would acquire the only score of the second quarter with a six-yard touchdown. St. Louis would begin the third quarter with Brown booting a 45-yard field goal, yet Indianapolis calmly responded with rookie cornerback Jacob Lacey returning an interception 35 yards for a touchdown.  Afterwards, the Colts closed out the game with Manning finding rookie wide receiver Austin Collie on an eight-yard touchdown pass and running back Chad Simpson getting a 31-yard touchdown run. With the win, Indianapolis improved to 6-0 and increased their winning streak to 14 games. How many more spectators were at Old Trafford in 1986 for the first test of the Kangaroo tour of Great Britain and France than the 1989 World Cup Challenege?

Answer: There is no information in the passage about the number of spectators at Old Trafford in 1986 for the first test of the Kangaroo tour of Great Britain and France or the 1989 World Cup Challenge. The passage is about an American football game between the Colts and the Rams, and does not mention Old Trafford, the Kangaroo tour, or the World Cup Challenge.",19815
history_1773_c2b99dcd-f6a3-4928-ac83-8a88518e7fc1,"Of those aged 15 or over, 7,857,370 (51.6%) were economically active, 4,199,558 (27.6%) did Homemaking, 1,431,105 (9.4%) were students, 914,934 (6.0%) were unable to work and 346,084 (2.3%) were pensioners. 521,938 (6.6%) of the economically active were unemployed. 604,540 Sri Lankans were living aboard for more than six months but were intending to return to Sri Lanka, mostly in the Arab states of the Persian Gulf (373,050 61.7%). How many in percent of those aged 15 and over weren't students?","Reformatted Question: Of those aged 15 or over, <fact1>7,857,370 (51.6%) were economically active</fact1>, <fact2>4,199,558 (27.6%) did Homemaking</fact2>, <fact3>1,431,105 (9.4%) were students</fact3>, <fact4>914,934 (6.0%) were unable to work</fact4> and <fact5>346,084 (2.3%) were pensioners</fact5>. <fact6>521,938 (6.6%) of the economically active were unemployed</fact6>. 604,540 Sri Lankans were living aboard for more than six months but were intending to return to Sri Lanka, mostly in the Arab states of the Persian Gulf (373,050 61.7%). How many in percent of those aged 15 and over weren't students?

Answer: According to the passage, <fact1>51.6%</fact1> were economically active, <fact2>27.6%</fact2> did Homemaking, <fact4>6.0%</fact4> were unable to work, and <fact5>2.3%</fact5> were pensioners. Adding these percentages together gives 51.6 + 27.6 + 6.0 + 2.3 = 87.5%. So, 87.5% of those aged 15 and over weren't students, but this also doesn't include the <fact6>6.6% of the economically active who were unemployed</fact6>, however, this 6.6% is a subset of the economically active, therefore it was already included in the 51.6%. So the answer is {87.5}.",94.0
history_1859_68af093c-5f19-4b7e-ab4a-85e7bec27b3d,"There were 88,296 households out of which 29.5% had children under the age of 18 living with them, 53.3% were Marriage living together, 9.1% had a female householder with no husband present, and 33.4% were non-families. 26.1% of all households were made up of individuals, 31.5% of households had individuals under 18 years, and 9.5% had someone living alone who was 65 years of age or older.  The average household size was 2.44 and the average family size was 2.96. How many in percent of households were in a Marriage and not living together?","Reformatted Question: There were 88,296 households out of which 29.5% had children under the age of 18 living with them, <fact1>53.3% were Marriage living together</fact1>, 9.1% had a female householder with no husband present, and 33.4% were non-families. 26.1% of all households were made up of individuals, 31.5% of households had individuals under 18 years, and 9.5% had someone living alone who was 65 years of age or older.  The average household size was 2.44 and the average family size was 2.96. How many in percent of households were in a Marriage and not living together?

Answer: According to the passage, <fact1>53.3% were Marriage living together</fact1>. However, there is no information about the percentage of households that were in a Marriage and not living together. The passage only provides information about the percentage of households that were Marriage living together, but not the percentage of households that were in a Marriage and not living together. Therefore, the answer cannot be determined from the given information.",46.7
nfl_1883_585c3a26-c4aa-42f2-9aaf-ad69fe92a608," The Colts traveled to Denver, Colorado for an AFC conference matchup with the Denver Broncos. The game started with punts by both teams on their own opening drives. The Colts then drove down the field and scored on a 38-yard field goal by Adam Vinateri. After a defensive interception set the Colts up down field, Indianapolis was forced to kick another field goal to extend their lead to 6-0 at the end of the first quarter. The Colts offense did not stop firing with the start of the second quarter, Peyton Manning threw to Austin Collie for his first touchdown of the game and gave the Colts a 13-0 lead. With the start of the second quarter the Bronco offense came alive. However, many offensive mistakes and key plays caused Denver to get points only on a late field goal by Matt Prater. At halftime, the Indianapolis Colts held the lead of 13-3. Denver received the ball first in the second half and was able to capitalize with a touchdown drive closing the game to a three-point margin. After switching possession, the Colts were able to respond with a touchdown drive that included Blair White, who was just signed from the practice squad prior to the game. Denver then scored a field goal late in the third quarter making the game a 20-13 contest heading into the fourth quarter. After defensive stops, the Colts were able to score a touchdown on another Austin Collie reception to take a commanding 27-13. The defense was able to stop the Broncos on their next possession allowing the Colts to win 27-13, and take their second straight game of the season, improving their record to 2-1. how many yards did the colds have","Reformatted Question: The Colts traveled to Denver, Colorado for an AFC conference matchup with the Denver Broncos. The game started with punts by both teams on their own opening drives. The Colts then drove down the field and scored on a <fact1>38-yard field goal by Adam Vinateri</fact1>. After a defensive interception set the Colts up down field, Indianapolis was forced to kick another field goal to extend their lead to 6-0 at the end of the first quarter. The Colts offense did not stop firing with the start of the second quarter, Peyton Manning threw to Austin Collie for his first touchdown of the game and gave the Colts a 13-0 lead. With the start of the second quarter the Bronco offense came alive. However, many offensive mistakes and key plays caused Denver to get points only on a late field goal by Matt Prater. At halftime, the Indianapolis Colts held the lead of 13-3. Denver received the ball first in the second half and was able to capitalize with a touchdown drive closing the game to a three-point margin. After switching possession, the Colts were able to respond with a touchdown drive that included Blair White, who was just signed from the practice squad prior to the game. Denver then scored a field goal late in the third quarter making the game a 20-13 contest heading into the fourth quarter. After defensive stops, the Colts were able to score a touchdown on another Austin Collie reception to take a commanding 27-13. The defense was able to stop the Broncos on their next possession allowing the Colts to win 27-13, and take their second straight game of the season, improving their record to 2-1. how many yards did the colts have
Answer: The passage does not provide information on the total number of yards the Colts had. It only mentions a <fact1>38-yard field goal by Adam Vinateri</fact1>, but does not provide a total yardage count for the team.",38
history_1450_cf455cf1-0221-45c3-88ed-b0c768ed82c5,"The Guatemalan authorities were unaware of ongoing contacts between the colonial authorities in Yucatán and the Itza. In the second half of 1695 President Barrios began planning another expedition against the Itza from Verapaz, following harsh criticism of Juan Díaz de Velasco's retreat from near Lake Petén Itzá in April of that year. Barrios died in November, and oidor José de Escals became acting head of the Guatemalan colonial administration. He appointed oidor Bartolomé de Amésqueta to lead the next expedition against the Itza. Amésqueta marched his men through torrential rain from Cahabón to Mopán, arriving on 25 February 1696; the Guatemalans were still unaware of the clashes between García's forces and the Itza. Amésqueta's expedition was suffering from shortages of native labour and supplies. Twenty-five of his 150 men were sick, and his advance stalled as the force rested up at Mopán. Captain Díaz de Velasco volunteered to lead a party of 25 men ahead to the lake; he was accompanied by Dominican friars Cristóbal de Prada and Jacinto de Vargas. He was also accompanied by AjK'ixaw, the Itza nobleman who had been taken prisoner on Díaz's previous expedition, who served as a trusted guide, scout and translator. They set out from Mopán on 7 March and left some sick soldiers with some supplies after five days, they then caught up with an advance party of roadbuilders and their military escort at Río Chakal. The two forces combined, giving Díaz a force of 49 soldiers and 34 porters and archers from Verapaz. Once they arrived at IxB'ol, near the shore of Lake Petén Itzá, AjK'ixaw was sent ahead as an emissary to Nojpetén. How many different military forces combined did Diaz have?","Reformatted Question: The Guatemalan authorities were unaware of ongoing contacts between the colonial authorities in Yucatán and the Itza. In the second half of 1695 President Barrios began planning another expedition against the Itza from Verapaz, following harsh criticism of Juan Díaz de Velasco's retreat from near Lake Petén Itzá in April of that year. Barrios died in November, and oidor José de Escals became acting head of the Guatemalan colonial administration. He appointed oidor Bartolomé de Amésqueta to lead the next expedition against the Itza. Amésqueta marched his men through torrential rain from Cahabón to Mopán, arriving on 25 February 1696; the Guatemalans were still unaware of the clashes between García's forces and the Itza. Amésqueta's expedition was suffering from shortages of native labour and supplies. Twenty-five of his 150 men were sick, and his advance stalled as the force rested up at Mopán. Captain Díaz de Velasco volunteered to lead a party of <fact1>25 men</fact1> ahead to the lake; he was accompanied by Dominican friars Cristóbal de Prada and Jacinto de Vargas. He was also accompanied by AjK'ixaw, the Itza nobleman who had been taken prisoner on Díaz's previous expedition, who served as a trusted guide, scout and translator. They set out from Mopán on 7 March and left some sick soldiers with some supplies after five days, they then caught up with an <fact2>advance party of roadbuilders and their military escort</fact2> at Río Chakal. The two forces combined, giving Díaz a force of <fact3>49 soldiers</fact3> and <fact4>34 porters and archers from Verapaz</fact4>. Once they arrived at IxB'ol, near the shore of Lake Petén Itzá, AjK'ixaw was sent ahead as an emissary to Nojpetén. How many different military forces combined did Diaz have?
Answer: According to the passage, Diaz initially had <fact1>25 men</fact1>, then combined with <fact2>an advance party of roadbuilders and their military escort</fact2> to have a total force of <fact3>49 soldiers</fact3> and <fact4>34 porters and archers from Verapaz</fact4>. Since the porters and archers from Verapaz are also considered a military force, the total number of different military forces combined is 3. So the answer is {3}.",2
nfl_1596_ef82d962-7ffe-481a-b51d-63e60bbf2c2c," In the second meeting of the year with the Washington Redskins, the Eagles tried an onside kick to start the game. This backfired when the Redskins running back Quinton Ganther recovered the kick and returned it 25 yards to the Eagles 24-yard line. Four plays later, Redskins quarterback Jason Campbell ran for a two-yard touchdown to score the game's first touchdown, as the Redskins took the lead 7-0. After a holding penalty on Eagles tight end Brent Celek, the Eagles had to settle for a 29-yard field goal by kicker David Akers. On the following drive by the Eagles, quarterback Donovan McNabb found wide receiver DeSean Jackson wide open in the end zone for a 35-yard touchdown to bring the Eagles up 10-7. On the ensuing drive by the Redskins, Campbell threw a 4-yard touchdown pass to Santana Moss to take the lead 14-10. Late in the second quarter, after both teams punting the ball away after three unsuccessful drives, Eagles cornerback Asante Samuel intercepted a Jason Campbell pass that was intended for Santana Moss. The Eagles could not convert a third down with 10 to go, and David Akers kicked a 24-yard field goal to get the Eagles within a point of the Redskins, 14-13. The Redskins received the ball again and Campbell threw a second straight interception to Samuel, who returned it for 17 yards. The Eagles ended the first half with a second straight field goal to take the lead 16-14. The Eagles got the ball to start the second half, but the drive ended with a Sav Rocca punt. Jason Campbell threw a 10-yard touchdown to tight end Fred Davis to take the lead once again, 21-16. After two straight punts for each team, the Eagles got the ball back in the fourth quarter and Donovan McNabb threw an intended pass to Reggie Brown, but the pass was intercepted by Redskins cornerback Justin Tryon. The Redskins scored on a 25-yard field goal by Shaun Suisham, to increase their lead 24-16. The Eagles started their drive on their own 10-yard line after a penalty on the kick return by Dimitri Patterson. The Eagles went 90 yards to score on an Eldra Buckley one-yard touchdown run. Since they were losing by two points, the Eagles decided to go for a two-point conversion. The two-point conversion was successful after rookie running back LeSean McCoy ran in the end zone on a shovel pass from McNabb. The score was tied, 24-24. The Redskins could not score on the next drive, and therefore had to punt to the Eagles. The Eagles scored on a 32-yard field goal by David Akers to take the lead, 27-24. The Eagles got the ball back on downs, and kneeled the ball to run out the clock and win 27-24. How many of the touchdowns were running plays?","Reformatted Question: In the second meeting of the year with the Washington Redskins, the Eagles tried an onside kick to start the game. This backfired when the Redskins <fact1>running back Quinton Ganther recovered the kick and returned it 25 yards to the Eagles 24-yard line</fact1>. Four plays later, Redskins quarterback Jason Campbell <fact2>ran for a two-yard touchdown</fact2> to score the game's first touchdown, as the Redskins took the lead 7-0. After a holding penalty on Eagles tight end Brent Celek, the Eagles had to settle for a 29-yard field goal by kicker David Akers. On the following drive by the Eagles, quarterback Donovan McNabb found wide receiver DeSean Jackson wide open in the end zone for a <fact3>35-yard touchdown</fact3> to bring the Eagles up 10-7. On the ensuing drive by the Redskins, Campbell threw a <fact4>4-yard touchdown pass to Santana Moss</fact4> to take the lead 14-10. Late in the second quarter, after both teams punting the ball away after three unsuccessful drives, Eagles cornerback Asante Samuel intercepted a Jason Campbell pass that was intended for Santana Moss. The Eagles could not convert a third down with 10 to go, and David Akers kicked a 24-yard field goal to get the Eagles within a point of the Redskins, 14-13. The Redskins received the ball again and Campbell threw a second straight interception to Samuel, who returned it for 17 yards. The Eagles ended the first half with a second straight field goal to take the lead 16-14. The Eagles got the ball to start the second half, but the drive ended with a Sav Rocca punt. Jason Campbell threw a <fact5>10-yard touchdown to tight end Fred Davis</fact5> to take the lead once again, 21-16. After two straight punts for each team, the Eagles got the ball back in the fourth quarter and Donovan McNabb threw an intended pass to Reggie Brown, but the pass was intercepted by Redskins cornerback Justin Tryon. The Redskins scored on a 25-yard field goal by Shaun Suisham, to increase their lead 24-16. The Eagles started their drive on their own 10-yard line after a penalty on the kick return by Dimitri Patterson. The Eagles went 90 yards to score on an <fact6>Eldra Buckley one-yard touchdown run</fact6>. Since they were losing by two points, the Eagles decided to go for a two-point conversion. The two-point conversion was successful after rookie running back LeSean McCoy <fact7>ran in the end zone on a shovel pass from McNabb</fact7>. The score was tied, 24-24. The Redskins could not score on the next drive, and therefore had to punt to the Eagles. The Eagles scored on a 32-yard field goal by David Akers to take the lead, 27-24. The Eagles got the ball back on downs, and kneeled the ball to run out the clock and win 27-24. How many of the touchdowns were running plays?

Answer: According to the passage, there were three running touchdowns: <fact2>Jason Campbell ran for a two-yard touchdown</fact2>, <fact6>Eldra Buckley one-yard touchdown run</fact6>, and <fact7>LeSean McCoy ran in the end zone on a shovel pass from McNabb</fact7>. So the answer is {3}.",2
nfl_1223_fcfd1f52-20bc-4bc6-8c2b-f596fe8567cd," Coming off their bye week, the Chargers went home for a Week 10 AFC West duel with the Kansas City Chiefs.  In the first quarter, San Diego trailed early as Chiefs QB Tyler Thigpen completed a 30-yard TD pass to WR Mark Bradley.  In the second quarter, the 'Bolts got on the board as kicker Nate Kaeding got a 34-yard and a 26-yard field goal.  Kansas City would close out the half as Thigpen completed a 34-yard TD pass to TE Tony Gonzalez (with a failed 2-point conversion). In the third quarter, the Chargers tied the game as QB Philip Rivers completed a 5-yard TD pass to WR Malcom Floyd.  In the fourth quarter, San Diego took the lead as Rivers completed an 8-yard TD pass to TE Antonio Gates.  The Chiefs tried to rally as Thigpen completed a 3-yard TD pass to Gonzalez after a very controversial Pass Interference call on Safety Clinton Hart, in which Gonzalez did not look for a flag, making the call even more controversial.  Fortunately, the Chargers' defense stopped both the 2-point conversion and the ensuing onside kick to preserve their much-needed victory. What was the shortest pass for a touchdown?","Reformatted Question: Coming off their bye week, the Chargers went home for a Week 10 AFC West duel with the Kansas City Chiefs.  In the first quarter, San Diego trailed early as Chiefs QB Tyler Thigpen completed a <fact1>30-yard TD pass</fact1> to WR Mark Bradley.  In the second quarter, the 'Bolts got on the board as kicker Nate Kaeding got a 34-yard and a 26-yard field goal.  Kansas City would close out the half as Thigpen completed a <fact2>34-yard TD pass</fact2> to TE Tony Gonzalez (with a failed 2-point conversion). In the third quarter, the Chargers tied the game as QB Philip Rivers completed a <fact3>5-yard TD pass</fact3> to WR Malcom Floyd.  In the fourth quarter, San Diego took the lead as Rivers completed an <fact4>8-yard TD pass</fact4> to TE Antonio Gates.  The Chiefs tried to rally as Thigpen completed a <fact5>3-yard TD pass</fact5> to Gonzalez after a very controversial Pass Interference call on Safety Clinton Hart, in which Gonzalez did not look for a flag, making the call even more controversial.  Fortunately, the Chargers' defense stopped both the 2-point conversion and the ensuing onside kick to preserve their much-needed victory. What was the shortest pass for a touchdown?

Answer: According to the passage, the shortest pass for a touchdown was <fact5>3 yards</fact5> by Thigpen to Gonzalez.",3
history_1935_72993c31-5d42-4d25-a1e2-2814b3e8bc8b,"There were 664,594 households out of which 24.35% had children under the age of 18 living with them, 46.28% were Marriage living together, 11.68% had a female householder with no husband present, and 37.40% were non-families. 30.11% of all households were made up of individuals and 14.70% (4.02% male and 10.68% female) had someone living alone who was 65 years of age or older. The average household size was 2.39 and the average family size was 2.97. How many in percent of households were a Married not living together?","Reformatted Question: There were 664,594 households out of which 24.35% had children under the age of 18 living with them, <fact1>46.28% were Marriage living together</fact1>, 11.68% had a female householder with no husband present, and 37.40% were non-families. 30.11% of all households were made up of individuals and 14.70% (4.02% male and 10.68% female) had someone living alone who was 65 years of age or older. The average household size was 2.39 and the average family size was 2.97. How many in percent of households were a Married not living together?

Answer: According to the passage, <fact1>46.28% were Marriage living together</fact1>. However, there is no information about the percentage of households that were married but not living together. The passage only provides information about married couples living together, but not those who are married and living apart. Therefore, the answer cannot be determined from the given information.",53.72
nfl_1962_20fc3177-88af-4460-b053-dee560576d16," Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a 12-yard touchdown pass. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many more touchdown passes were there compared with touchdown runs?","Reformatted Question: Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a <fact1>6-yard touchdown pass</fact1>.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a <fact2>12-yard touchdown pass</fact2>. San Francisco would take the lead with running back Anthony Dixon's <fact3>2-yard touchdown run</fact3>, yet New Orleans would respond with Brees' <fact4>3-yard touchdown pass</fact4> to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a <fact5>7-yard touchdown run</fact5>, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many more touchdown passes were there compared with touchdown runs?

Answer: According to the passage, there were <fact1>4 touchdown passes</fact1> (<fact1>6-yard touchdown pass</fact1>, <fact2>12-yard touchdown pass</fact2>, and <fact4>3-yard touchdown pass</fact4> and 2-point conversion pass) and <fact2>2 touchdown runs</fact2> (<fact3>2-yard touchdown run</fact3> and <fact5>7-yard touchdown run</fact5>). <fact1>4</fact1> - <fact2>2</fact2> = 2. So the answer is {2}.",1
history_1258_0711bebd-38ac-482f-878e-1f5aa9382897,"Charles V returned to Spain on July 16, 1522.  Acts of repression and retaliation against former comuneros did occur, but only sporadically.  Embarrassingly large numbers of important people had supported the comuneros, or at least were suspiciously slow to declare allegiance to the king, and Charles thought it unwise to press the issue too much. Back in Valladolid, Charles declared a general pardon on November 1.  The pardon gave amnesty to everyone involved in the revolt with the exception of 293 comuneros, a small figure given the huge number of rebels.  Both Pacheco and Bishop Acuña were among the 293 excluded from the pardon.  More pardons were issued later, after pressure from the Cortes; by 1527, the repression was completely at end.  Of the 293, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  The fates of the rest are unknown. How many of the 293 prisoners were not pardoned, purchased amnesty or were executed?","Reformatted Question: Charles V returned to Spain on July 16, 1522.  Acts of repression and retaliation against former comuneros did occur, but only sporadically.  Embarrassingly large numbers of important people had supported the comuneros, or at least were suspiciously slow to declare allegiance to the king, and Charles thought it unwise to press the issue too much. Back in Valladolid, Charles declared a general pardon on November 1.  The pardon gave amnesty to everyone involved in the revolt with the exception of <fact1>293 comuneros</fact1>, a small figure given the huge number of rebels.  Both Pacheco and Bishop Acuña were among the <fact1>293 excluded from the pardon</fact1>.  More pardons were issued later, after pressure from the Cortes; by 1527, the repression was completely at end.  Of the <fact1>293</fact1>, <fact2>23 were executed</fact2>, <fact3>20 died in prison</fact3>, <fact4>50 purchased amnesty</fact4>, and <fact5>100 were pardoned later</fact5>.  The fates of the rest are unknown. How many of the <fact1>293 prisoners</fact1> were not pardoned, purchased amnesty or were executed?
Answer: According to the passage, there were <fact1>293 prisoners</fact1>. Of these, <fact5>100 were pardoned later</fact5>, <fact4>50 purchased amnesty</fact4>, and <fact2>23 were executed</fact2>. Additionally, <fact3>20 died in prison</fact3>. So, the number of prisoners that were not pardoned, purchased amnesty, or were executed is <fact1>293</fact1> - <fact5>100</fact5> - <fact4>50</fact4> - <fact2>23</fact2> - <fact3>20</fact3> = 100. So the answer is {100}.",120
nfl_1454_27dba182-0137-4566-98c6-52451d2bc4a0," In week 14, the Lions traveled to rainy Baltimore, Maryland for an interconference duel with the Baltimore Ravens. Baltimore lead for almost the entire game. They scored first late in the first quarter with a 38-yard field goal by Billy Cundiff. They added to their lead with a 62-yard catch and run TD by Derrick Mason from Joe Flacco. The Lions scored their only points of the game near the end of the second quarter with a 22-yard Jason Hanson field goal. A minute later the Ravens responded with a 59-yard rushing TD by Ray Rice. Baltimore finished out the first half with a 25-yard field goal. In the second half the Ravens scored 4 consecutive touchdowns. First a Le'Ron McClain 3-yard run. Then 2 by Willis McGahee: first an 8-yard run, then a 19-yard run. In the fourth quarter, the Ravens capped off their huge victory when Troy Smith ran in a TD from 15 yards. Lions backup quarterback Daunte Culpepper completed less than half of his passes (16 for 34) and threw 2 interceptions. How many incomplete passes did Daunte Culpepper have?","Reformatted Question: In week 14, the Lions traveled to rainy Baltimore, Maryland for an interconference duel with the Baltimore Ravens. Baltimore lead for almost the entire game. They scored first late in the first quarter with a 38-yard field goal by Billy Cundiff. They added to their lead with a 62-yard catch and run TD by Derrick Mason from Joe Flacco. The Lions scored their only points of the game near the end of the second quarter with a 22-yard Jason Hanson field goal. A minute later the Ravens responded with a 59-yard rushing TD by Ray Rice. Baltimore finished out the first half with a 25-yard field goal. In the second half the Ravens scored 4 consecutive touchdowns. First a Le'Ron McClain 3-yard run. Then 2 by Willis McGahee: first an 8-yard run, then a 19-yard run. In the fourth quarter, the Ravens capped off their huge victory when Troy Smith ran in a TD from 15 yards. Lions backup quarterback <fact1>Daunte Culpepper completed less than half of his passes (16 for 34)</fact1> and threw 2 interceptions. How many incomplete passes did Daunte Culpepper have?

Answer: According to the passage, <fact1>Daunte Culpepper completed 16 out of 34 passes</fact1>. To find the number of incomplete passes, we subtract the number of completed passes from the total number of passes. So, 34 - 16 = 18. Therefore, Daunte Culpepper had 18 incomplete passes.",18
history_1125_781b563a-163a-4029-aa6a-072490987f00,"Another factor in the revolt of 1381 was the conduct of the war with France. In 1337 Edward III of England had pressed his claims to the French throne, beginning a long-running conflict that became known as the Hundred Years' War. Edward had initial successes, but his campaigns were not decisive. Charles V of France became more active in the conflict after 1369, taking advantage of his country's greater economic strength to commence cross-Channel raids on England. By the 1370s, England's armies on the continent were under huge military and financial pressure; the garrisons in Calais and Brest alone, for example, were costing £36,000 a year to maintain, while military expeditions could consume £50,000 in only six months. Edward died in 1377, leaving the throne to his grandson, Richard II, then only ten years old. How many £ was the cost for a year of the garrisons in Calais and Brest and what military expeditions could consume?","Reformatted Question: Another factor in the revolt of 1381 was the conduct of the war with France. In 1337 Edward III of England had pressed his claims to the French throne, beginning a long-running conflict that became known as the Hundred Years' War. Edward had initial successes, but his campaigns were not decisive. Charles V of France became more active in the conflict after 1369, taking advantage of his country's greater economic strength to commence cross-Channel raids on England. By the 1370s, England's armies on the continent were under huge military and financial pressure; the garrisons in Calais and Brest alone, for example, were costing <fact1>£36,000 a year</fact1> to maintain, while <fact2>military expeditions could consume £50,000</fact2> in only six months. Edward died in 1377, leaving the throne to his grandson, Richard II, then only ten years old. How many £ was the cost for a year of the garrisons in Calais and Brest and what military expeditions could consume?
Answer: According to the passage, the garrisons in Calais and Brest cost <fact1>£36,000 a year</fact1> to maintain, and <fact2>military expeditions could consume £50,000</fact2> in only six months. So the answer is {£36,000, £50,000}.",14000
history_1928_7532375f-2733-438b-9c0b-5ed6b89eeeb8,"The Mavericks finished 49-33, one game ahead of Phoenix for the eighth and final playoff spot, which meant that they would once again have to face their in-state rivals, the San Antonio Spurs, who were the top seed in the Western Conference with a 62-20 record. In Game 1 in San Antonio, Dallas had an 81-71 lead in the fourth quarter, but the Spurs rallied back and took Game 1, 85-90. However, the Mavs forced 22 turnovers in Game 2 to rout the Spurs 113-92, splitting the first two games before the series went to Dallas. In Game 3, Manu Ginóbili hit a shot that put the Spurs up 108-106 with 1.7 seconds left, but a buzzer-beater by Vince Carter gave the Mavs the victory, putting them up 2-1 in the series. The Spurs took Game 4 in Dallas 93-89 despite a late Dallas comeback after the Spurs at one point had a 20-point lead and later won Game 5 at home, 109-103, giving them a 3-2 series lead. The Mavs avoided elimination in Game 6 at home by rallying in the fourth quarter, winning 111-113. Game 7 was on the Spurs home court, and the Spurs beat the Mavericks 119-96, putting an end to the Mavericks season. How many more points did the Mavericks score against Phoenix to win the eighth playoff spot?","Reformatted Question: The Mavericks finished <fact1>49-33</fact1>, one game ahead of Phoenix for the eighth and final playoff spot, which meant that they would once again have to face their in-state rivals, the San Antonio Spurs, who were the top seed in the Western Conference with a <fact2>62-20 record</fact2>. In Game 1 in San Antonio, Dallas had an 81-71 lead in the fourth quarter, but the Spurs rallied back and took Game 1, 85-90. However, the Mavs forced 22 turnovers in Game 2 to rout the Spurs 113-92, splitting the first two games before the series went to Dallas. In Game 3, Manu Ginóbili hit a shot that put the Spurs up 108-106 with 1.7 seconds left, but a buzzer-beater by Vince Carter gave the Mavs the victory, putting them up 2-1 in the series. The Spurs took Game 4 in Dallas 93-89 despite a late Dallas comeback after the Spurs at one point had a 20-point lead and later won Game 5 at home, 109-103, giving them a 3-2 series lead. The Mavs avoided elimination in Game 6 at home by rallying in the fourth quarter, winning 111-113. Game 7 was on the Spurs home court, and the Spurs beat the Mavericks 119-96, putting an end to the Mavericks season. How many more points did the Mavericks score against Phoenix to win the eighth playoff spot?

Answer: The passage does not provide information about the points scored by the Mavericks against Phoenix to win the eighth playoff spot. It only mentions that the Mavericks finished <fact1>49-33</fact1>, one game ahead of Phoenix, but does not provide the score of any game between the Mavericks and Phoenix.",16
