id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
5,"Reformatted Question: Leilani makes tea using <fact1>teaspoons of sugar and cups of water in a ratio of 52:42</fact1>. She also uses <fact2>5 tablespoons of milk for every 21 cups of water</fact2>, and uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>220 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume Leilani used x teaspoons of sugar. According to <fact3>the ratio of sugar to cream</fact3>, she used <fact3>2</fact3>x tablespoons of heavy cream. According to <fact1>the ratio of sugar to water</fact1>, she used (42/52)x cups of water. According to <fact2>the ratio of water to milk</fact2>, she used (<fact2>5</fact2>/21)*(42/52)x tablespoons of milk. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is x + (42/52)x + <fact3>2</fact3>x + (<fact2>5</fact2>/21)*(42/52)x = <fact4>220</fact4>. Solving for x, we get x = 52. 
The answer is {52}.",55.0,0,1,p2,237,1060
5,"Reformatted Question: Elena makes tea using <fact1>teaspoons of sugar and cups of water in a ratio of 44:11</fact1>. She also uses <fact2>10 tablespoons of milk for every 10 cups of water</fact2>, and uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>210 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume that Elena used x sets of the ratio of <fact1>44:11</fact1> for teaspoons of sugar and cups of water. Then, she used 44x teaspoons of sugar and 11x cups of water. Since she uses <fact2>10 tablespoons of milk for every 10 cups of water</fact2>, she used 11x * (10/10) = 11x tablespoons of milk. Since she uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>, she used 44x * 2 = 88x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is <fact4>210</fact4>. Therefore, we can set up the equation: 44x + 11x + 88x + 11x = 210. Combining like terms, we get 154x = 210. Dividing both sides by 154, we get x = 1.36 (round down to 1 since we can't have a fraction of a set). Since x represents the number of sets of the ratio, we multiply x by 44 to find the number of teaspoons of sugar used: 1 * 44 = 44.
The answer is {44}.",60.0,0,1,p2,241,1383
5,"Reformatted Question: Roya makes coffee using <fact1>teaspoons of sugar and cups of water in a ratio of 49:7</fact1>. She also uses <fact2>6 tablespoons of milk for every 6 cups of water</fact2>, and uses <fact3>3 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>240 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume that Roya used x teaspoons of sugar. According to the given ratio, she used <fact1>7/49</fact1>x cups of water. Since she uses <fact2>6 tablespoons of milk for every 6 cups of water</fact2>, she used (<fact2>6/6</fact2>)*(<fact1>7/49</fact1>x) = <fact1>7/49</fact1>x tablespoons of milk. Also, since she uses <fact3>3 tablespoons of heavy cream for every teaspoon of sugar</fact3>, she used <fact3>3</fact3>x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is given as <fact4>240</fact4>. Therefore, we can set up the equation: x + <fact1>7/49</fact1>x + <fact1>7/49</fact1>x + <fact3>3</fact3>x = <fact4>240</fact4>. Solving for x, we get x = 35. Therefore, Roya used 35 teaspoons of sugar.
The answer is {35}.",56.0,0,1,p2,255,1254
5,"Reformatted Question: Valeria makes tea using <fact1>teaspoons of sugar and cups of water in a ratio of 51:30</fact1>. She also uses <fact2>7 tablespoons of milk for every 10 cups of water</fact2>, and uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>240 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume Valeria used x sets of the ratio of <fact1>51:30 for teaspoons of sugar and cups of water</fact1>. Then she used 51x teaspoons of sugar and 30x cups of water. Since she uses <fact2>7 tablespoons of milk for every 10 cups of water</fact2>, she used (7/10)*30x = 21x tablespoons of milk. Since she uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>, she used 2*51x = 102x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk she used is 51x + 30x + 21x + 102x = 204x. Since this total is equal to <fact4>240</fact4>, we can solve for x: 204x = 240, x = 240/204 = 10/17. Now we can find the number of teaspoons of sugar she used: 51x = 51*(10/17) = 30.
The answer is {30}.",60.0,0,1,p2,262,1235
5,"Reformatted Question: Ananya makes tea using <fact1>teaspoons of sugar and cups of water in a ratio of 45:35</fact1>. She also uses <fact2>8 tablespoons of milk for every 10 cups of water</fact2>, and uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>220 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume Ananya used x teaspoons of sugar. According to <fact1>the ratio of 45:35</fact1>, she used (35/45)x cups of water. According to <fact2>the milk ratio</fact2>, she used (8/10)*(35/45)x tablespoons of milk. According to <fact3>the cream ratio</fact3>, she used 2x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is x + (35/45)x + (8/10)*(35/45)x + 2x, which is equal to <fact4>220</fact4>. We can set up the equation: x + (35/45)x + (8/10)*(35/45)x + 2x = 220. Solving for x, we get x = 60.

The answer is {60}.",50.0,0,1,p2,263,1053
6,"Reformatted Question: Wei has <fact1>15 hectares of plum field</fact1>. There are <fact2>27 plums per two-fifths of a hectare</fact2>. Wei can harvest his plums every <fact3>4 months</fact3>. In addition, Wei owns a <fact4>14-hectare kiwi field</fact4> that produces <fact5>15 kiwis per hectare</fact5>. The kiwis can be harvested every <fact6>4 months</fact6>. In the span of <fact7>two years</fact7>, how many more plums does Wei harvest than kiwis?

Answer: First, we need to find out how many plums and kiwis Wei can harvest in one year. 
There are <fact2>27 plums per two-fifths of a hectare</fact2>, so there are 27 / (2/5) = 27 / 0.4 = 67.5 plums per hectare. 
Wei has <fact1>15 hectares of plum field</fact1>, so he can harvest 67.5 * 15 = 1012.5 plums every <fact3>4 months</fact3>. 
In one year, there are 12 months, so Wei can harvest plums 12 / <fact3>4</fact3> = 3 times. 
So, in one year, Wei can harvest 1012.5 * 3 = 3037.5 plums. 
In <fact7>two years</fact7>, Wei can harvest 3037.5 * 2 = 6075 plums. 
Wei has a <fact4>14-hectare kiwi field</fact4> that produces <fact5>15 kiwis per hectare</fact5>, so he can harvest 14 * 15 = 210 kiwis every <fact6>4 months</fact6>. 
In one year, Wei can harvest kiwis 12 / <fact6>4</fact6> = 3 times. 
So, in one year, Wei can harvest 210 * 3 = 630 kiwis. 
In <fact7>two years</fact7>, Wei can harvest 630 * 2 = 1260 kiwis. 
Therefore, in <fact7>two years</fact7>, Wei harvests 6075 - 1260 = 4815 more plums than kiwis.

The answer is {4815}.",4814.0,0,1,p2,293,1495
6,"Reformatted Question: Xavier has <fact1>65 square meters of apple field</fact1>. There are <fact2>13 apples per four-fifths of a square meter</fact2>. Xavier can harvest his apples every <fact3>6 months</fact3>. In addition, Xavier owns a <fact4>11-square meter plum field</fact4> that produces <fact5>13 plums per square meter</fact5>. The plums can be harvested every <fact6>4 months</fact6>. In the span of <fact7>two years</fact7>, how many more apples does Xavier harvest than plums?

Answer: First, we need to calculate the total number of apples harvested in two years. Since there are <fact2>13 apples per four-fifths of a square meter</fact2>, we can calculate the number of apples per square meter as 13 / (4/5) = 16.25 apples per square meter. With <fact1>65 square meters of apple field</fact1>, the total number of apples harvested in one round is 65 * 16.25 = 1056.25 apples. Since Xavier can harvest his apples every <fact3>6 months</fact3>, he can harvest twice in a year, and in <fact7>two years</fact7>, he can harvest 4 times. So, the total number of apples harvested in two years is 1056.25 * 4 = 4225 apples.

Next, we need to calculate the total number of plums harvested in two years. With <fact4>11-square meter plum field</fact4> and <fact5>13 plums per square meter</fact5>, the total number of plums harvested in one round is 11 * 13 = 143 plums. Since the plums can be harvested every <fact6>4 months</fact6>, Xavier can harvest 3 times in a year, and in <fact7>two years</fact7>, he can harvest 6 times. So, the total number of plums harvested in two years is 143 * 6 = 858 plums.

Finally, we can calculate the difference between the number of apples and plums harvested in two years. The difference is 4225 - 858 = 3367.

The answer is {3367}.",3366.0,0,1,p2,296,1774
6,"Reformatted Question: Ravi has <fact1>85 square yards of grape field</fact1>. There are <fact2>23 grapes per three-fifths of a square yard</fact2>. Ravi can harvest his grapes every <fact3>12 months</fact3>. In addition, Ravi owns a <fact4>8-square yard banana field</fact4> that produces <fact5>15 bananas per square yard</fact5>. The bananas can be harvested every <fact6>4 months</fact6>. In the span of <fact7>two years</fact7>, how many more grapes does Ravi harvest than bananas?

Answer: First, we need to calculate the total number of grapes Ravi harvests in two years. Since there are <fact2>23 grapes per three-fifths of a square yard</fact2>, we need to calculate the number of three-fifths of a square yard in <fact1>85 square yards of grape field</fact1>. To do this, we multiply 85 by 3/5, which equals 51. Then, we multiply 51 by <fact2>23 grapes</fact2> to get 1173 grapes. Since Ravi can harvest his grapes every <fact3>12 months</fact3> and there are 24 months in <fact7>two years</fact7>, Ravi can harvest his grapes twice in two years. Therefore, the total number of grapes Ravi harvests in two years is 1173 * 2 = 2346 grapes.

Next, we need to calculate the total number of bananas Ravi harvests in two years. Since Ravi's <fact4>8-square yard banana field</fact4> produces <fact5>15 bananas per square yard</fact5>, we multiply 8 by 15 to get 120 bananas. Since the bananas can be harvested every <fact6>4 months</fact6> and there are 24 months in <fact7>two years</fact7>, Ravi can harvest his bananas 6 times in two years. Therefore, the total number of bananas Ravi harvests in two years is 120 * 6 = 720 bananas.

Finally, we subtract the total number of bananas from the total number of grapes to find the difference. 2346 - 720 = 1626.

The answer is {1626}.",5796.0,0,1,p2,307,1787
8,"Reformatted Question: A juggler can juggle <fact1>480 balls</fact1>. <fact2>1/8 of the balls are golf balls</fact2>, and <fact3>the rest are tennis balls</fact3>. <fact4>1/3 of the golf balls are orange</fact4>, of which <fact5>a fifth are marked</fact5>. <fact6>1/9 of the tennis balls are cyan</fact6>, and <fact7>all except 1/10 of those cyan balls are marked</fact7>. How many marked balls are there in total?

Answer: First, we need to find the number of golf balls and tennis balls. The number of golf balls is <fact1>480</fact1> * <fact2>1/8</fact2> = 60. The number of tennis balls is <fact1>480</fact1> - 60 = 420, which is also <fact3>the rest</fact3> of the balls.
Next, we need to find the number of marked golf balls and marked tennis balls. The number of orange golf balls is 60 * <fact4>1/3</fact4> = 20. The number of marked golf balls is 20 * <fact5>1/5</fact5> = 4.
The number of cyan tennis balls is 420 * <fact6>1/9</fact6> = 46.67, which we will round down to 46 since we can't have a fraction of a ball. The number of marked tennis balls is 46 * <fact7>9/10</fact7> = 41.4, which we will also round down to 41.
Therefore, the total number of marked balls is 4 + 41 = 45.
The answer is {45}.",46.0,0,1,p2,361,1212
8,"Reformatted Question: A juggler can juggle <fact1>320 balls</fact1>. <fact2>1/4 of the balls are tennis balls</fact2>, and <fact3>the rest are golf balls</fact3>. <fact4>A quarter of the tennis balls are pink</fact4>, of which <fact5>half are marked</fact5>. <fact6>1/9 of the golf balls are brown</fact6>, and <fact7>all except 1/4 of those brown balls are marked</fact7>. How many marked balls are there in total?

Answer: First, we need to find out how many tennis balls and golf balls there are. Since <fact2>1/4 of the balls are tennis balls</fact2>, we can calculate the number of tennis balls as <fact1>320</fact1> * <fact2>1/4</fact2> = 80. The rest are golf balls, so there are <fact1>320</fact1> - 80 = 240 golf balls.

Now, let's find out how many marked tennis balls there are. We know that <fact4>a quarter of the tennis balls are pink</fact4>, so there are 80 * <fact4>1/4</fact4> = 20 pink tennis balls. Since <fact5>half of these pink tennis balls are marked</fact5>, there are 20 * <fact5>1/2</fact5> = 10 marked tennis balls.

Next, let's find out how many marked golf balls there are. We know that <fact6>1/9 of the golf balls are brown</fact6>, so there are 240 * <fact6>1/9</fact6> = 26.67 (round down to 26 since we can't have a fraction of a ball) brown golf balls. Since <fact7>all except 1/4 of those brown balls are marked</fact7>, there are 26 - (26 * <fact7>1/4</fact7>) = 26 - 6.5 = 19.5 (round down to 19 since we can't have a fraction of a ball) marked golf balls.

Finally, we can add the number of marked tennis balls and marked golf balls to find the total number of marked balls: 10 + 19 = 29.

The answer is {29}.",30.0,0,1,p2,369,1649
8,"Reformatted Question: A juggler can juggle <fact1>600 balls</fact1>. A <fact2>third of the balls are tennis balls</fact2>, and the rest are golf balls. <fact3>1/5 of the tennis balls are turquoise</fact3>, of which <fact4>a quarter are marked</fact4>. <fact5>1/3 of the golf balls are yellow</fact5>, and all except <fact6>1/4 of those yellow balls are marked</fact6>. How many marked balls are there in total?

Answer: First, we need to find out how many tennis balls and golf balls there are. Since <fact2>a third of the balls are tennis balls</fact2>, the number of tennis balls is <fact1>600</fact1> / 3 = 200. This means that the number of golf balls is <fact1>600</fact1> - 200 = 400.

Next, we need to find out how many marked tennis balls there are. We know that <fact3>1/5 of the tennis balls are turquoise</fact3>, so the number of turquoise tennis balls is 200 / 5 = 40. Since <fact4>a quarter of these are marked</fact4>, the number of marked tennis balls is 40 / 4 = 10.

Now, we need to find out how many marked golf balls there are. We know that <fact5>1/3 of the golf balls are yellow</fact5>, so the number of yellow golf balls is 400 / 3 = 133.33 (round down to 133 since we can't have a fraction of a ball). Since all except <fact6>1/4 of these are marked</fact6>, the number of marked golf balls is 133 - (133 / 4) = 133 - 33.25 = 99.75 (round down to 99 since we can't have a fraction of a ball).

Finally, we add the number of marked tennis balls and golf balls to get the total number of marked balls: 10 + 99 = 109.

The answer is {109}.",110.0,0,1,p2,383,1561
8,"Reformatted Question: A juggler can juggle <fact1>200 balls</fact1>. A <fact2>tenth of the balls are tennis balls</fact2>, and the rest are golf balls. <fact3>1/10 of the tennis balls are teal</fact3>, of which <fact4>half are marked</fact4>. <fact5>1/8 of the golf balls are magenta</fact5>, and all except <fact6>1/9 of those magenta balls are marked</fact6>. How many marked balls are there in total?

Answer: There are <fact1>200 balls</fact1> in total. <fact2>A tenth of the balls are tennis balls</fact2>, so there are <fact1>200</fact1> * <fact2>1/10</fact2> = 20 tennis balls. The rest are golf balls, so there are <fact1>200</fact1> - 20 = 180 golf balls. 
Of the tennis balls, <fact3>1/10 of the tennis balls are teal</fact3>, so there are 20 * <fact3>1/10</fact3> = 2 teal tennis balls. Of those, <fact4>half are marked</fact4>, so there is 2 * <fact4>1/2</fact4> = 1 marked teal tennis ball.
Of the golf balls, <fact5>1/8 of the golf balls are magenta</fact5>, so there are 180 * <fact5>1/8</fact5> = 22.5 magenta golf balls. Since we can't have a fraction of a ball, we'll assume this is 22 magenta golf balls with 0.5 left over, which we can ignore for this problem. Of those magenta golf balls, all except <fact6>1/9 of those magenta balls are marked</fact6>, so there are 22 - (22 * <fact6>1/9</fact6>) = 22 - 2.44 = 19.56 marked magenta golf balls. Again, we can't have a fraction of a ball, so we'll assume this is 19 marked magenta golf balls with 0.56 left over, which we can ignore for this problem.
Therefore, there is a total of 1 marked teal tennis ball + 19 marked magenta golf balls = 20 marked balls.
The answer is {20}.",21.0,0,1,p2,389,1647
13,"Reformatted Question: Valentina is an avid gardener. Last night, she received <fact1>48 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>11 potted plants on each of the 63 window ledges</fact2> of her large country home. She also purchased <fact3>100 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>6 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Valentina remain with?

Answer: Valentina originally had <fact2>11 potted plants on each of the 63 window ledges</fact2>, so she had <fact2>11</fact2> * 63 = 693 potted plants. She then received <fact1>48 new potted plants</fact1> and purchased <fact3>100 new plants</fact3> at a 50% discount, which means she purchased 100 * 0.5 = 50 plants. So, she had 693 + <fact1>48</fact1> + 50 = 791 potted plants. She then gave away <fact4>6 potted plants from each ledge</fact4>, so she gave away <fact4>6</fact4> * 63 = 378 potted plants. Therefore, Valentina will remain with 791 - 378 = 413 potted plants.
The answer is {413}.",463.0,0,1,p2,572,1113
13,"Reformatted Question: Quinn is an avid gardener. Last night, she received <fact1>23 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>8 potted plants on each of the 57 window ledges</fact2> of her large country home. She also purchased <fact3>20 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>4 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Quinn remain with?

Answer: Quinn already had <fact2>8 potted plants on each of the 57 window ledges</fact2>, so she had <fact2>8</fact2> * 57 = 456 potted plants. She received <fact1>23 new potted plants</fact1> and purchased <fact3>20 new plants</fact3> at a discount, so she got 20 * 0.5 = 10 more plants from the purchase. In total, she had 456 + <fact1>23</fact1> + 10 = 489 potted plants. She decided to give away <fact4>4 potted plants from each ledge</fact4>, so she gave away <fact4>4</fact4> * 57 = 228 potted plants. Therefore, Quinn will remain with 489 - 228 = 261 potted plants.
The answer is {261}.",271.0,0,1,p2,573,1099
