id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
14,"Reformatted Question: Leilani and Mateo have <fact1>192 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>13 minutes</fact2> to get to the corner where the gym is. It takes them another <fact3>42 minutes</fact3> to get to the library. When they reach the library, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the library again. Once they reach the library for the second time, how much longer do they have to get to the mall without being late?

Answer: It takes them <fact2>13 minutes</fact2> + <fact3>42 minutes</fact3> = 55 minutes to get to the library. Since they have to return home and then walk back to the library, they spend 55 * 2 = 110 minutes walking to the library and back. They have <fact1>192 minutes</fact1> - 110 minutes = 82 minutes left to get to the mall without being late.
The answer is {82}.",27.0,0,1,p2,644,944
28,"Reformatted Question: A medical center has a capacity of <fact1>1700 beds</fact1> with <fact2>1/8 occupied</fact2> and <fact3>one-eighth of all the beds being out of service</fact3>. Due to the major accident, <fact4>85 patients are admitted into the medical center each day</fact4>. Calculate the total number of unoccupied beds in the medical center after <fact5>2 weeks</fact5>.

Answer: The number of occupied beds is <fact1>1700</fact1> * <fact2>1/8</fact2> = 212.5 beds. Since we can't have a fraction of a bed, we'll round down to 212 beds.
The number of beds out of service is <fact1>1700</fact1> * <fact3>1/8</fact3> = 212.5 beds. Again, we'll round down to 212 beds.
The total number of unavailable beds is 212 + 212 = 424 beds.
The number of available beds is <fact1>1700</fact1> - 424 = 1276 beds.
The number of patients admitted in <fact5>2 weeks</fact5> is <fact4>85 patients per day</fact4> * 14 days = 1190 patients.
The number of unoccupied beds after <fact5>2 weeks</fact5> is 1276 - 1190 = 86 beds.
The answer is {86}.",85.0,0,1,p2,1255,1037
34,"Reformatted Question: Dr. Smith sold his house for <fact1>$730000</fact1>. He paid the legal fees that amounted to <fact2>1% of the selling price</fact2> and also paid a realtor fee that is <fact3>5% of the selling price</fact3>. He also paid <fact4>$420000 for the remaining loan amount on the house</fact4>, and <fact5>$20000 for closing costs</fact5>. Dr. Smith used the net proceeds from selling the house to invest in stocks. The stocks <fact6>gained 10% each year for two years</fact6>. How much were Dr. Smith's net proceeds after two years?

Answer: Dr. Smith paid <fact2>1% of the selling price</fact2> in legal fees, which is <fact2>0.01</fact2> * <fact1>$730000</fact1> = $7300. He also paid <fact3>5% of the selling price</fact3> in realtor fees, which is <fact3>0.05</fact3> * <fact1>$730000</fact1> = $36500. Adding these fees to the <fact4>$420000 remaining loan amount</fact4> and the <fact5>$20000 closing costs</fact5>, Dr. Smith paid a total of $7300 + $36500 + $420000 + $20000 = $485800. Subtracting this amount from the <fact1>$730000 selling price</fact1>, Dr. Smith's initial net proceeds were $730000 - $485800 = $244200. The stocks <fact6>gained 10% each year for two years</fact6>, so the net proceeds after two years were $244200 * (1 + <fact6>0.10</fact6>)^2 = $244200 * 1.1^2 = $244200 * 1.21 = $295482.

The answer is {295482}.",297902.0,0,1,p2,1512,1358
35,"Reformatted Question: Oscar is raising money for a <fact1>3-day music festival</fact1>. Each day costs <fact2>₺150 for hotel</fact2>, <fact3>₺40 for food</fact3>, and <fact4>₺10 for transportation</fact4>. Oscar only has <fact5>₺80</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the music festival</fact3>. Oscar has also applied for help from the parent association, which has decided to cover <fact6>1/4 of the remaining cost of the music festival</fact6>. How much money is Oscar still missing?

Answer: The total cost of the <fact1>3-day music festival</fact1> is (<fact2>₺150</fact2> + <fact3>₺40</fact3> + <fact4>₺10</fact4>) * 3 = ₺600. Since Oscar's friends will cover the cost of all the <fact3>food for the music festival</fact3>, which is <fact3>₺40</fact3> * 3 = ₺120, Oscar will only need to pay ₺600 - ₺120 = ₺480. Oscar has <fact5>₺80</fact5>, so he still needs ₺480 - ₺80 = ₺400. However, the parent association will cover <fact6>1/4 of the remaining cost of the music festival</fact6>, which is ₺400 / 4 = ₺100. Therefore, Oscar is still missing ₺400 - ₺100 = ₺300.
The answer is {300}.",280.0,0,1,p2,1583,1144
34,"Reformatted Question: Prof. Garcia sold his house for <fact1>$720000</fact1>. He paid the registration fees that amounted to <fact2>4% of the selling price</fact2> and also paid a agent fee that is <fact3>5% of the selling price</fact3>. He also paid <fact4>$570000 for the remaining loan amount on the house</fact4>, and <fact5>$25000 for closing costs</fact5>. Prof. Garcia used the net proceeds from selling the house to invest in stocks. The stocks gained <fact6>10% each year for two years</fact6>. How much were Prof. Garcia's net proceeds after two years?

Answer: Prof. Garcia paid registration fees of <fact2>4%</fact2> * <fact1>$720000</fact1> = $28800 and agent fees of <fact3>5%</fact3> * <fact1>$720000</fact1> = $36000. So, the total fees paid were $28800 + $36000 = $64800. 
He also paid <fact4>$570000 for the remaining loan amount on the house</fact4> and <fact5>$25000 for closing costs</fact5>. 
So, his net proceeds from selling the house were <fact1>$720000</fact1> - $64800 - <fact4>$570000</fact4> - <fact5>$25000</fact5> = $60000. 
The stocks gained <fact6>10% each year for two years</fact6>, so his net proceeds after two years were $60000 * (1 + <fact6>0.10</fact6>)^2 = $60000 * 1.1^2 = $72600.
The answer is {72600}.",72842.0,0,1,p2,1526,1245
16,"Reformatted Question: James is selling cookies and apple pies for a fundraiser. On Friday, he sold <fact1>29 boxes of cookie</fact1> and <fact2>15 fewer boxes of apple pie, than on Saturday</fact2>. On Saturday, he sold <fact3>14 more boxes of cookies than on Friday</fact3> and <fact4>25 boxes of apple pie</fact4>. On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>cookie cost $8</fact6> and the <fact7>apple pie cost $24</fact7>, what was James's average daily earning?

Answer: On Friday, James sold <fact1>29 boxes of cookies</fact1> and <fact4>25</fact4> - <fact2>15</fact2> = 10 boxes of apple pie. 
On Saturday, James sold <fact1>29</fact1> + <fact3>14</fact3> = 43 boxes of cookies and <fact4>25 boxes of apple pie</fact4>. 
On Sunday, James sold (<fact1>29</fact1> + 43) + (<fact4>25</fact4> + 10) = 107 boxes in total. 
Since the number of cookies and apple pies are the same on Sunday, James sold 107/2 = 53.5 boxes of cookies and 53.5 boxes of apple pies. 
However, since we can't sell half a box, we will round down to 53 boxes of cookies and round up to 54 boxes of apple pies. 
James's total earning is (<fact1>29</fact1> + 43 + 53) * <fact6>$8</fact6> + (10 + <fact4>25</fact4> + 54) * <fact7>$24</fact7> = 125 * <fact6>$8</fact6> + 89 * <fact7>$24</fact7> = $1000 + $2136 = $3136. 
James's average daily earning is $3136 / 3 = $1045.33.
The answer is {1045.33}.",944.0,0,1,p2,723,1426
13,"Reformatted Question: Elena is an avid gardener. Last week, she received <fact1>37 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>11 potted plants on each of the 67 window ledges</fact2> of her large country home. She also purchased <fact3>180 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>5 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Elena remain with?

Answer: Elena originally had <fact2>11 potted plants on each of the 67 window ledges</fact2>, so she had <fact2>11</fact2> * 67 = 737 potted plants. She received <fact1>37 new potted plants</fact1> last week, so she had 737 + <fact1>37</fact1> = 774 potted plants. She purchased <fact3>180 new plants yesterday at a 50% discount</fact3>, so she actually purchased <fact3>180</fact3> * 0.5 = 90 new plants. This brings her total to 774 + 90 = 864 potted plants. She will give <fact4>5 potted plants from each ledge</fact4> to friends and family tomorrow, so she will give <fact4>5</fact4> * 67 = 335 potted plants away. This will leave her with 864 - 335 = 529 potted plants.

The answer is {529}.",619.0,0,1,p2,592,1203
19,"Reformatted Question: In a <fact1>80-item quiz</fact1>, <fact2>35% of the questions are history</fact2>, <fact3>15% are biology</fact3>, and the rest are equally divided as algebra and geography questions. If Nadia is sure to get <fact4>25% of the biology questions</fact4>, <fact5>75% of the history questions</fact5>, and <fact6>an eighth of the algebra and geography questions</fact6> correctly, how many points is she sure to get?

Answer: First, we need to find the number of questions for each subject. The number of history questions is <fact1>80</fact1> * <fact2>35%</fact2> = 28 questions. The number of biology questions is <fact1>80</fact1> * <fact3>15%</fact3> = 12 questions. The rest of the questions are 80 - 28 - 12 = 40 questions, which are equally divided as algebra and geography questions. So, there are 40 / 2 = 20 questions for each of algebra and geography.

Now, let's calculate the number of questions Nadia is sure to get correctly. For biology, she will get <fact4>25%</fact4> of 12 questions, which is 0.25 * 12 = 3 questions. For history, she will get <fact5>75%</fact5> of 28 questions, which is 0.75 * 28 = 21 questions. For algebra and geography, she will get <fact6>an eighth</fact6> of 20 questions each, which is 20 / 8 = 2.5 questions for each subject. Since we can't have a fraction of a question, we will round down to 2 questions for each subject.

In total, Nadia is sure to get 3 + 21 + 2 + 2 = 28 questions correctly.

The answer is {28}.",29.0,0,1,p2,837,1480
35,"Reformatted Question: Yuki is raising money for a <fact1>3-day music festival</fact1>. Each day costs <fact2>€250 for hotel</fact2>, <fact3>€40 for food</fact3>, and <fact4>€10 for transportation</fact4>. Yuki only has <fact5>€25</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the music festival</fact3>. Yuki has also applied for help from the community center, which has decided to cover <fact6>1/10 of the remaining cost of the music festival</fact6>. How much money is Yuki still missing?

Answer: First, we need to calculate the total cost of the music festival. The cost of the hotel for 3 days is <fact1>3 days</fact1> * <fact2>€250 per day</fact2> = €750. The cost of food for 3 days is <fact1>3 days</fact1> * <fact3>€40 per day</fact3> = €120. The cost of transportation for 3 days is <fact1>3 days</fact1> * <fact4>€10 per day</fact4> = €30. So, the total cost of the music festival is €750 + €120 + €30 = €900.

Since Yuki's friends will cover the cost of all the food, Yuki only needs to pay for the hotel and transportation, which is €750 + €30 = €780.

Yuki has <fact5>€25</fact5>, so he still needs €780 - €25 = €755.

The community center will cover <fact6>1/10 of the remaining cost</fact6>, which is €755 * 1/10 = €75.5.

So, Yuki still needs €755 - €75.5 = €679.5.

The answer is {679.5}.",677.0,0,1,p2,1572,1349
21,"Reformatted Question: Andre watches TV after he finishes his homework every night. On <fact1>Tuesday and Wednesday, he watched 4-hour episodes of his favorite show each night</fact1>. On <fact2>Thursday, he watched a few episodes of a 60-minute show</fact2>. On <fact3>Friday, he finished homework early and watched a 3-hour episode and a 60-minute show</fact3>. On <fact4>Saturday, he got to stay up late, so he watched four 2-hour episodes</fact4>. On <fact5>Sunday, he watched four episodes, each 15 minutes</fact5>. If <fact6>he watched 22 hours of TV in all</fact6>, how many 60-minute episodes did he watch on Thursday?

Answer: First, let's calculate the total hours of TV Andre watched on the days other than Thursday. On Tuesday and Wednesday, he watched <fact1>4 hours * 2 nights = 8 hours</fact1>. On Friday, he watched <fact3>3 hours + 1 hour = 4 hours</fact3>. On Saturday, he watched <fact4>2 hours * 4 episodes = 8 hours</fact4>. On Sunday, he watched <fact5>15 minutes * 4 episodes = 60 minutes = 1 hour</fact5>. So, the total hours of TV he watched on the days other than Thursday is 8 + 4 + 8 + 1 = 21 hours. Since <fact6>he watched 22 hours of TV in all</fact6>, he must have watched 22 - 21 = 1 hour of TV on Thursday. Since each episode on Thursday is 60 minutes, he watched 1 hour / 1 hour per episode = 1 episode on Thursday.",1.0,0,1,p2,967,1348
5,"Reformatted Question: Roya makes coffee using <fact1>teaspoons of sugar and cups of water in a ratio of 49:7</fact1>. She also uses <fact2>6 tablespoons of milk for every 6 cups of water</fact2>, and uses <fact3>3 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>240 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume that Roya used x teaspoons of sugar. According to the given ratio, she used <fact1>7/49</fact1>x cups of water. Since she uses <fact2>6 tablespoons of milk for every 6 cups of water</fact2>, she used (<fact2>6/6</fact2>)*(<fact1>7/49</fact1>x) = <fact1>7/49</fact1>x tablespoons of milk. Also, since she uses <fact3>3 tablespoons of heavy cream for every teaspoon of sugar</fact3>, she used <fact3>3</fact3>x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is given as <fact4>240</fact4>. Therefore, we can set up the equation: x + <fact1>7/49</fact1>x + <fact1>7/49</fact1>x + <fact3>3</fact3>x = <fact4>240</fact4>. Solving for x, we get x = 35. Therefore, Roya used 35 teaspoons of sugar.
The answer is {35}.",56.0,0,1,p2,255,1254
35,"Reformatted Question: Esteban is raising money for a <fact1>2-day field trip</fact1>. Each day costs <fact2>$200 for hotel</fact2>, <fact3>$20 for food</fact3>, and <fact4>$10 for transportation</fact4>. Esteban only has <fact5>$50</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the field trip</fact3>. Esteban has also applied for help from the school, which has decided to cover <fact6>a fifth of the remaining cost of the field trip</fact6>. How much money is Esteban still missing?

Answer: The total cost of the <fact1>2-day field trip</fact1> is (<fact2>$200</fact2> + <fact3>$20</fact3> + <fact4>$10</fact4>) * 2 = $460. Since Esteban's friends will cover the cost of all the <fact3>food for the field trip</fact3>, which is <fact3>$20</fact3> * 2 = $40, Esteban only needs to pay $460 - $40 = $420. Esteban has <fact5>$50</fact5>, so he still needs $420 - $50 = $370. The school will cover <fact6>a fifth of the remaining cost of the field trip</fact6>, which is $370 / 5 = $74. Therefore, Esteban is still missing $370 - $74 = $296.
The answer is {296}.",286.0,0,1,p2,1565,1103
35,"Reformatted Question: Oliver is raising money for a <fact1>2-day workshop</fact1>. Each day costs <fact2>₣100 for hotel</fact2>, <fact3>₣20 for food</fact3>, and <fact4>₣10 for transportation</fact4>. Oliver only has <fact5>₣85</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the workshop</fact3>. Oliver has also applied for help from the local charity, which has decided to cover <fact6>1/10 of the remaining cost of the workshop</fact6>. How much money is Oliver still missing?

Answer: The total cost of the workshop is (<fact2>₣100</fact2> + <fact3>₣20</fact3> + <fact4>₣10</fact4>) * <fact1>2 days</fact1> = ₣260. Since his friends will cover the cost of all the <fact3>food for the workshop</fact3>, which is <fact3>₣20</fact3> * <fact1>2 days</fact1> = ₣40, Oliver only needs to pay ₣260 - ₣40 = ₣220. Oliver has <fact5>₣85</fact5>, so he still needs ₣220 - ₣85 = ₣135. However, the local charity will cover <fact6>1/10 of the remaining cost of the workshop</fact6>, which is ₣135 * <fact6>1/10</fact6> = ₣13.5. Therefore, Oliver is still missing ₣135 - ₣13.5 = ₣121.5.",113.0,0,1,p2,1553,1117
35,"Reformatted Question: Andre is raising money for a <fact1>2-day seminar</fact1>. Each day costs <fact2>₺200 for hotel</fact2>, <fact3>₺30 for food</fact3>, and <fact4>₺20 for transportation</fact4>. Andre only has <fact5>₺170</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the seminar</fact3>. Andre has also applied for help from the parent association, which has decided to cover <fact6>a fifth of the remaining cost of the seminar</fact6>. How much money is Andre still missing?

Answer: The total cost of the seminar is (<fact2>₺200</fact2> + <fact3>₺30</fact3> + <fact4>₺20</fact4>) * <fact1>2 days</fact1> = ₺500. Since Andre's friends will cover the cost of all the <fact3>food for the seminar</fact3>, which is <fact3>₺30</fact3> * <fact1>2 days</fact1> = ₺60, Andre will only need to pay ₺500 - ₺60 = ₺440. Since Andre has <fact5>₺170</fact5>, he still needs ₺440 - ₺170 = ₺270. However, the parent association will cover <fact6>a fifth of the remaining cost of the seminar</fact6>, which is ₺270 / 5 = ₺54. Therefore, Andre is still missing ₺270 - ₺54 = ₺216.
The answer is {216}.",182.0,0,1,p2,1559,1131
14,"Reformatted Question: Priya and Mateo have <fact1>269 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>27 minutes</fact2> to get to the corner where the cinema is. It takes them another <fact3>16 minutes</fact3> to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the gym without being late?

Answer: The time it takes them to get to the bank is <fact2>27 minutes</fact2> + <fact3>16 minutes</fact3> = 43 minutes. 
Since they have to return home and then go back to the bank, they spend 43 * 2 = 86 minutes getting to the bank and back home and then back to the bank again. 
They have <fact1>269 minutes</fact1> - 86 minutes = 183 minutes left to get to the gym from the bank.
The answer is {183}.",140.0,0,1,p2,654,965
