id,question,gt,isTrue,isTagged,dataset,unique_id
13,"Reformatted Question: Sakura is an avid gardener. Two days ago, she received <fact1>49 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>7 potted plants on each of the 60 window ledges</fact2> of her large country home. She also purchased <fact3>100 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>3 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Sakura remain with?

Answer: First, let's calculate the total number of plants Sakura had before receiving any new plants.  She had <fact2>7 plants per ledge * 60 ledges = 420 plants</fact2>.

Next, let's account for the new plants. Two days ago, she received <fact1>49 new plants</fact1>, and yesterday, she bought <fact3>100 new plants</fact3>.  This means she received a total of 49 + 100 = 149 new plants. Note that the 50% discount is irrelevant to the total number of plants she now has.

So, before giving plants away, Sakura had 420 + 149 = 569 potted plants.

Finally, she will give away <fact4>3 plants per ledge * 60 ledges = 180 plants</fact4>.

Therefore, Sakura will remain with 569 - 180 = 389 potted plants.  The answer is {389}.
",389,1,1,p2,78
13,"Reformatted Question: Daphne is an avid gardener. Two days ago, she received <fact1>23 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>8 potted plants on each of the 56 window ledges</fact2> of her large country home. She also purchased <fact3>200 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>6 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Daphne remain with?

Answer: First, let's calculate the total number of plants Daphne had before her recent purchases and gifts.  She had <fact2>8 plants/ledge * 56 ledges = 448 plants</fact2> on her window ledges.

Next, we need to account for the plants she received two days ago. She received an additional <fact1>23 new potted plants</fact1>.  Adding that to her existing plants, she had 448 + 23 = 471 plants.

Then, let's consider yesterday's purchase. Although she bought <fact3>200 new plants</fact3>, the discount is irrelevant to the final count of plants, so we add these to her total: 471 + 200 = 671 plants.

Finally, we account for the plants she's giving away. She will give <fact4>6 plants/ledge * 56 ledges = 336 plants</fact4> away.

Therefore, after giving away plants, Daphne will remain with 671 - 336 = 335 potted plants. The answer is {335}.
",335,1,1,p2,79
13,"Reformatted Question: Amelia is an avid gardener. Last week, she received <fact1>25 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>12 potted plants on each of the 54 window ledges</fact2> of her large country home. She also purchased <fact3>110 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>4 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Amelia remain with?

Answer: First, let's calculate the total number of plants Amelia had before her recent purchases and gifts.  She had <fact2>12 plants/ledge * 54 ledges = 648 plants</fact2> on her window ledges.  Adding the <fact1>25 new plants</fact1> from last week, she had a total of 648 + 25 = 673 plants.

Next, we need to account for yesterday's purchase. Although she bought <fact3>110 new plants</fact3>,  the discount is irrelevant to the final number of plants she has, as it does not change the total number of plants she ends up with.  So we add these 110 plants to her total: 673 + 110 = 783 plants.

Finally, Amelia is giving away plants. She will give <fact4>4 plants/ledge * 54 ledges = 216 plants</fact4> to friends and family.

Therefore, after giving away plants, Amelia will have 783 - 216 = 567 potted plants remaining.  The answer is {567}.
",567,1,1,p2,80
13,"Reformatted Question: Elena is an avid gardener. <fact1>Two days ago, she received 38 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>12 potted plants on each of the 55 window ledges</fact2> of her large country home. She also <fact3>purchased 70 new plants yesterday at a 50% discount</fact3>. <fact4>Feeling generous, she has decided that she will give 3 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Elena remain with?

Answer: First, let's calculate the total number of plants Elena had before her recent purchases.  She had <fact2>12 plants per ledge * 55 ledges = 660 plants</fact2> on her window ledges.

Next, let's account for her new plants.  She received <fact1>38 plants two days ago</fact1>.  She also bought <fact3>70 new plants yesterday</fact3> (the discount is irrelevant to the final number of plants).

Therefore, before giving away plants, Elena had a total of 660 + 38 + 70 = 768 potted plants.

Finally, she'll give away <fact4>3 plants * 55 ledges = 165 plants</fact4> tomorrow.

So, Elena will remain with 768 - 165 = 603 potted plants.  The answer is {603}.
",603,1,1,p2,81
13,"Reformatted Question: Yara is an avid gardener. Two days ago, she received <fact1>49 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>12 potted plants on each of the 54 window ledges</fact2> of her large country home. She also purchased <fact3>130 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>4 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Yara remain with?

Answer: First, let's calculate the total number of plants Yara had on her window ledges before receiving any new plants.  She had <fact2>12 plants per ledge * 54 ledges = 648 plants</fact2>.

Next, let's account for the new plants. Two days ago, she received <fact1>49 new plants</fact1>, and yesterday she bought <fact3>130 new plants</fact3>.  This totals 49 + 130 = 179 new plants.  Note that the 50% discount on yesterday's purchase is irrelevant to the final number of plants she possesses.

So, before giving any plants away, Yara had a total of 648 + 179 = 827 potted plants.

Finally, she will give away <fact4>4 plants per ledge * 54 ledges = 216 plants</fact4>.

Therefore, Yara will remain with 827 - 216 = 611 potted plants. The answer is {611}.
",611,1,1,p2,82
13,"Reformatted Question: Mei is an avid gardener. Two days ago, she received <fact1>38 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>9 potted plants on each of the 60 window ledges</fact2> of her large country home. She also purchased <fact3>170 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>6 potted plants from each ledge to friends and family tomorrow</fact4>. How many potted plants will Mei remain with?

Answer:  First, let's calculate the total number of plants Mei had before receiving any new plants.  She had <fact2>9 plants per ledge * 60 ledges = 540 plants</fact2>.

Next, let's account for the new plants: Two days ago she received <fact1>38 new plants</fact1>, and yesterday she bought <fact3>170 new plants</fact3>. This is a total of 38 + 170 = 208 new plants.  Note that the 50% discount is irrelevant to the final number of plants she possesses.

Therefore, before giving plants away, Mei had 540 + 208 = 748 potted plants.

Finally, she will give away <fact4>6 plants per ledge * 60 ledges = 360 plants</fact4>.

So, after giving away plants, Mei will have 748 - 360 = 388 potted plants remaining.  The answer is {388}.
",388,1,1,p2,83
14,"Reformatted Question: Fatima and Mei have <fact1>247 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>26 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>18 minutes</fact3> to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the gym without being late?

Answer: First, let's calculate the total time taken to reach the grocery store the first time.  This is the time to the library (<fact2>26 minutes</fact2>) plus the time from the library to the grocery store (<fact3>18 minutes</fact3>), which equals 26 + 18 = 44 minutes.

Next, they return home.  This takes another 44 minutes.

Then, they walk back to the grocery store, taking another 44 minutes.

Therefore, the total time spent before reaching the grocery store the second time is 44 + 44 + 44 = 132 minutes.

They started with <fact1>247 minutes</fact1> and have used 132 minutes.  This leaves them with 247 - 132 = 115 minutes.

Therefore, they have 115 minutes remaining to get to the gym.
The answer is {115}.
",115,1,1,p2,84
14,"Reformatted Question: Gabriel and Pavel have <fact1>212 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>29 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>19 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the gym without being late?

Answer:  The total time it takes to get to the cinema the first time is the sum of the time to the library and the time from the library to the cinema: <fact2>29 minutes</fact2> + <fact3>19 minutes</fact3> = 48 minutes.

Returning home from the cinema takes the same amount of time as it took to get to the cinema in the first place: 48 minutes.

Going back to the cinema from home takes another 48 minutes.

Therefore, the total time spent going to the cinema, returning home, and then going back to the cinema is 48 + 48 + 48 = 144 minutes.

The amount of time remaining from their initial <fact1>212 minutes</fact1> after this is 212 - 144 = 68 minutes.

Therefore, they have 68 minutes left to reach the gym.
The answer is {68}.
",68,1,1,p2,85
14,"Reformatted Question: Gabriel and Kai have <fact1>137 minutes</fact1> to walk to the gym together starting from their home. It takes them <fact2>16 minutes</fact2> to get to the corner where the park is. It takes them another <fact3>22 minutes</fact3> to get to the mall. When they reach the mall, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the mall again. Once they reach the mall for the second time, how much longer do they have to get to the gym without being late?

Answer:  First, let's calculate the total time taken to reach the mall the first time. This involves the time to reach the park (<fact2>16 minutes</fact2>) plus the time to get from the park to the mall (<fact3>22 minutes</fact3>), which is 16 + 22 = 38 minutes.

Returning home from the mall takes the same amount of time as going to the mall from home, so that's another 38 minutes.

Going back to the mall from home adds another 38 minutes.

Therefore, the total time spent traveling to the mall and back is 38 + 38 + 38 = 114 minutes.

To determine how much time remains before they are late for the gym, we subtract the total time spent going to and from the mall from the total time available: <fact1>137 minutes</fact1> - 114 minutes = 23 minutes.  

So, once they reach the mall for the second time, they have 23 minutes to get to the gym without being late. The answer is {23}.
",23,1,1,p2,88
15,"Reformatted Question: Mateo's dog has <fact1>149 puppies</fact1>, <fact2>25 of which have spots</fact2>. Mohammed's dog has <fact3>49 puppies</fact3>, <fact4>12 of which have spots</fact4>. Ibrahim has <fact5>54 dogs</fact5>, each having <fact6>13 puppies with spots</fact6>. After a visit to the vet, Mateo discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer: First, let's find the number of unspotted puppies Mateo initially had.  Mateo had a total of <fact1>149 puppies</fact1>, and <fact2>25 had spots</fact2>, so he had 149 - 25 = 124 unspotted puppies.  After the vet visit, half of these gained spots: 124 / 2 = 62 puppies.  So Mateo now has 25 + 62 = 87 spotted puppies.

Next, let's find the total number of puppies from all the dog owners.  Mateo has 149 puppies. Mohammed has <fact3>49 puppies</fact3>. Ibrahim has <fact5>54 dogs</fact5> * <fact6>13 spotted puppies per dog</fact6> = 702 spotted puppies.  The total number of puppies is 149 + 49 + 702 = 900.

Now let's find the total number of puppies with spots.  This is Mateo's 87 spotted puppies + Mohammed's <fact4>12 spotted puppies</fact4> + Ibrahim's 702 spotted puppies = 87 + 12 + 702 = 801.

Finally, let's calculate the percentage of puppies with spots. This is (total number of spotted puppies / total number of puppies) * 100% = (801 / 900) * 100% = 89%.

Therefore, 89% of all the puppies have spots. The answer is {89}.
",89,1,1,p2,90
15,"Reformatted Question: Oscar's dog has <fact1>130 puppies</fact1>, <fact2>28 of which have spots</fact2>. Andre's dog has <fact3>44 puppies</fact3>, <fact4>14 of which have spots</fact4>. Jin has <fact5>66 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, Oscar discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer: First, let's find the number of Oscar's unspotted puppies. Oscar has a total of <fact1>130 puppies</fact1>, and <fact2>28 have spots</fact2>, so 130 - 28 = 102 puppies do not have spots initially.  After the vet visit, half of these unspotted puppies, 102/2 = 51 puppies, are discovered to have spots.  Therefore, Oscar now has 28 + 51 = 79 puppies with spots.

Next, let's find the total number of puppies. Oscar has 130 puppies, Andre has <fact3>44 puppies</fact3>, and Jin has <fact5>66 dogs</fact5> * <fact6>11 puppies/dog</fact6> = 726 puppies.  The total number of puppies is 130 + 44 + 726 = 900 puppies.

Andre has <fact4>14 puppies with spots</fact4>.

The total number of puppies with spots is 79 (Oscar) + 14 (Andre) + 726 (Jin) = 819 puppies.

Finally, let's calculate the percentage of puppies with spots.  The percentage is (total puppies with spots / total number of puppies) * 100% = (819 / 900) * 100% = 91%.

Therefore, 91% of all the puppies have spots. The answer is {91}.
",91,1,1,p2,91
15,"Reformatted Question: Leon's dog has <fact1>99 puppies</fact1>, <fact2>23 of which have spots</fact2>. James's dog has <fact3>53 puppies</fact3>, <fact4>12 of which have spots</fact4>. Hiroshi has <fact5>58 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, Leon discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer: First, let's calculate the number of unspotted puppies Leon initially had.  Leon had a total of <fact1>99 puppies</fact1>, and <fact2>23 had spots</fact2>, so he had 99 - 23 = 76 unspotted puppies.  After the vet visit, half of these, or 76 / 2 = 38, were found to have spots. So Leon now has 23 + 38 = 61 puppies with spots.

Next, let's find the total number of puppies James has with spots:  <fact4>12 puppies</fact4>.

Now let's calculate the total number of puppies Hiroshi has with spots: <fact5>58 dogs</fact5> * <fact6>11 puppies/dog</fact6> = 638 puppies.

Let's find the total number of puppies: Leon's puppies (<fact1>99</fact1>) + James's puppies (<fact3>53</fact3>) + Hiroshi's puppies (638) = 790 puppies.

Finally, let's calculate the total number of puppies with spots:  Leon's spotted puppies (61) + James's spotted puppies (12) + Hiroshi's spotted puppies (638) = 711 puppies.

The percentage of puppies with spots is (711 / 790) * 100% = 90%.

Therefore, 90% of all the puppies have spots. The answer is {90}.
",90,1,1,p2,92
15,"Reformatted Question: Pavel's dog has <fact1>100 puppies</fact1>, <fact2>22 of which have spots</fact2>. Hiroshi's dog has <fact3>40 puppies</fact3>, <fact4>15 of which have spots</fact4>. Santiago has <fact5>55 dogs</fact5>, each having <fact6>12 puppies with spots</fact6>. After a visit to the vet, Pavel discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer: First, let's find the number of unspotted puppies Pavel initially had.  Pavel had a total of <fact1>100 puppies</fact1>, and <fact2>22 had spots</fact2>, so he had 100 - 22 = 78 unspotted puppies.  <fact7>Half of these unspotted puppies were later discovered to have spots</fact7>, so an additional 78 / 2 = 39 puppies were added to the spotted count.

Next, let's calculate the total number of spotted puppies from each dog owner:

* Pavel: Initially 22 + 39 = 61 spotted puppies
* Hiroshi: <fact4>15 spotted puppies</fact4>
* Santiago: <fact5>55 dogs</fact5> * <fact6>12 puppies/dog</fact6> = 660 spotted puppies

Now, let's find the total number of puppies:

* Pavel: <fact1>100 puppies</fact1>
* Hiroshi: <fact3>40 puppies</fact3>
* Santiago: 55 dogs * 12 puppies/dog = 660 puppies

The total number of puppies is 100 + 40 + 660 = 800 puppies.

The total number of spotted puppies is 61 + 15 + 660 = 736 puppies.

Finally, let's calculate the percentage of spotted puppies: (736 spotted puppies / 800 total puppies) * 100% = 92%

Therefore, 92% of all the puppies have spots.  The answer is {92}.
",92,1,1,p2,93
15,"Reformatted Question: <fact1>Kai's dog has 135 puppies, 17 of which have spots</fact1>. <fact2>Arash's dog has 43 puppies, 14 of which have spots</fact2>. <fact3>Carlos has 54 dogs, each having 13 puppies with spots</fact3>. After a visit to the vet, Kai discovered that <fact4>half of his unspotted puppies actually have spots that were not visible before</fact4>. What percentage of all the puppies have spots?

Answer: First, let's find the number of unspotted puppies Kai initially had.  From <fact1>, Kai started with 135 puppies, and 17 had spots, meaning 135 - 17 = 118 puppies did not have visible spots.  Then, according to <fact4>, half of these unspotted puppies (118/2 = 59 puppies) were found to actually have spots. So, Kai now has 17 + 59 = 76 puppies with spots.

Next, let's calculate the total number of puppies from Arash: <fact2>Arash has 43 puppies with 14 having spots.</fact2>

Now let's calculate the total number of puppies from Carlos: <fact3>Carlos has 54 dogs * 13 puppies/dog = 702 puppies with spots.</fact3>

Now we sum up all the puppies and puppies with spots:

Total puppies = Kai's puppies + Arash's puppies + Carlos' puppies = 135 + 43 + 702 = 880 puppies

Total puppies with spots = Kai's spotted puppies + Arash's spotted puppies + Carlos' spotted puppies = 76 + 14 + 702 = 792 puppies

Finally, we calculate the percentage of puppies with spots: (Total puppies with spots / Total puppies) * 100% = (792 / 880) * 100% = 90%

Therefore, 90% of all the puppies have spots. The answer is {90}.
",90,1,1,p2,94
15,"Reformatted Question: <fact1>Deshawn's dog has 146 puppies</fact1>, <fact2>28 of which have spots</fact2>. <fact3>Mohammed's dog has 43 puppies</fact3>, <fact4>12 of which have spots</fact4>. <fact5>Hiroshi has 51 dogs</fact5>, each having <fact6>11 puppies with spots</fact6>. After a visit to the vet, DeShawn discovered that <fact7>half of his unspotted puppies actually have spots</fact7> that were not visible before. What percentage of all the puppies have spots?

Answer: First, let's calculate the number of puppies Deshawn has without spots initially.  Deshawn has a total of <fact1>146 puppies</fact1>, and <fact2>28 have spots</fact2>, so 146 - 28 = 118 puppies initially did not have visible spots.  Half of these (<fact7>half of his unspotted puppies</fact7>) now have spots, which is 118 / 2 = 59 puppies.  Therefore, Deshawn now has 28 + 59 = 87 puppies with spots.

Next, let's find the total number of puppies from all dog owners. Deshawn has 146 puppies. Mohammed has <fact3>43 puppies</fact3>. Hiroshi has <fact5>51 dogs</fact5> * <fact6>11 puppies/dog</fact6> = 561 puppies.  The total number of puppies is 146 + 43 + 561 = 750 puppies.

Finally, let's calculate the percentage of puppies with spots. There are 87 (Deshawn's spotted puppies) + <fact4>12</fact4> (Mohammed's spotted puppies) + 561 (Hiroshi's spotted puppies) = 660 puppies with spots. The percentage of puppies with spots is (660 / 750) * 100% = 88%.

Therefore, 88% of all the puppies have spots.  The answer is {88}.
",88,1,1,p2,95
16,"Reformatted Question: Ali is selling <fact1>muffins at €9</fact1> and <fact2>orange pies at €32</fact2> for a fundraiser. On <fact3>Tuesday</fact3>, he sold <fact4>22 boxes of muffins</fact4> and <fact5>13 fewer boxes of orange pie than on Wednesday</fact5>. On <fact6>Wednesday</fact6>, he sold <fact7>13 more boxes of muffins than on Tuesday</fact7> and <fact8>23 boxes of orange pie</fact8>. On <fact9>Thursday</fact9>, he sold as much as he did in the past two days combined. What was Ali's <fact10>average daily earning</fact10>?

Answer:

First, let's determine the number of boxes of orange pies and muffins sold each day:

* **Wednesday:** Ali sold 23 boxes of orange pies (<fact8>23 boxes of orange pie</fact8>) and 22 + 13 = 35 boxes of muffins (<fact7>13 more boxes of muffins than on Tuesday</fact7>).

* **Tuesday:** Ali sold 22 boxes of muffins (<fact4>22 boxes of muffin</fact4>) and 23 - 13 = 10 boxes of orange pies (<fact5>13 fewer boxes of orange pie than on Wednesday</fact5>).

* **Thursday:** Ali sold 35 + 23 + 22 + 10 = 90 total boxes of items across Tuesday and Wednesday.  Therefore, he sold 90 boxes on Thursday (<fact9>Thursday</fact9>, he sold as much as he did in the past two days combined).

Now let's calculate the earnings for each day:

* **Tuesday:** (22 muffins * €9) + (10 pies * €32) = €198 + €320 = €518
* **Wednesday:** (35 muffins * €9) + (23 pies * €32) = €315 + €736 = €1051
* **Thursday:** €518 + €1051 = €1569

Finally, let's calculate Ali's average daily earning:

* **Total Earnings:** €518 + €1051 + €1569 = €3138
* **Average Daily Earnings:** €3138 / 3 days = €1046

Therefore, Ali's average daily earning was €1046.  The answer is {1046}.
",1046,1,1,p2,100
17,"Reformatted Question: Fatima walks <fact1>26 miles every day</fact1> on her favorite walking trail, which includes <fact2>11 miles of walking on the beach</fact2> and <fact3>15 miles of walking on the sidewalk</fact3>. On the sidewalk, Fatima walks at <fact4>three times the rate of speed that she does on the beach</fact4>. However, due to a recent injury, Fatima's speed has decreased by half <fact5>both on the beach and sidewalk</fact5>. If <fact6>44 minutes of her walk is spent on the beach</fact6>, how long does it take for her to complete the entire <fact1>26-mile walk</fact1>, in minutes?

Answer:  Let's denote Fatima's original speed on the beach as 's'.  Due to her injury, her current speed on the beach is s/2.  Since she walks 11 miles on the beach and spends 44 minutes doing so, her current speed on the beach is:

Speed_beach = Distance_beach / Time_beach = <fact2>11 miles</fact2> / <fact6>44 minutes</fact6> = 0.25 miles/minute

Her original speed on the beach was therefore 2 * 0.25 miles/minute = 0.5 miles/minute.

According to <fact4>the problem</fact4>, her original speed on the sidewalk was three times her beach speed, which is 3 * 0.5 miles/minute = 1.5 miles/minute.  Due to the injury, her current speed on the sidewalk is 1.5 miles/minute / 2 = 0.75 miles/minute.

The time spent on the sidewalk is:

Time_sidewalk = Distance_sidewalk / Speed_sidewalk = <fact3>15 miles</fact3> / 0.75 miles/minute = 20 minutes

Therefore, the total time to complete her walk is the sum of her time on the beach and her time on the sidewalk:

Total_time = Time_beach + Time_sidewalk = <fact6>44 minutes</fact6> + 20 minutes = 64 minutes

The answer is {64}.
",64,1,1,p2,104
17,"Reformatted Question: Ananya walks <fact1>20 miles every day</fact1> on her favorite walking trail, which includes <fact2>10 miles of walking on the beach</fact2> and <fact3>10 miles of walking on the sidewalk</fact3>. On the sidewalk, Ananya walks at <fact4>two times the rate of speed that she does on the beach</fact4>. However, due to a recent injury, Ananya's speed has decreased by half <fact5>both on the beach and sidewalk</fact5>. If <fact6>40 minutes of her walk is spent on the beach</fact6>, how long does it take for her to complete the entire <fact1>20-mile walk</fact1>, in minutes?

Answer:  Let's denote Ananya's original speed on the beach as 's'.  Because of <fact4>her walking speed on the sidewalk being twice her beach speed</fact4>, her original sidewalk speed was 2s. Due to <fact5>her injury reducing her speed by half</fact5>, her current speed on the beach is s/2, and her current speed on the sidewalk is (2s)/2 = s.

We know that she walks <fact2>10 miles on the beach</fact2>, and it takes her <fact6>40 minutes</fact6>.  Therefore, her current beach speed (s/2) can be calculated as:

Speed = Distance / Time 
s/2 = 10 miles / 40 minutes = 0.25 miles/minute

Since her sidewalk speed is 's', her current sidewalk speed is 2 * 0.25 miles/minute = 0.5 miles/minute.

She walks <fact3>10 miles on the sidewalk</fact3>, so the time it takes her to walk on the sidewalk is:

Time = Distance / Speed
Time = 10 miles / 0.5 miles/minute = 20 minutes

Therefore, her total walking time is the beach time plus the sidewalk time: 40 minutes + 20 minutes = 60 minutes.  It takes Ananya 60 minutes to complete her entire <fact1>20-mile walk</fact1>.

The answer is {60}.
",60,1,1,p2,106
18,"Reformatted Question: Deshawn went to buy some school supplies. He bought <fact1>14 erasers which cost ₺7.5 each</fact1>, <fact2>4 rulers which cost ₺18.5 each</fact2>, and <fact3>a ream of bond paper which cost ₺21</fact3>. He also bought <fact4>8 folders which cost ₺10 each</fact4>. Deshawn can either pay a one-time <fact5>₺20 fee to become a member and get a 20% discount on all purchases</fact5>, or not become a member and receive only a <fact6>5% discount</fact6>. What is the least amount DeShawn can spend on everything?

Answer: First, let's calculate the total cost of Deshawn's purchases before any discount.

* Erasers: <fact1>14 erasers * ₺7.5/eraser = ₺105</fact1>
* Rulers: <fact2>4 rulers * ₺18.5/ruler = ₺74</fact2>
* Bond paper: <fact3>₺21</fact3>
* Folders: <fact4>8 folders * ₺10/folder = ₺80</fact4>

Total cost before discount: ₺105 + ₺74 + ₺21 + ₺80 = ₺280

Now let's calculate the cost with each discount option:

**Option 1: Membership with 20% discount**

Total cost after 20% discount: ₺280 * (1 - 0.20) = ₺224
Total cost including membership fee: ₺224 + <fact5>₺20</fact5> = ₺244

**Option 2: 5% discount without membership**

Total cost after 5% discount: ₺280 * (1 - 0.05) = ₺266

Comparing the two options, the least amount DeShawn can spend is ₺244 by becoming a member and receiving the <fact5>20% discount</fact5>, even with the <fact5>₺20 membership fee</fact5>.  The <fact6>5% discount</fact6> without membership results in a higher final cost. Therefore, the answer is {244}.
",244,1,1,p2,110
18,"Reformatted Question: Andre went to buy some school supplies. He bought <fact1>20 markers which cost ₣8.0 each</fact1>, <fact2>10 pencils which cost ₣18.0 each</fact2>, and a <fact3>ream of bond paper which cost ₣15</fact3>. He also bought <fact4>5 rulers which cost ₣9 each</fact4>. Andre can either pay a one-time <fact5>₣20 fee to become a member and get a 20% discount on all purchases</fact5>, or not become a member and receive only a <fact6>5% discount</fact6>. What is the least amount Andre can spend on everything?

Answer: First, let's calculate the total cost of Andre's purchases before any discounts.

* Markers: <fact1>20 markers * ₣8.0/marker = ₣160</fact1>
* Pencils: <fact2>10 pencils * ₣18.0/pencil = ₣180</fact2>
* Bond paper: <fact3>₣15</fact3>
* Rulers: <fact4>5 rulers * ₣9/ruler = ₣45</fact4>

Total cost before discount: ₣160 + ₣180 + ₣15 + ₣45 = ₣400

Now let's calculate the cost with each discount option:

**Option 1: 20% discount with membership fee**

Total cost before discount: ₣400
Discount amount: ₣400 * 0.20 = ₣80
Cost after discount: ₣400 - ₣80 = ₣320
Total cost with membership: ₣320 + <fact5>₣20 (membership fee)</fact5> = ₣340

**Option 2: 5% discount without membership fee**

Total cost before discount: ₣400
Discount amount: ₣400 * 0.05 = ₣20
Cost after discount: ₣400 - ₣20 = ₣380

Comparing the two options, the least amount Andre can spend is ₣340 by choosing the 20% discount with the membership fee, despite the additional ₣20 membership fee.  Therefore, the answer is {340}.
",340,1,1,p2,111
19,"Reformatted Question: In a <fact1>100-item quiz</fact1>, <fact2>40% of the questions are chemistry</fact2>, <fact3>20% are geography</fact3>, and the rest are equally divided as history and algebra questions. If Aisha is sure to get <fact4>25% of the geography questions</fact4>, <fact5>100% of the chemistry questions</fact5>, and <fact6>a tenth of the history and algebra questions</fact6> correctly, how many points is she sure to get?

Answer:

First, let's determine the number of questions in each subject.

* **Chemistry:** <fact2>40% of 100 questions</fact2> = 0.40 * 100 = 40 questions
* **Geography:** <fact3>20% of 100 questions</fact3> = 0.20 * 100 = 20 questions
* **History and Algebra:** The remaining questions are 100 - 40 - 20 = 40 questions.  Since these are equally divided, there are 40 / 2 = 20 questions in each subject.

Next, let's calculate how many questions Aisha is sure to answer correctly in each subject:

* **Chemistry:** Aisha is sure to get <fact5>100% of the 40 chemistry questions</fact5>, so she will get 1.00 * 40 = 40 questions correct.
* **Geography:** Aisha is sure to get <fact4>25% of the 20 geography questions</fact4>, so she will get 0.25 * 20 = 5 questions correct.
* **History and Algebra:** Aisha is sure to get <fact6>a tenth of the 20 history and 20 algebra questions</fact6>, meaning she'll get (1/10) * 20 + (1/10) * 20 = 4 questions correct in total from these two subjects (2 correct from each subject).


Finally, let's add up the number of questions Aisha is sure to answer correctly across all subjects: 40 + 5 + 4 = 49 questions.  Since each question is worth one point, Aisha is sure to get 49 points.

Therefore, the answer is {49}.
",49,1,1,p2,114
19,"Reformatted Question: In an <fact1>80-item quiz</fact1>, <fact2>50% of the questions are chemistry</fact2>, <fact3>5% are biology</fact3>, and the rest are equally divided as geometry and literature questions. <fact4>If Keisha is sure to get 25% of the biology questions</fact4>, <fact5>70% of the chemistry questions</fact5>, and <fact6>a third of the geometry and literature questions correctly</fact6>, how many points is she sure to get?

Answer:

First, let's determine the number of questions in each subject:

* **Chemistry:** <fact2>50% of 80 questions</fact2> = 0.50 * 80 = 40 questions
* **Biology:** <fact3>5% of 80 questions</fact3> = 0.05 * 80 = 4 questions
* **Geometry and Literature:** The remaining questions are 80 - 40 - 4 = 36 questions.  Since these are equally divided, there are 36 / 2 = 18 questions in each subject.

Next, let's calculate how many questions Keisha is sure to answer correctly in each subject:

* **Biology:** <fact4>25% of 4 biology questions</fact4> = 0.25 * 4 = 1 question
* **Chemistry:** <fact5>70% of 40 chemistry questions</fact5> = 0.70 * 40 = 28 questions
* **Geometry and Literature:** <fact6>One-third of the 18 questions in each subject</fact6> means she will correctly answer (18 / 3) * 2 = 12 questions (6 from geometry and 6 from literature)

Finally, let's add up the number of questions Keisha is sure to answer correctly across all subjects to find her total score:

Total correct questions = 1 + 28 + 12 = 41 questions

Therefore, Keisha is sure to get 41 points.

The answer is {41}.
",41,1,1,p2,115
