id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
14,"Reformatted Question: Mei and Diego have <fact1>97 minutes</fact1> to walk to the cinema together. <fact2>It takes them 27 minutes to get to the corner where the mall is</fact2>. <fact3>It takes them another 61 minutes to get to the bank</fact3>. How much longer do they have to get to cinema without being late?
Answer: To find out how much longer Mei and Diego have to get to the cinema without being late, we need to subtract the time it takes them to get to the bank from the total time they have to walk to the cinema together. 

<fact1>97 minutes</fact1> is the total time they have to walk to the cinema together. 
<fact2>27 minutes</fact2> is the time it takes them to get to the corner where the mall is, but this time is not relevant to the calculation.
<fact3>61 minutes</fact3> is the time it takes them to get to the bank. 

So, we subtract <fact3>61 minutes</fact3> from <fact1>97 minutes</fact1> to find out how much longer Mei and Diego have to get to the cinema without being late. 
<fact1>97 minutes</fact1> - <fact3>61 minutes</fact3> = <fact4>36 minutes</fact4> 

Therefore, Mei and Diego have 36 minutes to get to the cinema without being late.",9,0,1,p2,746,1165
14,"Reformatted Question: <fact1>Esteban and Yara have 126 minutes to walk to the cinema together</fact1>. <fact2>It takes them 12 minutes to get to the corner where the library is</fact2>. <fact3>It takes them another 29 minutes to get to the bank</fact3>. How much longer do they have to get to cinema without being late?
Answer: First, let's calculate the total time it takes for Esteban and Yara to get to the bank. <fact2>It takes them 12 minutes to get to the corner where the library is</fact2> and <fact3>it takes them another 29 minutes to get to the bank</fact3>. So, the total time it takes to get to the bank is <fact2>12</fact2> + <fact3>29</fact3> = 41 minutes. They have <fact1>126 minutes</fact1> to walk to the cinema together. Since they have already spent 41 minutes, they have <fact1>126</fact1> - <fact2>41</fact2> = 85 minutes left. Therefore, they have 85 minutes left to get to the cinema without being late.",85,0,1,p2,747,928
14,"Reformatted Question: <fact1>Haruka and Sanjay have 89 minutes to walk to the library together</fact1>. <fact2>It takes them 12 minutes to get to the corner where the mall is</fact2>. <fact3>It takes them another 51 minutes to get to the gym</fact3>. How much longer do they have to get to library without being late?
Answer: They have already spent <fact2>12 minutes</fact2> getting to the corner where the mall is and <fact3>51 minutes</fact3> getting to the gym. So, they have spent a total of 12 + 51 = 63 minutes. To find out how much longer they have to get to the library, we need to subtract 63 from <fact1>89 minutes</fact1>. This gives us 89 - 63 = 26 minutes. Therefore, they have 26 minutes left to get to the library without being late.",26,0,1,p2,748,749
14,"Reformatted Question: <fact1>Liam and Camila have 126 minutes to walk to the mall together</fact1>. It takes them <fact2>26 minutes to get to the corner where the cinema is</fact2> and <fact3>another 54 minutes to get to the bank</fact3>. How much longer do they have to get to mall without being late?
Answer: To find out how much longer they have to get to the mall, we need to subtract the time it takes them to get to the corner and the bank from the total time they have. This can be calculated as <fact1>126 minutes</fact1> - <fact2>26 minutes</fact2> - <fact3>54 minutes</fact3> = <fact1>126</fact1>/<fact2>26</fact2> - <fact2>26</fact2> - <fact3>54</fact3> = 100 - 26 - 54 = 20 minutes.",46,0,1,p2,749,694
16,"Reformatted Question: <fact1>Ibrahim is selling brownie and banana pie for a fundraiser</fact1>. On <fact2>Friday</fact2>, he sold <fact3>26 boxes of brownie</fact3> and <fact4>11 fewer boxes of banana pie, than on Saturday</fact4>. On <fact5>Saturday</fact5>, he sold <fact6>11 more boxes of brownies than on Friday</fact6> and <fact7>29 boxes of banana pie</fact7>. If the <fact8>brownie cost ₺10</fact8> and the <fact9>banana pie cost ₺32</fact9>, how much did Ibrahim earn for two days?
Answer: On <fact2>Friday</fact2>, he sold <fact3>26 boxes of brownie</fact3>. On <fact5>Saturday</fact5>, he sold <fact6>11 more boxes of brownies than on Friday</fact6>, so he sold 26 + 11 = 37 boxes of brownie. He sold a total of 26 + 37 = 63 boxes of brownie. He sold <fact4>11 fewer boxes of banana pie, than on Saturday</fact4>, so on <fact2>Friday</fact2>, he sold 29 - 11 = 18 boxes of banana pie. On <fact5>Saturday</fact5>, he sold <fact7>29 boxes of banana pie</fact7>. He sold a total of 18 + 29 = 47 boxes of banana pie. He sold a total of 63 + 47 = 110 boxes of brownie and banana pie. He earned <fact8>₺10</fact8> per box of brownie, so he earned 63 * 10 = 630 ₺ from brownie. He earned <fact9>₺32</fact9> per box of banana pie, so he earned 47 * 32 = 1496 ₺ from banana pie. He earned a total of 630 + 1496 = 2126 ₺ for two days.
The answer is {2126}.",2134,0,1,p2,801,1357
16,"Reformatted Question: <fact1>Xavier is selling brownie and plum pie for a fundraiser</fact1>. On <fact2>Wednesday</fact2>, he sold <fact3>26 boxes of brownie</fact3> and <fact4>15 fewer boxes of plum pie, than on Thursday</fact4>. On <fact5>Thursday</fact5>, he sold <fact6>14 more boxes of brownies than on Wednesday</fact6> and <fact7>27 boxes of plum pie</fact7>. If the <fact8>brownie cost €12</fact8> and the <fact9>plum pie cost €20</fact9>, how much did <fact10>Xavier earn for two days</fact10>?
Answer: On <fact2>Wednesday</fact2>, Xavier sold <fact3>26 boxes of brownie</fact3>. He sold <fact4>15 fewer boxes of plum pie, than on Thursday</fact4>, so he sold <fact7>27 - 15 = 12 boxes of plum pie</fact7> on Wednesday. On <fact5>Thursday</fact5>, he sold <fact6>14 more boxes of brownies than on Wednesday</fact6>, so he sold <fact3>26 + 14 = 40 boxes of brownie</fact3>. He sold <fact7>27 boxes of plum pie</fact7> on Thursday. The total number of boxes sold on Wednesday is <fact3>26</fact3> + <fact7>12 = 38</fact7> boxes. The total number of boxes sold on Thursday is <fact3>40</fact3> + <fact7>27 = 67</fact7> boxes. The total number of boxes sold over two days is <fact3>38</fact3> + <fact7>67 = 105</fact7> boxes. The total amount earned is the number of boxes sold times the cost per box. The total amount earned from brownie is <fact3>26</fact3> * <fact8>€12</fact8> = <fact9>€312</fact9>. The total amount earned from plum pie is <fact7>12</fact7> * <fact9>€20</fact9> = <fact10>€240</fact10>. The total amount earned is <fact9>€312</fact9> + <fact10>€240</fact10> = <fact11>€552</fact11>.
The answer is {552}.",1572,0,1,p2,802,1630
16,"Reformatted Question: Viktor is selling <fact1>muffin and apricot pie</fact1> for a fundraiser. On <fact2>Friday</fact2>, he sold <fact3>21 boxes of muffin</fact3> and <fact4>11 fewer boxes of apricot pie</fact4>, than on <fact5>Saturday</fact5>. On <fact6>Saturday</fact6>, he sold <fact7>13 more boxes of muffins</fact7> than on <fact2>Friday</fact2> and <fact8>22 boxes of apricot pie</fact8>. If the <fact9>muffin cost ₺8</fact9> and the <fact10>apricot pie cost ₺25</fact10>, how much did Viktor earn for two days?
Answer: On <fact2>Friday</fact2>, Viktor sold <fact3>21 boxes of muffin</fact3>. On <fact5>Saturday</fact5>, he sold <fact7>13 more boxes of muffins</fact7> than on <fact2>Friday</fact2>, so he sold <fact3>21</fact3> + <fact7>13</fact7> = 34 boxes of muffin on <fact5>Saturday</fact5>. For the two days, Viktor sold a total of <fact3>21</fact3> + 34 = 55 boxes of muffin. Each box of muffin cost <fact9>₺8</fact9>, so Viktor earned 55 x <fact9>₺8</fact9> = ₺440 from selling muffin. On <fact2>Friday</fact2>, Viktor sold <fact4>11 fewer boxes of apricot pie</fact4> than on <fact5>Saturday</fact5>. Since Viktor sold <fact8>22 boxes of apricot pie</fact8> on <fact5>Saturday</fact5>, he sold <fact8>22</fact8> - <fact4>11</fact4> = 11 boxes of apricot pie on <fact2>Friday</fact2>. For the two days, Viktor sold a total of <fact8>22</fact8> + 11 = 33 boxes of apricot pie. Each box of apricot pie cost <fact10>₺25</fact10>, so Viktor earned 33 x <fact10>₺25</fact10> = ₺825 from selling apricot pie. Therefore, Viktor earned a total of ₺440 + ₺825 = ₺1265 from selling muffin and apricot pie for two days.",1265,0,1,p2,803,1625
16,"Reformatted Question: Ibrahim is selling brownie and pear pie for a fundraiser. <fact1>On Sunday, he sold 21 boxes of brownie</fact1> and <fact2>14 fewer boxes of pear pie, than on Monday</fact2>. <fact3>On Monday, he sold 13 more boxes of brownies than on Sunday</fact3> and <fact4>22 boxes of pear pie</fact4>. If <fact5>the brownie cost $9</fact5> and <fact6>the pear pie cost $28</fact6>, how much did Ibrahim earn for two days?
Answer: First, we need to find out how many boxes of brownie and pear pie Ibrahim sold on Monday. 
On Monday, he sold <fact3>13 more boxes of brownies than on Sunday</fact3>, so he sold <fact1>21</fact1> + <fact3>13</fact3> = 34 boxes of brownie. 
On Monday, he sold <fact4>22 boxes of pear pie</fact4>. 
We are given that he sold <fact2>14 fewer boxes of pear pie on Sunday than on Monday</fact2>, so he sold <fact4>22</fact4> - <fact2>14</fact2> = 8 boxes of pear pie on Sunday. 
In total, he sold 34 + 22 = 56 boxes of brownie and 8 + 22 = 30 boxes of pear pie over the two days. 
He earned <fact5>$9</fact5> per box of brownie, so he earned 56 * <fact5>$9</fact5> = $504 from the brownie. 
He earned <fact6>$28</fact6> per box of pear pie, so he earned 30 * <fact6>$28</fact6> = $840 from the pear pie. 
Therefore, he earned a total of $504 + $840 = $1344.",1335,0,1,p2,808,1293
16,"Reformatted Question: <fact1>Xavier is selling cupcake and apricot pie for a fundraiser</fact1>. On <fact2>Sunday</fact2>, he <fact3>sold 27 boxes of cupcake</fact3> and <fact4>14 fewer boxes of apricot pie</fact4>, than on <fact5>Monday</fact5>. On <fact6>Monday</fact6>, he <fact7>sold 12 more boxes of cupcakes than on Sunday</fact7> and <fact8>25 boxes of apricot pie</fact8>. If the <fact9>cupcake cost ₺12</fact9> and the <fact10>apricot pie cost ₺31</fact10>, how much did <fact11>Xavier earn for two days</fact11>?
Answer: On <fact2>Sunday</fact2>, Xavier sold <fact3>27 boxes of cupcake</fact3> and <fact4>14 fewer boxes of apricot pie</fact4> than on <fact5>Monday</fact5>. This means he sold <fact3>27</fact3> - <fact4>14</fact4> = 13 boxes of apricot pie on <fact2>Sunday</fact2>. Since he sold <fact7>12 more boxes of cupcakes than on Sunday</fact7> on <fact6>Monday</fact6>, he sold <fact3>27</fact3> + <fact7>12</fact7> = 39 boxes of cupcake on <fact6>Monday</fact6>. On <fact6>Monday</fact6>, he also sold <fact8>25 boxes of apricot pie</fact8>. In total, on <fact6>Monday</fact6>, he sold 39 + 25 = 64 boxes of cupcake and apricot pie. On <fact2>Sunday</fact2>, he sold 13 boxes of apricot pie and <fact3>27 boxes of cupcake</fact3>, for a total of 13 + 27 = 40 boxes of cupcake and apricot pie. Thus, the total number of boxes of cupcake and apricot pie that Xavier sold is 40 + 64 = 104 boxes. The total amount of money Xavier earned from selling these boxes is the number of boxes sold multiplied by the cost of each box. Therefore, the total amount of money earned is 104 * <fact9>₺12</fact9> + 104 * <fact10>₺31</fact10> = 1248 + 3232 = 4480 ₺.",1908,0,1,p2,810,1666
16,"Reformatted Question: Yusuf is selling cookie and banana pie for a fundraiser. <fact1>On Monday, he sold 29 boxes of cookie</fact1> and <fact2>11 fewer boxes of banana pie, than on Tuesday</fact2>. <fact3>On Tuesday, he sold 11 more boxes of cookies than on Monday</fact3> and <fact4>28 boxes of banana pie</fact4>. If <fact5>the cookie cost €9</fact5> and <fact6>the banana pie cost €32</fact6>, how much did Yusuf earn for two days?

Answer: 
On <fact1>Monday</fact1>, Yusuf sold <fact1>29</fact1> boxes of cookie and <fact2>11 fewer boxes of banana pie</fact2>, than on <fact3>Tuesday</fact3>. So, he sold <fact2>29 - 11</fact2> = 18 boxes of banana pie on <fact1>Monday</fact1>.
On <fact3>Tuesday</fact3>, he sold <fact3>11 more boxes of cookies</fact3> than on <fact1>Monday</fact1>, so he sold <fact1>29 + 11</fact1> = 40 boxes of cookie on <fact3>Tuesday</fact3>.
On <fact3>Tuesday</fact3>, he sold <fact4>28 boxes of banana pie</fact4>.
In total, he sold <fact1>29</fact1> + <fact3>40</fact3> = 69 boxes of cookie and <fact2>18</fact2> + <fact4>28</fact4> = 46 boxes of banana pie.
He earned <fact5>€9</fact5> * 69 = €621 from the cookie and <fact6>€32</fact6> * 46 = €1472 from the banana pie.
So, he earned a total of €621 + €1472 = €2093.
The answer is {2093}.",2061,0,1,p2,813,1271
16,"Reformatted Question: <fact1>Andre is selling cupcake and pineapple pie for a fundraiser</fact1>. On <fact2>Sunday</fact2>, he sold <fact3>24 boxes of cupcake</fact3> and <fact4>11 fewer boxes of pineapple pie</fact4>, than on <fact5>Monday</fact5>. On <fact6>Monday</fact6>, he sold <fact7>12 more boxes of cupcakes</fact7> than on <fact2>Sunday</fact2> and <fact8>29 boxes of pineapple pie</fact8>. If the <fact9>cupcake cost ₺8</fact9> and the <fact10>pineapple pie cost ₺20</fact10>, how much did Andre earn for two days?
Answer: On <fact2>Sunday</fact2>, Andre sold <fact3>24 boxes of cupcake</fact3> and <fact4>11 fewer boxes of pineapple pie</fact4>, than on <fact5>Monday</fact5>. Since the number of boxes of pineapple pie is <fact4>11 fewer</fact4> than the number of boxes of cupcake, and he sold <fact3>24 boxes of cupcake</fact3>, he sold <fact3>24</fact3> - <fact4>11</fact4> = 13 boxes of pineapple pie on <fact2>Sunday</fact2>. On <fact6>Monday</fact6>, he sold <fact7>12 more boxes of cupcakes</fact7> than on <fact2>Sunday</fact2>, so he sold 24 + 12 = 36 boxes of cupcake on <fact6>Monday</fact6>. He also sold <fact8>29 boxes of pineapple pie</fact8> on <fact6>Monday</fact6>. The total number of boxes of cupcake sold over the two days is 24 + 36 = 60. The total number of boxes of pineapple pie sold over the two days is 13 + 29 = 42. The total amount of money earned from the sale of cupcake is <fact9>₺8</fact9> * 60 = ₺480. The total amount of money earned from the sale of pineapple pie is <fact10>₺20</fact10> * 42 = ₺840. Therefore, Andre earned a total of ₺480 + ₺840 = ₺1320 for two days.",1420,0,1,p2,816,1618
