id,question,answer,gt_number
history_1773_c2b99dcd-f6a3-4928-ac83-8a88518e7fc1,"Of those aged 15 or over, 7,857,370 (51.6%) were economically active, 4,199,558 (27.6%) did Homemaking, 1,431,105 (9.4%) were students, 914,934 (6.0%) were unable to work and 346,084 (2.3%) were pensioners. 521,938 (6.6%) of the economically active were unemployed. 604,540 Sri Lankans were living aboard for more than six months but were intending to return to Sri Lanka, mostly in the Arab states of the Persian Gulf (373,050 61.7%). How many in percent of those aged 15 and over weren't students?","Reformatted Question: Of those aged 15 or over, 7,857,370 (51.6%) were economically active, 4,199,558 (27.6%) did Homemaking, 1,431,105 (9.4%) were students, 914,934 (6.0%) were unable to work and 346,084 (2.3%) were pensioners. 521,938 (6.6%) of the economically active were unemployed. 604,540 Sri Lankans were living aboard for more than six months but were intending to return to Sri Lanka, mostly in the Arab states of the Persian Gulf (373,050 61.7%). How many in percent of those aged 15 and over weren't students?


Answer: According to the passage, 9.4% of those aged 15 and over were students.  Therefore, the percentage of those who were not students is 100% - 9.4% = 90.6%. So the answer is {90.6}.
",94.0
history_2151_e2514a1c-07d1-49dc-b987-0dd832b5bd52,"In the county, the population was spread out with 26.20% under the age of 18, 9.30% from 18 to 24, 26.50% from 25 to 44, 23.50% from 45 to 64, and 14.60% who were 65 years of age or older.  The median age was 37 years. For every 100 females there were 95.90 males.  For every 100 females age 18 and over, there were 92.50 males. How many more people, in terms of percentage, were in the 2nd and 3rd largest age groups combined compared to the largest?","**Reformatted Question:** In the county, the population was spread out with 26.20% under the age of 18, 9.30% from 18 to 24, 26.50% from 25 to 44, 23.50% from 45 to 64, and 14.60% who were 65 years of age or older.  The median age was 37 years. For every 100 females there were 95.90 males.  For every 100 females age 18 and over, there were 92.50 males. How many more people, in terms of percentage, were in the 2nd and 3rd largest age groups combined compared to the largest?

**Answer:**

1. **Identify the largest group:**  The largest age group is under 18, representing 26.20% of the population.

2. **Identify the 2nd and 3rd largest groups:** The next largest groups are 25 to 44 (26.50%) and 45 to 64 (23.50%).

3. **Combine the 2nd and 3rd largest groups:** 26.50% + 23.50% = 50%

4. **Calculate the difference:** 50% - 26.20% = 23.8%

So the answer is {23.8}.
",23.2
nfl_1962_0ad88258-9b24-4733-bb73-1e32d639bec6," Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a 12-yard touchdown pass. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many field goals did Garrett Hartley kick in the fourth quarter?","**Reformatted Question:** Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a 12-yard touchdown pass. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many field goals did Garrett Hartley kick in the fourth quarter?


**Answer:** The passage states that in the fourth quarter, Garrett Hartley kicked a 46-yard and a 19-yard field goal. This means he kicked two field goals in the fourth quarter. So the answer is {2}.
",3.0
history_1258_0711bebd-38ac-482f-878e-1f5aa9382897,"Charles V returned to Spain on July 16, 1522.  Acts of repression and retaliation against former comuneros did occur, but only sporadically.  Embarrassingly large numbers of important people had supported the comuneros, or at least were suspiciously slow to declare allegiance to the king, and Charles thought it unwise to press the issue too much. Back in Valladolid, Charles declared a general pardon on November 1.  The pardon gave amnesty to everyone involved in the revolt with the exception of 293 comuneros, a small figure given the huge number of rebels.  Both Pacheco and Bishop Acuña were among the 293 excluded from the pardon.  More pardons were issued later, after pressure from the Cortes; by 1527, the repression was completely at end.  Of the 293, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  The fates of the rest are unknown. How many of the 293 prisoners were not pardoned, purchased amnesty or were executed?","Reformatted Question: Charles V returned to Spain on July 16, 1522.  Acts of repression and retaliation against former comuneros did occur, but only sporadically.  Embarrassingly large numbers of important people had supported the comuneros, or at least were suspiciously slow to declare allegiance to the king, and Charles thought it unwise to press the issue too much. Back in Valladolid, Charles declared a general pardon on November 1.  The pardon gave amnesty to everyone involved in the revolt with the exception of 293 comuneros, a small figure given the huge number of rebels.  Both Pacheco and Bishop Acuña were among the 293 excluded from the pardon.  More pardons were issued later, after pressure from the Cortes; by 1527, the repression was completely at end.  Of the 293, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  The fates of the rest are unknown. How many of the 293 prisoners were not pardoned, purchased amnesty or were executed?

Answer: The passage states that out of the 293 comuneros excluded from the initial pardon, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  This accounts for 23 + 20 + 50 + 100 = 193 comuneros.  Since there were 293 total, the number whose fates are unknown is 293 - 193 = 100.  So the answer is {100}.
",120.0
history_1125_781b563a-163a-4029-aa6a-072490987f00,"Another factor in the revolt of 1381 was the conduct of the war with France. In 1337 Edward III of England had pressed his claims to the French throne, beginning a long-running conflict that became known as the Hundred Years' War. Edward had initial successes, but his campaigns were not decisive. Charles V of France became more active in the conflict after 1369, taking advantage of his country's greater economic strength to commence cross-Channel raids on England. By the 1370s, England's armies on the continent were under huge military and financial pressure; the garrisons in Calais and Brest alone, for example, were costing £36,000 a year to maintain, while military expeditions could consume £50,000 in only six months. Edward died in 1377, leaving the throne to his grandson, Richard II, then only ten years old. How many £ was the cost for a year of the garrisons in Calais and Brest and what military expeditions could consume?","Reformatted Question: Another factor in the revolt of 1381 was the conduct of the war with France. In 1337 Edward III of England had pressed his claims to the French throne, beginning a long-running conflict that became known as the Hundred Years' War. Edward had initial successes, but his campaigns were not decisive. Charles V of France became more active in the conflict after 1369, taking advantage of his country's greater economic strength to commence cross-Channel raids on England. By the 1370s, England's armies on the continent were under huge military and financial pressure; the garrisons in Calais and Brest alone, for example, were costing £36,000 a year to maintain, while military expeditions could consume £50,000 in only six months. Edward died in 1377, leaving the throne to his grandson, Richard II, then only ten years old. How many £ was the cost for a year of the garrisons in Calais and Brest and what military expeditions could consume?


Answer: According to the passage, the garrisons in Calais and Brest cost £36,000 a year. Military expeditions could consume £50,000 in six months. This means that in a year, military expeditions could cost £50,000 * 2 = £100,000. So the yearly cost for the garrisons in Calais and Brest is £36,000, and yearly military expeditions could consume £100,000.
",14000.0
nfl_1240_389b9b3a-8473-44c9-a8c1-a2ba140c81b6," Coming off their divisional home win over the Rams, the 49ers flew to Texas Stadium for a Week 12 game with the throwback-clad Dallas Cowboys.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 23-yard and a 22-yard field goal.  In the second quarter, the Cowboys took the lead as QB Tony Romo completed a 75-yard TD pass to former 49ers WR Terrell Owens.  Dallas continued its domination as LB Carlos Polk blocked punter Andy Lee's punt into the back of the endzone for a safety.  The Cowboys closed out its period of power as kicker Nick Folk got a 48-yard and a 41-yard field goal, along with Romo completing a 1-yard TD pass to TE Martellus Bennett. In the third quarter, Dallas increased its lead with Romo completing a 10-yard TD pass to WR Patrick Crayton.  San Francisco tried to rally as Nedney got a 35-yard field goal.  In the fourth quarter, the Cowboys answered with Folk getting a 47-yard field goal.  The 49ers tried to come back as QB Shaun Hill completed an 18-yard TD pass to WR Isaac Bruce, but Dallas replied with Folk nailing a 42-yard field goal.  The Niners tried to rally as Hill completed a 9-yard TD pass to RB DeShaun Foster, but that would be as close as San Francisco's comeback would get. How many field goals over 30 yards did Nick Folk make?","Reformatted Question: Coming off their divisional home win over the Rams, the 49ers flew to Texas Stadium for a Week 12 game with the throwback-clad Dallas Cowboys.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 23-yard and a 22-yard field goal.  In the second quarter, the Cowboys took the lead as QB Tony Romo completed a 75-yard TD pass to former 49ers WR Terrell Owens.  Dallas continued its domination as LB Carlos Polk blocked punter Andy Lee's punt into the back of the endzone for a safety.  The Cowboys closed out its period of power as kicker Nick Folk got a 48-yard and a 41-yard field goal, along with Romo completing a 1-yard TD pass to TE Martellus Bennett. In the third quarter, Dallas increased its lead with Romo completing a 10-yard TD pass to WR Patrick Crayton.  San Francisco tried to rally as Nedney got a 35-yard field goal.  In the fourth quarter, the Cowboys answered with Nick Folk getting a 47-yard field goal.  The 49ers tried to come back as QB Shaun Hill completed an 18-yard TD pass to WR Isaac Bruce, but Dallas replied with Nick Folk nailing a 42-yard field goal.  The Niners tried to rally as Hill completed a 9-yard TD pass to RB DeShaun Foster, but that would be as close as San Francisco's comeback would get. How many field goals over 30 yards did Nick Folk make?

Answer: Nick Folk made three field goals over 30 yards: a 48-yard field goal in the second quarter, a 47-yard field goal in the fourth quarter, and a 42-yard field goal also in the fourth quarter.  Therefore, the answer is {3}.
",4.0
history_2298_7f3056c5-d276-4b3d-933e-0de7ef9e4edd,"Other instances of napalms use include by France during the First Indochina War (1946-1954), the Algerian War of Independence (1954-1962), the Portuguese Colonial War (1961-1974), the Six-Day War by Israel (1967), in Nigeria (1969), India and Pakistan (1965 and 1971), Egypt (1973), by Morocco during the Western Sahara War (1975-1991), by Argentina (1982), by Iran (1980-88), by Iraq (1980-88, 1991), by Angola during the Angolan Civil War, and Yugoslav Wars (1991-1996). How many wars happened from 1980 to 1988?","Reformatted Question: Other instances of napalms use include by France during the First Indochina War (1946-1954), the Algerian War of Independence (1954-1962), the Portuguese Colonial War (1961-1974), the Six-Day War by Israel (1967), in Nigeria (1969), India and Pakistan (1965 and 1971), Egypt (1973), by Morocco during the Western Sahara War (1975-1991), by Argentina (1982), by Iran (1980-88), by Iraq (1980-88), by Angola during the Angolan Civil War, and Yugoslav Wars (1991-1996). How many wars happened from 1980 to 1988?

Answer: The passage mentions two wars that occurred between 1980 and 1988: the Iran-Iraq War (1980-1988) and the war involving Iraq during the same period (1980-1988).  Since the Iran-Iraq War involves both countries, these two mentions refer to the same war.  Therefore, there is only {1} war mentioned that occurred between 1980 and 1988.
",3.0
history_1853_176835fe-042f-4085-af4a-945ef3f1f903,"With the end of the ""crack epidemic"" in the mid-1990s and with the initiation of aggressive policing under mayors David Dinkins and subsequently  Rudolph Giuliani, crime in Harlem plummeted. In 1981, 6,500 robberies were reported in Harlem; robberies dropped to 4,800 in 1990 during David Dinkins mayoralty. By 2000, only 1,700 robberies were reported, and by 2010, only 1,100 were reported. There have been similar changes in all categories of crimes tracked by the New York City Police Department. In the 32nd Precinct, which services Central Harlem above 127th Street, for example, between 1990 and 2013, the murder rate dropped 89.4%, the rape rate dropped 67.5%, the robbery rate dropped 74.2%, burglary dropped 93.4%, and the total number of crime complaints dropped 77.6%. How many years since 1981 did the robberies drop?","Reformatted Question: With the end of the ""crack epidemic"" in the mid-1990s and with the initiation of aggressive policing under mayors David Dinkins and subsequently  Rudolph Giuliani, crime in Harlem plummeted. In 1981, 6,500 robberies were reported in Harlem; robberies dropped to 4,800 in 1990 during David Dinkins mayoralty. By 2000, only 1,700 robberies were reported, and by 2010, only 1,100 were reported. There have been similar changes in all categories of crimes tracked by the New York City Police Department. In the 32nd Precinct, which services Central Harlem above 127th Street, for example, between 1990 and 2013, the murder rate dropped 89.4%, the rape rate dropped 67.5%, the robbery rate dropped 74.2%, burglary dropped 93.4%, and the total number of crime complaints dropped 77.6%. How many years since 1981 did the robberies drop?
Answer: According to the passage, the robberies dropped by 2000. 2000 - 1981 = 19. So the answer is {19}.",9.0
history_1954_2c054bf0-1177-4f44-865c-a6e02d20494e,"As of the census of 2000, there were 19,234 people, 7,473 households, and 4,954 families residing in the village. The population density was 10,337.3 people per square mile (3,992.6/km²). There were 7,650 housing units at an average density of 4,111.5/sq mi (1,588.0/km²). The racial makeup of the village was 82.39% White (U.S. Census), 1.03% African American (U.S. Census), 0.29% Native American (U.S. Census), 4.52% Asian (U.S. Census), 0.04% Pacific Islander (U.S. Census), 3.93% from Race (United States Census), and 3.79% from two or more races. 13.03% of the population is Hispanic (U.S. Census) or Latino (U.S. Census) of any race. How many more people, in terms of percentage, were in the two biggest racial groups combined compared to the two smallest groups combined?","Reformatted Question: As of the census of 2000, there were 19,234 people, 7,473 households, and 4,954 families residing in the village. The population density was 10,337.3 people per square mile (3,992.6/km²). There were 7,650 housing units at an average density of 4,111.5/sq mi (1,588.0/km²). The racial makeup of the village was 82.39% White (U.S. Census), 1.03% African American (U.S. Census), 0.29% Native American (U.S. Census), 4.52% Asian (U.S. Census), 0.04% Pacific Islander (U.S. Census), 3.93% from Race (United States Census), and 3.79% from two or more races. 13.03% of the population is Hispanic (U.S. Census) or Latino (U.S. Census) of any race. How many more people, in terms of percentage, were in the two biggest racial groups combined compared to the two smallest groups combined?

Answer: According to the passage, the two biggest racial groups are White (82.39%) and Asian (4.52%), and the two smallest groups are Pacific Islander (0.04%) and Native American (0.29%). The sum of the two biggest groups is 82.39% + 4.52% = 86.91%, and the sum of the two smallest groups is 0.04% + 0.29% = 0.33%. The difference between the two sums is 86.91% - 0.33% = 86.58%. So the answer is {86.58}.",95.09
history_1313_797e963c-52f2-4f8e-ba70-5a382cda0d85,"Though there had been popular support for the war among the Russian public following the Japanese attack at Port Arthur in 1904, that popular support soon turned to discontent after suffering multiple defeats at the hands of the Japanese forces. For many Russians, the immediate shock of unexpected humiliation at the hands of Japan caused the conflict to be viewed as a metaphor for the shortcomings of the Romanov autocracy. Popular discontent in Russia after the war added more fuel to the already simmering Russian Revolution of 1905, an event Nicholas II had hoped to avoid entirely by taking intransigent negotiating stances prior to coming to the table. Twelve years later, that discontent boiled over into the February Revolution of 1917. In Poland, which Russia partitioned in the late 18th century, and where Russian rule already caused two major uprisings, the population was so restless that an army of 250,000-300,000—larger than the one facing the Japanese—had to be stationed to put down the unrest. Some political leaders of the Polish insurrection movement  sent emissaries to Japan to collaborate on sabotage and intelligence gathering within the Russian Empire and even plan a Japanese-aided uprising. In Russia, the defeat of 1905 led in the short term to a reform of the Russian military that allowed it to face Germany in World War I. However, the revolts at home following the war planted seeds that presaged the Russian Revolution of 1917. This was because Tsar Nicholas II issued the October Manifesto, which included only limited reforms such as the Duma and failed to address the societal problems of Russia at the time. How many revolutions did Russia suffer in the early 20th century?","Reformatted Question: Though there had been popular support for the war among the Russian public following the Japanese attack at Port Arthur in 1904, that popular support soon turned to discontent after suffering multiple defeats at the hands of the Japanese forces. For many Russians, the immediate shock of unexpected humiliation at the hands of Japan caused the conflict to be viewed as a metaphor for the shortcomings of the Romanov autocracy. Popular discontent in Russia after the war added more fuel to the already simmering Russian Revolution of 1905, an event Nicholas II had hoped to avoid entirely by taking intransigent negotiating stances prior to coming to the table. Twelve years later, that discontent boiled over into the February Revolution of 1917. In Poland, which Russia partitioned in the late 18th century, and where Russian rule already caused two major uprisings, the population was so restless that an army of 250,000-300,000—larger than the one facing the Japanese—had to be stationed to put down the unrest. Some political leaders of the Polish insurrection movement  sent emissaries to Japan to collaborate on sabotage and intelligence gathering within the Russian Empire and even plan a Japanese-aided uprising. In Russia, the defeat of 1905 led in the short term to a reform of the Russian military that allowed it to face Germany in World War I. However, the revolts at home following the war planted seeds that presaged the Russian Revolution of 1917. This was because Tsar Nicholas II issued the October Manifesto, which included only limited reforms such as the Duma and failed to address the societal problems of Russia at the time. How many revolutions did Russia suffer in the early 20th century?

Answer: According to the passage, there were the Russian Revolution of 1905 and the February Revolution of 1917, which is also referred to as the Russian Revolution of 1917. However, the February Revolution of 1917 and the Russian Revolution of 1917 are the same event. Therefore, there were 2 revolutions in total. So the answer is {2}.",3.0
nfl_2125_92420219-58dd-4c72-87cb-8804cbb50927," Hoping to increase their winning streak the Titans played on home ground for an Interconference duel with the Eagles. In the second quarter the Titans trailed with kicker David Akers making a 25-yard field goal. But they put themselves ahead with QB Kerry Collins completing a 26-yard TD pass to WR Kenny Britt. The Eagles replied with QB Kevin Kolb making a 5-yard TD pass to WR Riley Cooper, followed by kicker David Akers hitting a 46-yard field goal. In the third quarter the Titans fell further behind with Akers making a 46-yard field goal. They soon replied with kicker Rob Bironas nailing a 41-yard field goal, but the Eagles continued to score in the 4th with Akers getting a 28-yard field goal. Eventually, they rallied to take a big lead with Collins completing an 80-yard TD pass to Britt, followed by Bironas hitting a 38-yard field goal. Then Collins found Britt for the third time in the game on a 16-yard TD pass, and then Bironas made a 33-yard field goal. The Titans continued to get their momentum going with CB Cortland Finnegan returning an interception 41&#160;yards for a touchdown. How many points did the eagles get on the board with??","Reformatted Question: Hoping to increase their winning streak the Titans played on home ground for an Interconference duel with the Eagles. In the second quarter the Titans trailed with kicker David Akers making a 25-yard field goal. But they put themselves ahead with QB Kerry Collins completing a 26-yard TD pass to WR Kenny Britt. The Eagles replied with QB Kevin Kolb making a 5-yard TD pass to WR Riley Cooper, followed by kicker David Akers hitting a 46-yard field goal. In the third quarter the Titans fell further behind with Akers making a 46-yard field goal. They soon replied with kicker Rob Bironas nailing a 41-yard field goal, but the Eagles continued to score in the 4th with Akers getting a 28-yard field goal. Eventually, they rallied to take a big lead with Collins completing an 80-yard TD pass to Britt, followed by Bironas hitting a 38-yard field goal. Then Collins found Britt for the third time in the game on a 16-yard TD pass, and then Bironas made a 33-yard field goal. The Titans continued to get their momentum going with CB Cortland Finnegan returning an interception 41 yards for a touchdown. How many points did the eagles get on the board with??
Answer: According to the passage, the Eagles scored with a 25-yard field goal (3 points), a 5-yard TD pass (7 points), a 46-yard field goal (3 points), a 46-yard field goal (3 points), and a 28-yard field goal (3 points). 3 + 7 + 3 + 3 + 3 = 19. So the answer is {19}.",3.0
nfl_1390_143a118b-f487-451d-8a10-9a58b9b6b862," Hoping to rebound from their loss to the Texans, the Bengals stayed at home for a Week 7 inter conference duel with the Chicago Bears.  In the first quarter, Cincinnati got off to a fast start as quarterback Carson Palmer completed a 9-yard touchdown pass to wide receiver Chris Henry and an 8-yard touchdown pass to wide receiver Chad Ochocinco.  The Bengals would continue their dominating day in the second quarter as Palmer found tight end J.P. Foschi on a 3-yard touchdown pass and wide receiver Laveranues Coles on an 8-yard touchdown pass, followed by kicker Shayne Graham booting a 29-yard field goal.  The Bears would close out the half with a 22-yard field goal from kicker Robbie Gould. Afterwards, Cincinnati would pull away Palmer finding Ochocinco again on a 13-yard touchdown pass in the third quarter, followed by former Chicago running back Cedric Benson's 1-yard touchdown run.  The Bears would then end the game with quarterback Jay Cutler hooking up with wide receiver Devin Hester on a 5-yard touchdown pass. With the win, the Bengals went into their bye week at 5-2. And also surpassed their win total from last season HOW MANY WEEK BENGALS STAYED AT HOME","Reformatted Question: Hoping to rebound from their loss to the Texans, the Bengals stayed at home for a Week 7 inter conference duel with the Chicago Bears.  In the first quarter, Cincinnati got off to a fast start as quarterback Carson Palmer completed a 9-yard touchdown pass to wide receiver Chris Henry and an 8-yard touchdown pass to wide receiver Chad Ochocinco.  The Bengals would continue their dominating day in the second quarter as Palmer found tight end J.P. Foschi on a 3-yard touchdown pass and wide receiver Laveranues Coles on an 8-yard touchdown pass, followed by kicker Shayne Graham booting a 29-yard field goal.  The Bears would close out the half with a 22-yard field goal from kicker Robbie Gould. Afterwards, Cincinnati would pull away Palmer finding Ochocinco again on a 13-yard touchdown pass in the third quarter, followed by former Chicago running back Cedric Benson's 1-yard touchdown run.  The Bears would then end the game with quarterback Jay Cutler hooking up with wide receiver Devin Hester on a 5-yard touchdown pass. With the win, the Bengals went into their bye week at 5-2. And also surpassed their win total from last season HOW MANY WEEK BENGALS STAYED AT HOME
Answer: According to the passage, the Bengals stayed at home for a Week 7 game. So the answer is {7}.",1.0
history_1884_02254a93-0cac-4576-b192-5d46b9b683e9,"As of the census of 2000, there were 250,291 people, 99,187 households, and 60,702 families residing in the county. The population density was 298 people per square mile (115/km²). There were 104,217 housing units at an average density of 124 per square mile (48/km²). The racial makeup of the county was 90.07% Race (United States Census), 2.82% Race (United States Census) or Race (United States Census), 0.64% Race (United States Census), 2.86% Asian American, 0.06% Race (United States Census), 1.69% from Race (United States Census), and 1.87% from two or more races. 3.37% of the population were Race (United States Census) or Race (United States Census) of any race. 39.1% were of Germans, 7.9% English people and 7.8% Irish people ancestry according to Census 2000. How many races each made up less than 1% of the population?","Reformatted Question: As of the census of 2000, there were 250,291 people, 99,187 households, and 60,702 families residing in the county. The population density was 298 people per square mile (115/km²). There were 104,217 housing units at an average density of 124 per square mile (48/km²). The racial makeup of the county was 90.07% White, 2.82% Black or African American, 0.64% Native American, 2.86% Asian American, 0.06% Pacific Islander, 1.69% from other races, and 1.87% from two or more races. 3.37% of the population were Hispanic or Latino of any race. 39.1% were of Germans, 7.9% English people and 7.8% Irish people ancestry according to Census 2000. How many races each made up less than 1% of the population?

Answer: According to the passage, the races that made up less than 1% of the population are Pacific Islander with 0.06% and none of the other races had less than 1%. However, it can be noted that Native American is also relatively close to 1% but still greater than 0.5% with 0.64%. So the answer is {1}.",2.0
history_1418_da95efc1-0a9d-4232-9af5-68dc6e3e69df,"Brandenburg-Prussia's claims in Silesia were based, in part, on a 1537 inheritance treaty between the Silesian duke Frederick II of Legnica and the Hohenzollern Prince-Elector Joachim II Hector of Brandenburg, whereby the Silesian duchies of Liegnitz, Wohlau and Brieg were to pass to the Electorate of Brandenburg if the Silesian Piasts should become extinct. At the time, the Habsburg King Ferdinand I of Bohemia  immediately rejected the agreement; nevertheless, in 1675 the ""Great Elector"" Frederick William of Brandenburg laid claim to the Silesian principalities when, with the death of Duke George William of Liegnitz, the Piast line ended. In 1603, Hohenzollern Elector Joachim III Frederick of Brandenburg also inherited the Silesian Duchy of Jägerndorf from his cousin, Margrave George Frederick of Brandenburg-Ansbach. After the Bohemian Revolt and the outbreak of the Thirty Years' War, however, the Catholic Holy Roman Emperor Ferdinand II confiscated the possessions of the Protestant Hohenzollerns in his Bohemian lands in 1621 after winning the Battle of White Mountain. The Electors of Brandenburg continued, nevertheless, to assert themselves as the legitimate rulers of Jägerndorf. Brandenburg, however, was unable to enforce these dynastic territorial claims. In 1685, when Austria was engaged in the Great Turkish War, Emperor Leopold I gave Elector Frederick William immediate control of the Silesian exclave of Schwiebus in return for military support against the Turks and the surrender of the outstanding Hohenzollern claims in Silesia. However, after the accession of the Elector's son and successor, Frederick III of Brandenburg, the Emperor took back control of Schwiebus in 1694, asserting that the territory had only been personally assigned to the late Frederick William for life. Furious, Frederick III in turn reasserted the old Hohenzollern claims to Jägerndorf and the Silesian Piast heritage. How many wars are mentioned?","Reformatted Question: Brandenburg-Prussia's claims in Silesia were based, in part, on a 1537 inheritance treaty between the Silesian duke Frederick II of Legnica and the Hohenzollern Prince-Elector Joachim II Hector of Brandenburg, whereby the Silesian duchies of Liegnitz, Wohlau and Brieg were to pass to the Electorate of Brandenburg if the Silesian Piasts should become extinct. At the time, the Habsburg King Ferdinand I of Bohemia  immediately rejected the agreement; nevertheless, in 1675 the ""Great Elector"" Frederick William of Brandenburg laid claim to the Silesian principalities when, with the death of Duke George William of Liegnitz, the Piast line ended. In 1603, Hohenzollern Elector Joachim III Frederick of Brandenburg also inherited the Silesian Duchy of Jägerndorf from his cousin, Margrave George Frederick of Brandenburg-Ansbach. After the Bohemian Revolt and the outbreak of the Thirty Years' War, however, the Catholic Holy Roman Emperor Ferdinand II confiscated the possessions of the Protestant Hohenzollerns in his Bohemian lands in 1621 after winning the Battle of White Mountain. The Electors of Brandenburg continued, nevertheless, to assert themselves as the legitimate rulers of Jägerndorf. Brandenburg, however, was unable to enforce these dynastic territorial claims. In 1685, when Austria was engaged in the Great Turkish War, Emperor Leopold I gave Elector Frederick William immediate control of the Silesian exclave of Schwiebus in return for military support against the Turks and the surrender of the outstanding Hohenzollern claims in Silesia. However, after the accession of the Elector's son and successor, Frederick III of Brandenburg, the Emperor took back control of Schwiebus in 1694, asserting that the territory had only been personally assigned to the late Frederick William for life. Furious, Frederick III in turn reasserted the old Hohenzollern claims to Jägerndorf and the Silesian Piast heritage. How many wars are mentioned?
Answer: According to the passage, the following wars are mentioned: Thirty Years' War and Great Turkish War. The Bohemian Revolt is also mentioned, which can be considered a war. The Battle of White Mountain is a battle, not a war, but it is part of the Thirty Years' War. So the answer is {3}.",2.0
