id,question,answer,gt_number
history_1019_e38a3a71-b665-49bf-9007-5fb6c9a78d4b,"Although it failed to dislodge the Burmese from Kengtung and Sipsongpanna at the beginning of the century , Siam never gave up its claims on these lands. They tested the waters in 1849, by raiding as far north as Kengtung. But when the Second Anglo-Burmese War started, the Siamese viewed it as their opportunity to take over the trans-Salween states. In late 1852, a large infantry and elephant force marched from Chiang Mai and launched a two-pronged invasion of Kengtung. Burma couldrespond only after the new king Mindon had seized power in February 1853. Because he was still concerned about the British threat, Mindon could only send several thousand infantry troops from the Mone  garrison to relieve the Siamese siege of Kengtung. With the troops by Kenghung sawbwa, the Burmese eventually drove out the Siamese but only after heavy loss of life. In 1854, the largest Siamese invasion force, consisted of Laotian levies, tried once more. But this time, with the British front quiet, the Burmese were ready. Mindon had deployed a larger, well-equipped army . The Siamese forces again reached Kengtung but could not break through. The Siamese forces withdrew to the border in May 1855. How many years passed between the raiding of Kengtung and the Siamese forces withdrawing to the border?","Reformatted Question: Although it failed to dislodge the Burmese from Kengtung and Sipsongpanna at the beginning of the century , Siam never gave up its claims on these lands. They tested the waters in 1849, by raiding as far north as Kengtung. But when the Second Anglo-Burmese War started, the Siamese viewed it as their opportunity to take over the trans-Salween states. In late 1852, a large infantry and elephant force marched from Chiang Mai and launched a two-pronged invasion of Kengtung. Burma could respond only after the new king Mindon had seized power in February 1853. Because he was still concerned about the British threat, Mindon could only send several thousand infantry troops from the Mone  garrison to relieve the Siamese siege of Kengtung. With the troops by Kenghung sawbwa, the Burmese eventually drove out the Siamese but only after heavy loss of life. In 1854, the largest Siamese invasion force, consisted of Laotian levies, tried once more. But this time, with the British front quiet, the Burmese were ready. Mindon had deployed a larger, well-equipped army . The Siamese forces again reached Kengtung but could not break through. The Siamese forces withdrew to the border in May 1855. How many years passed between the raiding of Kengtung and the Siamese forces withdrawing to the border?

Answer: According to the passage, the raiding of Kengtung occurred in 1849 and the Siamese forces withdrew to the border in May 1855. 1855 - 1849 = 6. So the answer is {6}.",6
history_1250_09caacad-a7ac-45c9-97de-77953711feb5,"Armenia gave way to communist power in late 1920. The Soviet 11th Red Army's invasion of the First Republic of Armenia started on the 29th of November 1920. The actual transfer of power took place on December 2 in Yerevan, when the Armenian leadership approved an ultimatum presented to it by the Soviet plenipotentiary Boris Legran. Armenia agreed to join the Soviet sphere, while Soviet Russia agreed to protect its remaining territory from the advancing Turkish army. The Soviets also pledged to take steps to rebuild the army, to protect the Armenians and not to persecute non-communists, although the final condition of this pledge was reneged when the Dashnaks were forced out of the country. The Soviet Government proposed the annexation of the Nagorno-Karabagh and Syunik regions of Armenia to Soviet Azerbaijan. This step was strongly rejected by Garegin Nzhdeh, who declared Syunik as a self-governing region on December 25, 1920. In January 1921 Drastamat Kanayan sent a telegram to Njdeh, suggesting allowing the sovietisation of Syunik, through which they could gain the support of the Bolshevik government in solving the problems of the Armenian lands. Njdeh again proved himself as a long-sighted politician, he did not depart from Syunik and continued his struggle against the Red Army and Soviet Azerbaijan. How many years passed from when Armenia gave way to communist power to when Drastamat Kanayan sent a telegram to Njdeh?","Reformatted Question: Armenia gave way to communist power in late 1920. The Soviet 11th Red Army's invasion of the First Republic of Armenia started on the 29th of November 1920. The actual transfer of power took place on December 2 in Yerevan, when the Armenian leadership approved an ultimatum presented to it by the Soviet plenipotentiary Boris Legran. Armenia agreed to join the Soviet sphere, while Soviet Russia agreed to protect its remaining territory from the advancing Turkish army. The Soviets also pledged to take steps to rebuild the army, to protect the Armenians and not to persecute non-communists, although the final condition of this pledge was reneged when the Dashnaks were forced out of the country. The Soviet Government proposed the annexation of the Nagorno-Karabagh and Syunik regions of Armenia to Soviet Azerbaijan. This step was strongly rejected by Garegin Nzhdeh, who declared Syunik as a self-governing region on December 25, 1920. In January 1921 Drastamat Kanayan sent a telegram to Njdeh, suggesting allowing the sovietisation of Syunik, through which they could gain the support of the Bolshevik government in solving the problems of the Armenian lands. Njdeh again proved himself as a long-sighted politician, he did not depart from Syunik and continued his struggle against the Red Army and Soviet Azerbaijan. How many years passed from when Armenia gave way to communist power to when Drastamat Kanayan sent a telegram to Njdeh?

Answer: According to the passage, Armenia gave way to communist power in late 1920 and Drastamat Kanayan sent a telegram to Njdeh in January 1921. 1921 - 1920 = 1. So the answer is {1}.",1
history_1450_8be3e663-e0a6-41c6-9f2b-55f9a60bc54d,"The Guatemalan authorities were unaware of ongoing contacts between the colonial authorities in Yucatán and the Itza. In the second half of 1695 President Barrios began planning another expedition against the Itza from Verapaz, following harsh criticism of Juan Díaz de Velasco's retreat from near Lake Petén Itzá in April of that year. Barrios died in November, and oidor José de Escals became acting head of the Guatemalan colonial administration. He appointed oidor Bartolomé de Amésqueta to lead the next expedition against the Itza. Amésqueta marched his men through torrential rain from Cahabón to Mopán, arriving on 25 February 1696; the Guatemalans were still unaware of the clashes between García's forces and the Itza. Amésqueta's expedition was suffering from shortages of native labour and supplies. Twenty-five of his 150 men were sick, and his advance stalled as the force rested up at Mopán. Captain Díaz de Velasco volunteered to lead a party of 25 men ahead to the lake; he was accompanied by Dominican friars Cristóbal de Prada and Jacinto de Vargas. He was also accompanied by AjK'ixaw, the Itza nobleman who had been taken prisoner on Díaz's previous expedition, who served as a trusted guide, scout and translator. They set out from Mopán on 7 March and left some sick soldiers with some supplies after five days, they then caught up with an advance party of roadbuilders and their military escort at Río Chakal. The two forces combined, giving Díaz a force of 49 soldiers and 34 porters and archers from Verapaz. Once they arrived at IxB'ol, near the shore of Lake Petén Itzá, AjK'ixaw was sent ahead as an emissary to Nojpetén. How many men of the twenty-five of his 150 men that were sick are still healthy?","Reformatted Question: The Guatemalan authorities were unaware of ongoing contacts between the colonial authorities in Yucatán and the Itza. In the second half of 1695 President Barrios began planning another expedition against the Itza from Verapaz, following harsh criticism of Juan Díaz de Velasco's retreat from near Lake Petén Itzá in April of that year. Barrios died in November, and oidor José de Escals became acting head of the Guatemalan colonial administration. He appointed oidor Bartolomé de Amésqueta to lead the next expedition against the Itza. Amésqueta marched his men through torrential rain from Cahabón to Mopán, arriving on 25 February 1696; the Guatemalans were still unaware of the clashes between García's forces and the Itza. Amésqueta's expedition was suffering from shortages of native labour and supplies. Twenty-five of his 150 men were sick, and his advance stalled as the force rested up at Mopán. Captain Díaz de Velasco volunteered to lead a party of 25 men ahead to the lake; he was accompanied by Dominican friars Cristóbal de Prada and Jacinto de Vargas. He was also accompanied by AjK'ixaw, the Itza nobleman who had been taken prisoner on Díaz's previous expedition, who served as a trusted guide, scout and translator. They set out from Mopán on 7 March and left some sick soldiers with some supplies after five days, they then caught up with an advance party of roadbuilders and their military escort at Río Chakal. The two forces combined, giving Díaz a force of 49 soldiers and 34 porters and archers from Verapaz. Once they arrived at IxB'ol, near the shore of Lake Petén Itzá, AjK'ixaw was sent ahead as an emissary to Nojpetén. How many men of the twenty-five of his 150 men that were sick are still healthy?
Answer: According to the passage, 25 men out of 150 were sick. So, the number of healthy men is 150 - 25 = 125. So the answer is {125}.",125
history_2412_20bce397-9176-4d2b-8c22-35d85541e054,"Centered on Post Oak Boulevard and Westheimer Road, the Uptown Houston boomed during the 1970s and early 1980s when a collection of midrise office buildings, hotels, and retail developments appeared along Interstate 610 West. Uptown became one of the most prominent instances of an edge city. The tallest building in Uptown is the 64-floor, -tall, Philip Johnson and John Burgee designed landmark Williams Tower (known as the Transco Tower until 1999). At the time of construction, it was believed to be the worlds tallest skyscraper outside a central business district. The new 20-story Skanska building and BBVA Compass Plaza are the newest office buildings built in Uptown after 30 years. The Uptown District is also home to buildings designed by noted architects I. M. Pei, César Pelli, and Philip Johnson. In the late 1990s and early 2000s, a mini-boom of midrise and highrise Tower block construction occurred, with several over 30 stories tall. Since 2000 more than 30 high-rise buildings have gone up in Houston; all told, 72 high-rises tower over the city, which adds up to about 8,300 units. In 2002, Uptown had more than 23 million square feet (2,100,000 m²) of office space with 16 million square feet (1,500,000 m²) of class A office space. How many of the 72 high-rises in the city were built after 2000?","Reformatted Question: Centered on Post Oak Boulevard and Westheimer Road, the Uptown Houston boomed during the 1970s and early 1980s when a collection of midrise office buildings, hotels, and retail developments appeared along Interstate 610 West. Uptown became one of the most prominent instances of an edge city. The tallest building in Uptown is the 64-floor, -tall, Philip Johnson and John Burgee designed landmark Williams Tower (known as the Transco Tower until 1999). At the time of construction, it was believed to be the worlds tallest skyscraper outside a central business district. The new 20-story Skanska building and BBVA Compass Plaza are the newest office buildings built in Uptown after 30 years. The Uptown District is also home to buildings designed by noted architects I. M. Pei, César Pelli, and Philip Johnson. In the late 1990s and early 2000s, a mini-boom of midrise and highrise Tower block construction occurred, with several over 30 stories tall. Since 2000 more than 30 high-rise buildings have gone up in Houston; all told, 72 high-rises tower over the city, which adds up to about 8,300 units. In 2002, Uptown had more than 23 million square feet (2,100,000 m²) of office space with 16 million square feet (1,500,000 m²) of class A office space. How many of the 72 high-rises in the city were built after 2000?

Answer: According to the passage, since 2000, more than 30 high-rise buildings have gone up in Houston, and there are a total of 72 high-rises in the city. So the answer is {30}.",30
nfl_1672_9036cb63-c2b1-4a43-acf2-ee2208181f29," The Titans began their season at Heinz Field for the annual kickoff game against the defending Super Bowl champions, the Pittsburgh Steelers.  After a scoreless first quarter, Tennessee trailed near the end of the second quarter as Steelers quarterback Ben Roethlisberger completed a 34-yard touchdown pass to wide receiver Santonio Holmes.  Afterwards, the Titans would tie the game as quarterback Kerry Collins completed a 16-yard touchdown pass to wide receiver Justin Gage. After a scoreless third quarter, Tennessee took the lead as kicker Rob Bironas got a 45-yard field goal, while Pittsburgh kicker Jeff Reed made a 32-yard field goal to tie the game.  In overtime, the Steelers got the win as Reed nailed a game-winning 33-yard field goal. With the loss, the Titans started the season out at 0-1. How many yards was Roethlisbergers touchdown pass?","Reformatted Question: The Titans began their season at Heinz Field for the annual kickoff game against the defending Super Bowl champions, the Pittsburgh Steelers.  After a scoreless first quarter, Tennessee trailed near the end of the second quarter as Steelers quarterback Ben Roethlisberger completed a 34-yard touchdown pass to wide receiver Santonio Holmes.  Afterwards, the Titans would tie the game as quarterback Kerry Collins completed a 16-yard touchdown pass to wide receiver Justin Gage. After a scoreless third quarter, Tennessee took the lead as kicker Rob Bironas got a 45-yard field goal, while Pittsburgh kicker Jeff Reed made a 32-yard field goal to tie the game.  In overtime, the Steelers got the win as Reed nailed a game-winning 33-yard field goal. With the loss, the Titans started the season out at 0-1. How many yards was Roethlisberger's touchdown pass?

Answer: According to the passage, Roethlisberger completed a 34-yard touchdown pass. So the answer is {34}.",34
nfl_1361_575d2d43-acaf-404f-86da-ff50e0d9d968," Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to 3-7 in Perry Fewell's first game as interim head coach. How many touchdowns of 3-yards were scored?","Reformatted Question: Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to 3-7 in Perry Fewell's first game as interim head coach. How many touchdowns of 3-yards were scored?

Answer: According to the passage, there were two 3-yard touchdowns: Maurice Jones-Drew's 3-yard touchdown run and David Garrard's 3-yard touchdown pass to WR Mike Sims-Walker. So the answer is {2}.",2
nfl_1670_e3aa621b-9f06-4e8a-8981-39dcf0b59ab2," Coming off their home loss to the Jets, the Bucs flew to Qwest Field for a week 15 duel against the Seattle Seahawks.  After a scoreless first quarter, Seattle got on the board first with QB Matt Hasselbeck's  29-yard pass to tight end John Carlson.  The Bucs got on the board with Connor Barth's 28-yard field goal to end the first half. In the third quarter, Tampa Bay took the lead after a 45-yard field goal and a 22-yard touchdown pass by QB Josh Freeman to running back Cadillac Williams, set up by a Tanard Jackson interception.  The Buccaneers further extended their lead with a 28-yard pass to running back Derrick Ward, with a successful two-point conversion.  In the fourth quarter, Barth kicked another field goal for 39 yards.  Seattle tried to rally, but Hasselbeck threw an interception (his fourth) in the end zone to cornerback Elbert Mack for a touchback. With the win, the Buccaneers improved to 2-12.  Not only was it their first road win since November 23, 2008, it also marked their first win on the west coast since winning Super Bowl XXXVII in San Diego and their first win in Seattle since 1999. How many yards difference was there between Josh Freeman's field goal and touchdown pass?","Reformatted Question: Coming off their home loss to the Jets, the Bucs flew to Qwest Field for a week 15 duel against the Seattle Seahawks.  After a scoreless first quarter, Seattle got on the board first with QB Matt Hasselbeck's  29-yard pass to tight end John Carlson.  The Bucs got on the board with Connor Barth's 28-yard field goal to end the first half. In the third quarter, Tampa Bay took the lead after a 45-yard field goal and a 22-yard touchdown pass by QB Josh Freeman to running back Cadillac Williams, set up by a Tanard Jackson interception.  The Buccaneers further extended their lead with a 28-yard pass to running back Derrick Ward, with a successful two-point conversion.  In the fourth quarter, Barth kicked another field goal for 39 yards.  Seattle tried to rally, but Hasselbeck threw an interception (his fourth) in the end zone to cornerback Elbert Mack for a touchback. With the win, the Buccaneers improved to 2-12.  Not only was it their first road win since November 23, 2008, it also marked their first win on the west coast since winning Super Bowl XXXVII in San Diego and their first win in Seattle since 1999. How many yards difference was there between Josh Freeman's field goal and touchdown pass?
Answer: According to the passage, Josh Freeman had a 45-yard field goal and a 22-yard touchdown pass. 45 - 22 = 23. So the answer is {23}.",23
nfl_1184_17bdcfb1-8ad9-46b5-8a3b-1f9769dfd60a," Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. How many yards difference is there between Sebastian Janikowski's longest field goal and his shortest field goal?","Reformatted Question: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. How many yards difference is there between Sebastian Janikowski's longest field goal and his shortest field goal?
Answer: According to the passage, Sebastian Janikowski's longest field goal was 33 yards and his shortest field goal was 30 yards. 33 - 30 = 3. So the answer is {3}.",3
history_1748_749d41be-3488-483b-bb8f-89b25dfc95aa,"According to the 2014 census, 1,144,428 residents or 38,2% live in cities while 1,853,807 are rural residents. The largest cities under the control of the constitutional authorities are Chişinău with 644,204 (with 590,631 actual urban dwellers) and Bălţi with 102,457 (97,930 urban dwellers). The autonomous territorial unit of Gagauzia has 134,535, out of which 48,666 or 36,2% are urban dwellers. Ungheni is the third largest city with 32,828, followed by Cahul with 28,763, Soroca with 22,196 and Orhei with 21,065. How many more residents were in Ungheni and Cahul than in Soroca and Orhei?","Reformatted Question: According to the 2014 census, 1,144,428 residents or 38,2% live in cities while 1,853,807 are rural residents. The largest cities under the control of the constitutional authorities are Chişinău with 644,204 (with 590,631 actual urban dwellers) and Bălţi with 102,457 (97,930 urban dwellers). The autonomous territorial unit of Gagauzia has 134,535, out of which 48,666 or 36,2% are urban dwellers. Ungheni is the third largest city with 32,828, followed by Cahul with 28,763, Soroca with 22,196 and Orhei with 21,065. How many more residents were in Ungheni and Cahul than in Soroca and Orhei?

Answer: According to the passage, Ungheni has 32,828 residents and Cahul has 28,763 residents, while Soroca has 22,196 residents and Orhei has 21,065 residents. To find the difference, we need to add the residents of Ungheni and Cahul, and subtract the residents of Soroca and Orhei. So, 32,828 + 28,763 = 61,591, and 22,196 + 21,065 = 43,261. Then, 61,591 - 43,261 = 18,330. So the answer is {18,330}.",18330
history_2044_1840100d-60a4-4b48-818a-d8133400c381,"The first issue in 1942 consisted of denominations of 1, 5, 10 and 50 centavos and 1, 5, and 10 Pesos. The next year brought ""replacement notes"" of the 1, 5 and 10 Pesos while 1944 ushered in a 100 Peso note and soon after an inflationary 500 Pesos note. In 1945, the Japanese issued a 1,000 Pesos note. This set of new money, which was printed even before the war, became known in the Philippines as Mickey Mouse money due to its very low value caused by severe inflation. Anti-Japanese newspapers portrayed stories of going to the market laden with suitcases or ""bayong"" (native bags made of woven coconut or Corypha leaf strips) overflowing with the Japanese-issued bills. In 1944, a box of matches cost more than 100 Mickey Mouse pesos. In 1945, a kilogram of camote cost around 1000 Mickey Mouse pesos. Inflation plagued the country with the devaluation of the Japanese money, evidenced by a 60% inflation experienced in January 1944. How many denominations of centavos were there in 1942?","Reformatted Question: The first issue in 1942 consisted of denominations of 1, 5, 10 and 50 centavos and 1, 5, and 10 Pesos. The next year brought ""replacement notes"" of the 1, 5 and 10 Pesos while 1944 ushered in a 100 Peso note and soon after an inflationary 500 Pesos note. In 1945, the Japanese issued a 1,000 Pesos note. This set of new money, which was printed even before the war, became known in the Philippines as Mickey Mouse money due to its very low value caused by severe inflation. Anti-Japanese newspapers portrayed stories of going to the market laden with suitcases or ""bayong"" (native bags made of woven coconut or Corypha leaf strips) overflowing with the Japanese-issued bills. In 1944, a box of matches cost more than 100 Mickey Mouse pesos. In 1945, a kilogram of camote cost around 1000 Mickey Mouse pesos. Inflation plagued the country with the devaluation of the Japanese money, evidenced by a 60% inflation experienced in January 1944. How many denominations of centavos were there in 1942?
Answer: According to the passage, in 1942, there were 4 denominations of centavos (1, 5, 10, and 50). So the answer is {4}.",4
history_1876_3af77762-24fc-4ec4-a88a-e40a3e109c63,"Thailand is the worlds third largest producer of crude palm oil, producing approximately two million tonnes per year, or 1.2 percent of global output. Ninety-five percent of Thai production is consumed locally. Almost 85 percent of palm plantations and extraction mills are in south Thailand. At year-end 2016, 4.7 to 5.8 million Rai (unit) were planted in oil palms, employing 300,000 farmers, mostly on small landholdings of 20 rai. ASEAN as a region accounts for 52.5 million tonnes of palm oil production, about 85 percent of the world total and more than 90 percent of global exports. Indonesia accounts for 52.2 percent of world exports. Malaysian exports total 37.9 percent. The biggest consumers of palm oil are India, the European Union, and China, with the three consuming nearly 50 percent of world exports. Thailands Department of Internal Trade (DIT) usually sets the price of crude palm oil and refined palm oil. Thai farmers have a relatively low yield compared to those in Malaysia and Indonesia. Thai palm oil crops yield 4-17 percent oil compared to around 20 percent in competing countries. In addition, Indonesian and Malaysian oil palm plantations are 10 times the size of Thai plantations. How many more percentage does Indonesia exports account for than Malaysia?","Reformatted Question: Thailand is the worlds third largest producer of crude palm oil, producing approximately two million tonnes per year, or 1.2 percent of global output. Ninety-five percent of Thai production is consumed locally. Almost 85 percent of palm plantations and extraction mills are in south Thailand. At year-end 2016, 4.7 to 5.8 million Rai (unit) were planted in oil palms, employing 300,000 farmers, mostly on small landholdings of 20 rai. ASEAN as a region accounts for 52.5 million tonnes of palm oil production, about 85 percent of the world total and more than 90 percent of global exports. Indonesia accounts for 52.2 percent of world exports. Malaysian exports total 37.9 percent. The biggest consumers of palm oil are India, the European Union, and China, with the three consuming nearly 50 percent of world exports. Thailands Department of Internal Trade (DIT) usually sets the price of crude palm oil and refined palm oil. Thai farmers have a relatively low yield compared to those in Malaysia and Indonesia. Thai palm oil crops yield 4-17 percent oil compared to around 20 percent in competing countries. In addition, Indonesian and Malaysian oil palm plantations are 10 times the size of Thai plantations. How many more percentage does Indonesia exports account for than Malaysia?

Answer: According to the passage, Indonesia accounts for 52.2% of world exports and Malaysia accounts for 37.9%. To find the difference, we need to subtract Malaysia's percentage from Indonesia's percentage: 52.2% - 37.9% = 14.3%. So the answer is {14.3}.",14.3
nfl_1152_a7954f50-c039-4181-889c-ed0e8d9d8ff6," Coming off their road win over the Cardinals, the Giants flew to FedEx Field for a Week 13 NFC East rematch with the Washington Redskins.  In the first quarter, New York scored first as QB Eli Manning completed a 40-yard TD pass to WR Amani Toomer, along with kicker John Carney getting a 31-yard field goal.  In the second quarter, the Giants increased their lead as Carney got a 38-yard field goal.  The Redskins would close out the half with WR Devin Thomas getting a 29-yard TD run. In the third quarter, New York began to pull away as RB Brandon Jacobs got a 1-yard TD run.  In the fourth quarter, the Giants sealed the deal with Carney connecting on a 39-yard field goal. With the season-sweep, the Giants improved to 11-1, exceeding the 1986 and 1990 teams (both started 10-2 and eventually won the Super Bowl) for the best 12-game record in franchise history. How many field longer than 30 yards did Carney kick?","Reformatted Question: Coming off their road win over the Cardinals, the Giants flew to FedEx Field for a Week 13 NFC East rematch with the Washington Redskins.  In the first quarter, New York scored first as QB Eli Manning completed a 40-yard TD pass to WR Amani Toomer, along with kicker John Carney getting a 31-yard field goal.  In the second quarter, the Giants increased their lead as Carney got a 38-yard field goal.  The Redskins would close out the half with WR Devin Thomas getting a 29-yard TD run. In the third quarter, New York began to pull away as RB Brandon Jacobs got a 1-yard TD run.  In the fourth quarter, the Giants sealed the deal with Carney connecting on a 39-yard field goal. With the season-sweep, the Giants improved to 11-1, exceeding the 1986 and 1990 teams (both started 10-2 and eventually won the Super Bowl) for the best 12-game record in franchise history. How many field longer than 30 yards did Carney kick?

Answer: According to the passage, Carney kicked a 31-yard field goal, a 38-yard field goal, and a 39-yard field goal. All three of these field goals are longer than 30 yards. So the answer is {3}.",3
nfl_1240_698a6b43-994c-4750-82d1-7bb9ecf9f8b9," Coming off their divisional home win over the Rams, the 49ers flew to Texas Stadium for a Week 12 game with the throwback-clad Dallas Cowboys.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 23-yard and a 22-yard field goal.  In the second quarter, the Cowboys took the lead as QB Tony Romo completed a 75-yard TD pass to former 49ers WR Terrell Owens.  Dallas continued its domination as LB Carlos Polk blocked punter Andy Lee's punt into the back of the endzone for a safety.  The Cowboys closed out its period of power as kicker Nick Folk got a 48-yard and a 41-yard field goal, along with Romo completing a 1-yard TD pass to TE Martellus Bennett. In the third quarter, Dallas increased its lead with Romo completing a 10-yard TD pass to WR Patrick Crayton.  San Francisco tried to rally as Nedney got a 35-yard field goal.  In the fourth quarter, the Cowboys answered with Folk getting a 47-yard field goal.  The 49ers tried to come back as QB Shaun Hill completed an 18-yard TD pass to WR Isaac Bruce, but Dallas replied with Folk nailing a 42-yard field goal.  The Niners tried to rally as Hill completed a 9-yard TD pass to RB DeShaun Foster, but that would be as close as San Francisco's comeback would get. How many total yards did Folk have?","Reformatted Question: Coming off their divisional home win over the Rams, the 49ers flew to Texas Stadium for a Week 12 game with the throwback-clad Dallas Cowboys.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 23-yard and a 22-yard field goal.  In the second quarter, the Cowboys took the lead as QB Tony Romo completed a 75-yard TD pass to former 49ers WR Terrell Owens.  Dallas continued its domination as LB Carlos Polk blocked punter Andy Lee's punt into the back of the endzone for a safety.  The Cowboys closed out its period of power as kicker Nick Folk got a 48-yard and a 41-yard field goal, along with Romo completing a 1-yard TD pass to TE Martellus Bennett. In the third quarter, Dallas increased its lead with Romo completing a 10-yard TD pass to WR Patrick Crayton.  San Francisco tried to rally as Nedney got a 35-yard field goal.  In the fourth quarter, the Cowboys answered with Folk getting a 47-yard field goal.  The 49ers tried to come back as QB Shaun Hill completed an 18-yard TD pass to WR Isaac Bruce, but Dallas replied with Folk nailing a 42-yard field goal.  The Niners tried to rally as Hill completed a 9-yard TD pass to RB DeShaun Foster, but that would be as close as San Francisco's comeback would get. How many total yards did Folk have?

Answer: According to the passage, Folk had field goals of 48 yards, 41 yards, 47 yards, and 42 yards. 48 + 41 + 47 + 42 = 178. So the answer is {178}.",178
history_1456_43297e2b-a90e-4011-beca-ec20d02a7407,"After Atahualpa's execution, Pizarro installed Atahualpa's brother, Túpac Huallpa, as a puppet Inca ruler, but he soon died unexpectedly, leaving Manco Inca Yupanqui in power. He began his rule as an ally of the Spanish and was respected in the southern regions of the empire, but there was still much unrest in the north near Quito where Atahualpa's generals were amassing troops. Atahualpa's death meant that there was no hostage left to deter these northern armies from attacking the invaders. Led by Atahualpa's generals Rumiñahui, Zope-Zupahua and Quisquis, the native armies were finally defeated, effectively ending any organized rebellion in the north of the empire.:221-223,226 Archaeological evidence of the rebellion incident exists. The remains of about 70 men, women, and adolescents were found in the path of a planned expressway near Lima in 2007. Forensic evidence suggests that the natives were killed by European weapons, probably during the uprising in 1536. Manco Inca initially had good relations with Francisco Pizarro and several other Spanish conquistadors. However, in 1535 he was left in Cuzco under the control of Pizarro's brothers, Juan and Gonzalo, who so mistreated Manco Inca that he ultimately rebelled. Under the pretense of recovering a statue of pure gold in the nearby Yucay valley, Manco was able to escape Cuzco.:235-237 How many years after the uprising in 1536 where many natives were killed did Archaeologists find their remains near Lima?","Reformatted Question: Atahualpa's death meant that there was no hostage left to deter these northern armies from attacking the invaders. Led by Atahualpa's generals Rumiñahui, Zope-Zupahua and Quisquis, the native armies were finally defeated, effectively ending any organized rebellion in the north of the empire.:221-223,226 Archaeological evidence of the rebellion incident exists. The remains of about 70 men, women, and adolescents were found in the path of a planned expressway near Lima in 2007. Forensic evidence suggests that the natives were killed by European weapons, probably during the uprising in 1536. Manco Inca initially had good relations with Francisco Pizarro and several other Spanish conquistadors. However, in 1535 he was left in Cuzco under the control of Pizarro's brothers, Juan and Gonzalo, who so mistreated Manco Inca that he ultimately rebelled. Under the pretense of recovering a statue of pure gold in the nearby Yucay valley, Manco was able to escape Cuzco.:235-237 How many years after the uprising in 1536 where many natives were killed did Archaeologists find their remains near Lima?
Answer: According to the passage, the uprising occurred in 1536 and the remains were found in 2007. 2007 - 1536 = 471. So the answer is {471}.",471
